testId,instanceId,size,isEmpty,peek,peek_obj_type,calledMethod,pushInput
1607944728409:9bd1282e-9500-4294-a7c2-6554a556ee04,1607944728768:202d3641-29a0-49d1-a14a-172d3bb46e1d,0,true,EmptyObject,EmptyObject,CTOR,none
1607944728409:9bd1282e-9500-4294-a7c2-6554a556ee04,1607944728768:202d3641-29a0-49d1-a14a-172d3bb46e1d,101,true,EmptyObject,class java.lang.String,push,class java.lang.String
1607944728409:9bd1282e-9500-4294-a7c2-6554a556ee04,1607944728768:202d3641-29a0-49d1-a14a-172d3bb46e1d,101,true,EmptyObject,class java.lang.String,pop,none
1607944728772:b9e3f897-0b0c-46ec-8933-7e81ee2b5b3f,1607944728772:19e51dba-90c7-43ce-8151-406da9af07f0,0,true,EmptyObject,EmptyObject,CTOR,none
1607944728772:b9e3f897-0b0c-46ec-8933-7e81ee2b5b3f,1607944728772:19e51dba-90c7-43ce-8151-406da9af07f0,101,true,EmptyObject,class java.lang.String,push,class java.lang.String
1607944728772:b9e3f897-0b0c-46ec-8933-7e81ee2b5b3f,1607944728772:19e51dba-90c7-43ce-8151-406da9af07f0,101,true,EmptyObject,class java.lang.String,pop,none
1607944728775:a5f13ca4-a6a8-416e-bbc2-7548b63a8ec4,1607944728775:4b1853c9-5e7e-4ad5-9403-2a72d3bd1b77,0,true,EmptyObject,EmptyObject,CTOR,none
1607944728775:a5f13ca4-a6a8-416e-bbc2-7548b63a8ec4,1607944728775:4b1853c9-5e7e-4ad5-9403-2a72d3bd1b77,101,true,EmptyObject,class java.lang.String,push,class java.lang.String
1607944728775:a5f13ca4-a6a8-416e-bbc2-7548b63a8ec4,1607944728775:4b1853c9-5e7e-4ad5-9403-2a72d3bd1b77,101,true,EmptyObject,class java.lang.String,pop,none
1607944728776:6b7d521e-df1e-4fc3-aa8c-4fa353398645,1607944728776:07acc65a-c5e6-4302-b573-6f58a0e68888,0,true,EmptyObject,EmptyObject,CTOR,none
1607944728776:6b7d521e-df1e-4fc3-aa8c-4fa353398645,1607944728776:07acc65a-c5e6-4302-b573-6f58a0e68888,101,true,EmptyObject,class java.lang.String,push,class java.lang.String
1607944728776:6b7d521e-df1e-4fc3-aa8c-4fa353398645,1607944728776:07acc65a-c5e6-4302-b573-6f58a0e68888,101,true,EmptyObject,class java.lang.String,pop,none
1607944728776:0f291bc1-7f35-4098-a460-8ca086858fad,1607944728776:c663af44-f559-4701-978e-989b44f4e4f4,0,true,EmptyObject,EmptyObject,CTOR,none
1607944728776:0f291bc1-7f35-4098-a460-8ca086858fad,1607944728776:c663af44-f559-4701-978e-989b44f4e4f4,101,true,EmptyObject,class java.lang.String,push,class java.lang.String
1607944728776:0f291bc1-7f35-4098-a460-8ca086858fad,1607944728776:c663af44-f559-4701-978e-989b44f4e4f4,101,true,EmptyObject,class java.lang.String,pop,none
1607944728777:391dcaae-5124-46ce-b03a-374da3cbe54d,1607944728777:c71d56b7-c53d-4781-886b-3d3d71c0c9c7,0,true,EmptyObject,EmptyObject,CTOR,none
1607944728777:391dcaae-5124-46ce-b03a-374da3cbe54d,1607944728777:c71d56b7-c53d-4781-886b-3d3d71c0c9c7,0,true,EmptyObject,EmptyObject,clear,none
1607944728777:391dcaae-5124-46ce-b03a-374da3cbe54d,1607944728777:c71d56b7-c53d-4781-886b-3d3d71c0c9c7,0,true,EmptyObject,EmptyObject,pop,none
1607944728777:448baedc-7c53-4657-9a54-1681d07a26be,1607944728777:1412f56c-b0b8-4978-b36e-7acb298f8b37,0,true,EmptyObject,EmptyObject,CTOR,none
1607944728777:448baedc-7c53-4657-9a54-1681d07a26be,1607944728777:1412f56c-b0b8-4978-b36e-7acb298f8b37,0,true,EmptyObject,EmptyObject,clear,none
1607944728777:448baedc-7c53-4657-9a54-1681d07a26be,1607944728777:1412f56c-b0b8-4978-b36e-7acb298f8b37,101,true,EmptyObject,class java.lang.String,push,class java.lang.String
1607944728778:ab7d316c-6357-433b-b03d-d8d6413a44e6,1607944728778:42d40140-c399-4d2e-9bfa-06ff1b19459b,0,true,EmptyObject,EmptyObject,CTOR,none
1607944728778:ab7d316c-6357-433b-b03d-d8d6413a44e6,1607944728778:42d40140-c399-4d2e-9bfa-06ff1b19459b,101,true,EmptyObject,class java.lang.String,push,class java.lang.String
1607944728778:ab7d316c-6357-433b-b03d-d8d6413a44e6,1607944728778:42d40140-c399-4d2e-9bfa-06ff1b19459b,101,true,EmptyObject,class java.lang.String,pop,none
1607944728778:72b5f6e9-5a1a-4c5d-9341-ab86ef9d4f76,1607944728778:6e020c88-0721-409f-9abf-e816c2bb5373,0,true,EmptyObject,EmptyObject,CTOR,none
1607944728778:72b5f6e9-5a1a-4c5d-9341-ab86ef9d4f76,1607944728778:6e020c88-0721-409f-9abf-e816c2bb5373,101,true,EmptyObject,class java.lang.String,push,class java.lang.String
1607944728779:a3ccc175-931b-460b-ace7-cd951e612a68,1607944728779:839ae49d-a105-4ada-b3e8-b05c197f0366,0,true,EmptyObject,EmptyObject,CTOR,none
1607944728779:a3ccc175-931b-460b-ace7-cd951e612a68,1607944728779:839ae49d-a105-4ada-b3e8-b05c197f0366,101,true,EmptyObject,class java.lang.String,push,class java.lang.String
1607944728779:a3ccc175-931b-460b-ace7-cd951e612a68,1607944728779:839ae49d-a105-4ada-b3e8-b05c197f0366,101,true,EmptyObject,class java.lang.String,pop,none
1607944728780:7ff1403f-1f44-4a25-8080-3e0536d3bcbc,1607944728780:a3b1016e-f7da-42ad-84fe-c1e37f7933bc,0,true,EmptyObject,EmptyObject,CTOR,none
1607944728780:7ff1403f-1f44-4a25-8080-3e0536d3bcbc,1607944728780:a3b1016e-f7da-42ad-84fe-c1e37f7933bc,0,true,EmptyObject,EmptyObject,clear,none
1607944728780:7ff1403f-1f44-4a25-8080-3e0536d3bcbc,1607944728780:a3b1016e-f7da-42ad-84fe-c1e37f7933bc,0,true,EmptyObject,EmptyObject,clear,none
1607944728780:7ff1403f-1f44-4a25-8080-3e0536d3bcbc,1607944728780:a3b1016e-f7da-42ad-84fe-c1e37f7933bc,0,true,EmptyObject,EmptyObject,pop,none
1607944728780:d3edeb31-903f-422f-aa59-bba7cf6611fd,1607944728780:19c76d84-944a-4e09-8240-e065786089fd,0,true,EmptyObject,EmptyObject,CTOR,none
1607944728780:d3edeb31-903f-422f-aa59-bba7cf6611fd,1607944728780:19c76d84-944a-4e09-8240-e065786089fd,101,true,EmptyObject,class java.lang.String,push,class java.lang.String
1607944728780:d3edeb31-903f-422f-aa59-bba7cf6611fd,1607944728780:19c76d84-944a-4e09-8240-e065786089fd,101,true,EmptyObject,class java.lang.String,pop,none
1607944728781:5e056342-e86a-4ec3-9b48-8d3aeea0538a,1607944728781:a87f2289-996d-49fe-a516-094e1ba86d65,0,true,EmptyObject,EmptyObject,CTOR,none
1607944728781:5e056342-e86a-4ec3-9b48-8d3aeea0538a,1607944728781:a87f2289-996d-49fe-a516-094e1ba86d65,101,true,EmptyObject,class java.lang.String,push,class java.lang.String
