,Unnamed: 0,size,isEmpty,peek_obj_type,push,pop,clear,diff,testId,instanceId,Matched_LHS,RuleMatched_LHS,Matched,RuleMatched,Violated,RuleViolated
28,260,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""",Yes,1607947981558:cb5716ea-3ee9-413b-9519-d955719016c4,1607947981558:0db0dfdf-13f8-4e2c-a61c-62af00e40285,0,,3,"['367', '384', '385']",0,
29,280,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""class java.lang.Integer""","pop == ""none""","clear == ""none""",Yes,1607947981558:3e6f9974-ff2a-4756-97cc-3aadba6fb239,1607947981558:dde459a4-2741-4815-838f-3cea8a52f661,0,,3,"['367', '384', '385']",0,
30,281,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""",Yes,1607947981558:3e6f9974-ff2a-4756-97cc-3aadba6fb239,1607947981558:dde459a4-2741-4815-838f-3cea8a52f661,0,,3,"['367', '384', '385']",0,
31,299,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""class java.lang.Integer""","pop == ""none""","clear == ""none""",Yes,1607947981558:3e6f9974-ff2a-4756-97cc-3aadba6fb239,1607947981558:7af519f6-449b-4bb0-97c5-e1259e7bbd7a,0,,3,"['367', '384', '385']",0,
32,334,"size == ""8""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""",Yes,1607947981557:35f17d1c-7227-4807-ad5d-82c6bce2d8a5,1607947981557:9ad6c6e4-2e61-4d34-87cf-4da2c5d67ec0,0,,3,"['367', '384', '385']",0,
33,444,"size == ""9""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""class java.lang.Integer""","pop == ""none""","clear == ""none""",Yes,1607947981557:11ef89c9-e4f1-40cb-a02f-dd7220e55285,1607947981557:b305490f-9055-4c1d-8f16-1871977f3bbd,0,,3,"['367', '384', '385']",0,
34,445,"size == ""8""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""none""","pop == ""class java.lang.Integer""","clear == ""none""",Yes,1607947981557:11ef89c9-e4f1-40cb-a02f-dd7220e55285,1607947981557:b305490f-9055-4c1d-8f16-1871977f3bbd,0,,1,['367'],0,
35,446,"size == ""9""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""",Yes,1607947981557:11ef89c9-e4f1-40cb-a02f-dd7220e55285,1607947981557:b305490f-9055-4c1d-8f16-1871977f3bbd,0,,3,"['367', '384', '385']",0,
36,447,"size == ""10""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""",Yes,1607947981557:11ef89c9-e4f1-40cb-a02f-dd7220e55285,1607947981557:b305490f-9055-4c1d-8f16-1871977f3bbd,79,"['3', '5', '7', '20', '31', '34', '42', '45', '47', '48', '50', '51', '55', '59', '78', '80', '98', '103', '123', '145', '146', '154', '156', '157', '165', '169', '175', '177', '178', '179', '194', '196', '202', '203', '205', '220', '232', '235', '255', '257', '263', '264', '267', '278', '283', '287', '290', '295', '297', '304', '307', '308', '323', '324', '327', '329', '334', '338', '340', '344', '346', '348', '351', '357', '359', '365', '367', '376', '377', '380', '384', '405', '413', '418', '433', '434', '448', '454', '464']",6,"['115', '361', '362', '363', '364', '455']",79,"['3', '5', '7', '20', '31', '34', '42', '45', '47', '48', '50', '51', '55', '59', '78', '80', '98', '103', '123', '145', '146', '154', '156', '157', '165', '169', '175', '177', '178', '179', '194', '196', '202', '203', '205', '220', '232', '235', '255', '257', '263', '264', '267', '278', '283', '287', '290', '295', '297', '304', '307', '308', '323', '324', '327', '329', '334', '338', '340', '344', '346', '348', '351', '357', '359', '365', '367', '376', '377', '380', '384', '405', '413', '418', '433', '434', '448', '454', '464']"
37,448,"size == ""11""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""",Yes,1607947981557:11ef89c9-e4f1-40cb-a02f-dd7220e55285,1607947981557:b305490f-9055-4c1d-8f16-1871977f3bbd,0,,3,"['367', '384', '385']",0,
38,449,"size == ""10""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""",Yes,1607947981557:11ef89c9-e4f1-40cb-a02f-dd7220e55285,1607947981557:b305490f-9055-4c1d-8f16-1871977f3bbd,0,,1,['367'],0,
39,450,"size == ""9""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""none""","pop == ""class java.lang.Class""","clear == ""none""",Yes,1607947981557:11ef89c9-e4f1-40cb-a02f-dd7220e55285,1607947981557:b305490f-9055-4c1d-8f16-1871977f3bbd,0,,1,['367'],0,
40,525,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""none""","pop == ""class experiment.drivers.AlejaStackTestDriver""","clear == ""none""",Yes,1607947981556:4e1b57b7-f68e-4c10-ab00-f479a0d94d52,1607947981556:b184d97c-aa6d-433f-b337-54dbb26c2224,0,,1,['367'],0,
41,599,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Object""","push == ""class java.lang.Object""","pop == ""none""","clear == ""none""",Yes,1607947981556:4c1566fa-4876-4a39-a5ab-57801b73aba8,1607947981556:6133c10b-3b36-4828-b840-94657d3fc29e,0,,3,"['367', '384', '385']",0,
42,683,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""",Yes,1607947981555:847c74c2-5959-4510-8820-c333e52ee603,1607947981555:4d728439-e2d1-4176-9721-74934cb3b3f0,0,,3,"['367', '384', '385']",0,
43,694,"size == ""10""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""class java.lang.Integer""","pop == ""none""","clear == ""none""",Yes,1607947981555:1907644a-21c1-464f-99f1-0df43c6f38ef,1607947981555:f1fc6293-c915-4ef6-9713-6f708d2deb89,0,,3,"['367', '384', '385']",0,
44,702,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""",Yes,1607947981555:1907644a-21c1-464f-99f1-0df43c6f38ef,1607947981555:e837adce-0f37-4d8b-8458-5aeb153b1ae1,0,,1,['367'],0,
45,764,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""",Yes,1607947981554:bf9a5dae-b982-4f0f-afb5-f02a7c723959,1607947981554:e96e81df-c43d-40d9-985f-22c7abc12c15,0,,1,['367'],0,
46,794,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""class java.lang.Byte""","pop == ""none""","clear == ""none""",Yes,1607947981554:bd5cee02-2429-4516-992e-fd5a78aa97a8,1607947981554:dc3aab27-9535-4fb6-9fb3-6c347d56602b,0,,3,"['367', '384', '385']",0,
47,837,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""class java.lang.Long""","pop == ""none""","clear == ""none""",Yes,1607947981554:bd5cee02-2429-4516-992e-fd5a78aa97a8,1607947981554:4cc5348d-21e6-41b0-90e6-c41dd4081898,0,,3,"['367', '384', '385']",0,
48,858,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""none""","pop == ""class java.lang.Integer""","clear == ""none""",Yes,1607947981553:f3b46fba-57cc-4a46-886f-3f6e6c0c6d5c,1607947981553:fc1c0a25-a762-4c7f-827c-7e1640617e5c,0,,1,['367'],0,
49,898,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""class java.lang.Integer""","pop == ""none""","clear == ""none""",Yes,1607947981553:c7e53ea9-406b-4087-9c9d-c15779dd6b38,1607947981553:fc332ef2-d906-47d2-9369-de8231b22ed5,0,,13,"['67', '82', '83', '84', '124', '125', '126', '200', '355', '367', '373', '384', '385']",0,
