,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,diff
412,1607893123251:9d4a9d44-1499-457b-b661-4f8f8142ba19,1607893123251:a7f07c6a-d54a-48f1-b4d3-353693bb09e2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
414,1607893123251:6c79f206-2415-4985-9e3f-c5755957e4fa,1607893123251:10d33dc7-073e-4a6a-9a87-0d01f7be41f3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
425,1607893123249:89a16cfa-c4a4-4ded-8075-061ec3558ddc,1607893123249:f3079436-285a-4f2b-b050-576420433f2a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
429,1607893123249:354d037e-8c18-4c19-894b-71343974c467,1607893123250:d5349504-9da2-4055-bb8f-2a02febec12d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
432,1607893123248:dbdeca25-cd0b-4a5e-aa44-16fbd280d096,1607893123248:21a62943-d088-46d7-ad00-c5de6192974c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
447,1607893123246:d9a58f0a-eb20-4ec4-9b1e-2ed5d9cb8a96,1607893123246:55cb4f1b-4b87-44ed-8847-5e7b5d97e2e9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
449,1607893123246:bacea1a3-de6e-45c0-b8a2-5d198d4beb1b,1607893123246:40f69b77-bb86-449b-928a-60e8ba0abd1b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
452,1607893123246:58f16a63-42ee-4179-9268-3f5265111e91,1607893123246:0ec2547d-ed70-45c0-bbf1-35a66f5ada45,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
454,1607893123245:fb25e01b-6098-4a89-bb92-70f2d219f8fd,1607893123245:b8f5e23e-8cbe-40f3-a6f0-1ae04656ac55,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
460,1607893123245:275f2486-f3dd-42ec-87a2-3b1add345d6f,1607893123245:214bbe40-0775-4a38-a9c1-518030f64125,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
463,1607893123244:d7765e89-985c-4262-ab1c-653a530039b9,1607893123244:7e7a9f0f-d5db-44f6-b936-acaa93bf25a3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
466,1607893123244:8bf8e299-52a8-4066-8c6e-582b4cf092f3,1607893123244:95b905ee-560e-4ca4-a543-544c7e707c3c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
473,1607893123243:a4133805-5732-43ab-933a-0ac1078e9534,1607893123243:f5ec6ecf-f72f-4dc5-8b1a-71556773b551,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
479,1607893123243:0e6160db-0c61-4360-bc44-3a1edc7f5153,1607893123243:a8168e27-6978-4e0b-bcc6-ee1437ea981a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
485,1607893123242:51374a6b-b358-45c9-b6ca-cd4e4d4d5ce3,1607893123242:b2f50640-05d2-4d36-8f9b-1535d3d6e514,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
490,1607893123242:114dbcae-abd3-4578-8744-59834ec36a48,1607893123242:49c0e6f3-6129-4c3a-9304-2377952b24da,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
493,1607893123241:bba5a68b-429f-48b5-b83f-fef3a089e488,1607893123241:0ae7b732-8696-4bd5-aaba-80cbf75d72d9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
495,1607893123241:a8061743-1a53-4ad7-8285-4830112dea0f,1607893123241:f9e27829-ef81-4d5c-a52c-6a0bd0bf9dfc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
505,1607893123240:90f40bf5-3c72-45bf-bc1b-729f4eaf1733,1607893123240:5176c0c8-5bf9-490e-b23b-eba088e2f2dc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
509,1607893123240:20d47b9f-bfda-4965-9f56-185f2dce7320,1607893123240:2c45c967-64b1-4751-b840-715af80cda52,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
518,1607893123238:f47eb215-af1a-4fb6-aabd-0a40b91c8ba2,1607893123238:d5298ea8-5658-41e0-983c-8610972c8613,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
521,1607893123238:9b79179c-c00d-4a53-b7a6-80b47ff948eb,1607893123238:99d1e5ed-0dee-4438-b784-1f3b8f5a34ec,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
533,1607893123236:94a0ed8c-e197-479e-b78b-bce502d91574,1607893123236:97acb336-e264-4ab2-a1f3-78a1654f7671,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
538,1607893123236:2ebb52b6-9eca-473a-869a-d8f73bc35633,1607893123236:9573cff0-d3db-488c-a524-1231dfae034f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
545,1607893123235:83b6d07c-c1bc-4849-9209-8aa67137ad37,1607893123235:44d6e8a2-4e4c-4146-a8c3-4049ddff1d03,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
558,1607893123233:ce7b4970-5a30-4a14-991a-0928e9fefadc,1607893123233:9aab794a-52d9-49b9-8552-b1cc107cf36f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
562,1607893123233:6e60de92-b6d8-458c-8d89-982855ba9d74,1607893123233:8d632e0a-68ac-43c0-aecc-ad3084fff187,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
564,1607893123233:34f4f2cb-0c1e-45a3-950e-c6104e46c620,1607893123233:2e323f74-437f-4a39-bbf9-23ca01acaf49,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
573,1607893123231:eda9166b-1e6e-4b4e-b8bd-3d05eaa23937,1607893123231:fd8fb803-e8e2-4d6e-813c-18bd6e41439b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
576,1607893123231:6cded1c7-e59a-492d-900f-fd8082c3cb50,1607893123231:f5ef0a30-48db-422d-a035-4d74b747fb8f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
589,1607893123229:8813ccd3-72c3-459c-ba0c-9b6e45133431,1607893123229:88c87acb-9b31-4271-972a-69c8173e68f6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
593,1607893123229:490d0731-9e29-4d04-b6f3-80296d730a33,1607893123229:5ef97f52-9d9b-45f0-abc8-ca8cfea6fc9e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
602,1607893123228:58461998-4837-49c9-abd2-4780646e8b4c,1607893123228:537b949d-55ce-4049-96a7-8a9bd26fb728,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
614,1607893123226:96ba7c15-396a-49d5-b109-3c52f12ee31b,1607893123226:32c654d6-2d16-4498-be96-220b1bc3e636,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
619,1607893123226:1aa99d3f-197a-4631-a90c-b3d2e7a848dc,1607893123226:4c1e080d-d6f2-47fb-97e0-43da98dcb259,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
637,1607893123223:5efde01f-1104-4fbd-a01e-6a3c64ca26ed,1607893123223:7fb9475f-6e94-4ef5-b880-d60fca1e1d87,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
646,1607893123222:364b511d-b316-494f-821a-53e6320ae781,1607893123222:6d46a13f-25ce-4402-a0bc-5e4e9aa38b7c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
651,1607893123221:f02fb930-3eff-4d49-a736-68de7b912c15,1607893123221:750df444-f00f-4414-9ae6-1e176c34905d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
653,1607893123221:ebe44e84-6f5e-4f06-ac16-39d163dbc40d,1607893123221:32b94e32-e9c5-42a6-a764-becc684b3f75,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
655,1607893123221:df52e928-c078-4e2f-9745-25ed3c42d22c,1607893123221:21aec7b9-b8e8-428c-9df8-7f8327f29aee,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
661,1607893123220:4ac9b1d2-7bca-43d8-932a-5b2d671d301f,1607893123220:ee3fadd4-befa-4abe-a1a8-009720860dbf,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
663,1607893123220:3a4383e9-a64e-4aee-9471-b76fe5044e5a,1607893123220:a0180e50-0979-4986-a666-935716832ae1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
665,1607893123220:1564b251-9262-4c19-b5ed-ab0f4e38efcb,1607893123220:4ceeb2c8-8a97-482c-b298-6762e40396fe,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
667,1607893123220:0df5c58c-2398-40c1-9b4b-2f86204abb02,1607893123220:d38e858b-10f4-46b8-b8de-c0f11ef79dee,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
672,1607893123219:8bc41850-4a68-4ba3-a587-f70c3654c3d8,1607893123219:9d7b4c5e-d8c3-465c-b24c-4b1467a108ca,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
674,1607893123219:49005f8a-781d-455b-8e72-1cea42bfd110,1607893123219:8c7e75ad-5c5a-409f-94d5-f15cb9f01ff2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
680,1607893123218:d753e580-4a42-41bb-8201-d4c973f9d880,1607893123219:c1f54edf-b1cd-40f0-87fc-0f41cbdd9b15,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
686,1607893123218:97097054-5966-4fa0-8964-b714712552c6,1607893123218:effc7472-ee15-41f1-8ba1-71d9ac6abcaf,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
689,1607893123218:6a8f2721-8a2a-4741-9dd1-d8547357736c,1607893123218:e15da1d8-ce2f-4753-9e1a-c8f075ee9b88,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
692,1607893123217:928f0e96-fb91-4c64-9461-7b5a6914ae4b,1607893123217:574ebe86-b4b5-420b-9276-4254279740bc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
698,1607893123217:119b62b7-51a5-484c-b2c5-666f15cfb044,1607893123217:2e75a061-939b-4bc8-906f-356c3bee1d52,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
713,1607893123214:d918cd12-c543-4bd4-a775-39f879c9d5b1,1607893123215:37a9756b-eaa7-41eb-a7ce-eabddbbbec6d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
716,1607893123214:d0ebc006-05dd-48ba-af0f-9416586660aa,1607893123214:ca42f9d4-deab-4551-89cd-960904721925,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
722,1607893123212:681d586e-d6d0-43a3-8b83-5cb81249a358,1607893123212:ae818b4a-886a-4e8b-8f5e-6f7e014359c6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
734,1607893123211:768aa0b6-bb73-4313-957b-11e9107d6c1f,1607893123211:43224091-7b7b-42df-bb62-d255c6284b1b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
741,1607893123210:8f86150f-207e-4896-a4bb-f16129d10542,1607893123210:8abf9fc5-b42a-4758-8234-833adc299daf,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
747,1607893123210:0af2ecc1-496f-4c73-8ef7-2dd3da5c6b91,1607893123210:37b848e3-adfa-49a0-9d05-7a6dabe31312,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
749,1607893123209:f15c4702-c034-491e-9463-f3f3be3940cd,1607893123209:bd8f5e22-c6e0-4853-8f2c-d3c8d9a08ecc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
762,1607893123208:7f73663b-18c3-4514-8c9b-b32773e1a2f6,1607893123208:4ccda389-d157-461e-ad59-f1dd06e64834,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
765,1607893123208:68ee8a0e-643f-4b4c-9374-30693dca91b8,1607893123208:42fe0cae-3a4f-4d7c-8bc9-56770f6ad924,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
773,1607893123207:983adbb2-5b68-4333-86ca-a49c03bb24c7,1607893123207:a91a92cb-6edd-48d8-8753-4afd864ac9a9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
783,1607893123206:dd633301-35cb-4164-9193-cea647e516f3,1607893123206:fa3b3bb8-b5f7-42e9-a72e-ac84257e2db1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
793,1607893123205:deabfe0b-ef60-4e61-9c64-c8b5d39121ef,1607893123205:f09840c0-15a1-497f-b11b-eed0e3b3c2bc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
797,1607893123205:be4ab7d6-203d-4273-af0c-e09b22c8963a,1607893123205:0511d1e3-c629-4cdc-b8ca-2cb12a8512b4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
799,1607893123205:95c1ca8d-5eea-4fc2-9474-7450853333b3,1607893123205:61e2b784-4c1e-418e-b0ba-8e4d092f6e97,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
803,1607893123205:421305cf-93ff-47fa-bdb8-f6ba01ff4dde,1607893123205:f1fcf783-e2b9-49b8-98b3-582a4dc58412,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
810,1607893123204:c4f489b7-3cbf-43af-abe1-5496d528cc17,1607893123204:3d923f61-d030-4763-802f-839875c2dcd3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
813,1607893123204:bb84f979-4cc2-446f-8123-17234724baf2,1607893123204:fc3b1895-7cd8-4c15-a6c9-0f6b75fc675f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
818,1607893123203:fb2a82a7-36d4-4a66-9c6e-1f7f2acd1d96,1607893123203:3f87f80f-298a-491a-badd-c64c10bd70ea,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
843,1607893123201:e21054b0-a4ed-4520-9116-0787381ccf0c,1607893123201:08d85e2f-6a75-475e-bfea-4dd3c38a95ce,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
845,1607893123201:d3c6ac52-3f90-4bae-878c-3739ab960874,1607893123201:6a82acc3-6dba-409a-888e-4be78b806742,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
855,1607893123200:71ba7024-8774-4439-8a9f-1d649735b6c4,1607893123200:810ebc10-cc3c-4596-bb7c-45a352be9e28,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
859,1607893123200:34485622-bb97-4e65-8751-14c47ed4e07f,1607893123200:9a1e7397-15ed-43f1-a17b-7b7efcf0c9b5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
864,1607893123199:89d6cbd1-23bc-4452-90f0-fbbe7e4812ab,1607893123199:3717521e-2c2f-40d5-8ad1-ba3a5a1f0f31,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
868,1607893123199:59aeef57-084f-49f5-91a7-9ba54817cfc8,1607893123199:403f6d18-eb30-4067-ae10-b71559cd3746,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
870,1607893123199:4a4856be-079e-41e3-8f39-792449c5e8a8,1607893123199:677e8508-01a9-4fee-8907-de58d2ac5f13,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
874,1607893123199:2ad8bad3-6c8d-4c02-9799-3ea75ec434ba,1607893123199:8e1783b1-d774-4e68-840b-9c318ad46b58,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
877,1607893123199:00f2cae9-797a-4d86-bf6e-eff76971ca5f,1607893123199:9d2d7e3b-4418-41ef-9dfe-67974a86c3dc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
880,1607893123198:b7348b66-f414-4b63-868e-ea90497e5d83,1607893123198:b9952d5c-d27c-46bc-a83c-b5548f619030,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
893,1607893123197:b983ec42-b13f-4cd0-b71f-714bda52f7e9,1607893123197:c3a79886-dce1-41bb-87d4-605ad8e04d21,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
898,1607893123197:4fc9f7bf-12db-4f7a-96b5-07e183758d95,1607893123197:5a5212a0-5c8c-4ab5-8d87-5071ba94bbf8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
901,1607893123197:311ec9b9-423b-4ba7-92da-d413e056a54d,1607893123197:d38650fe-01a7-4d23-8fe2-7997276f738a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
903,1607893123197:1109fd30-f07b-43c8-88f1-7d879d159b73,1607893123197:559d3c05-3953-43fc-9cde-0d054595c267,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
908,1607893123196:8ba0899a-8b9b-4e70-af0b-a6fc3ec80c35,1607893123196:372ea36a-3500-43ac-b0c5-571695a41e39,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
924,1607893123194:ccf429e4-2b59-4b5a-93a9-ba2ab69b739b,1607893123194:880a6ead-f6f9-4677-8224-0151e1072eb3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
931,1607893123193:c6e4530f-5637-4a9d-9f56-296e80c1a888,1607893123193:aedefeb7-14cf-49b4-9583-40a9568c078c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
939,1607893123192:9bde0404-360e-4eaa-8644-ed2c13ae5ed5,1607893123192:91941f1a-d8ed-44c3-a67c-dac0bf750bf4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
955,1607893123191:26bfbad3-20f4-4de6-af61-3f928aeb0228,1607893123191:be2efc93-6a32-4c97-8cfd-7f4539516dca,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
956,1607893123191:26bfbad3-20f4-4de6-af61-3f928aeb0228,1607893123191:be2efc93-6a32-4c97-8cfd-7f4539516dca,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
957,1607893123191:26bfbad3-20f4-4de6-af61-3f928aeb0228,1607893123191:be2efc93-6a32-4c97-8cfd-7f4539516dca,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
961,1607893123190:f43a8d0f-a9a5-49d6-9a53-5f444eae1abd,1607893123190:a3a7692a-c88f-4f1d-82bc-dfdf7a126926,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
964,1607893123190:cb1385b8-5100-4abc-937f-00c55b561fb9,1607893123190:0a18cd84-8c88-44a9-be02-1119a32776a5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
967,1607893123190:2d540ad6-c691-4151-9af2-7132d6a1272c,1607893123190:bfb01f3d-bfa2-4623-9b14-a4c5fdee422b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
974,1607893123189:da38971d-b428-4f6b-9a39-cd89fa98381b,1607893123189:b78062ca-5206-4eb9-a22c-ca8a8b5761f8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
979,1607893123189:62673c27-1258-4173-9009-083fe630270b,1607893123189:8dc7d949-6467-41c3-9fa4-23f83c5fbccc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
985,1607893123189:0e3b614f-6bb0-4298-be0a-4c414f6bf358,1607893123189:73bef51e-5155-43cd-9b12-3a864a85dc38,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
990,1607893123188:4d5814b7-7cfd-4f94-903b-4c1515177c92,1607893123188:5903ff16-fc06-4561-a1db-f25d7cb9edae,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
998,1607893123187:96c99437-47d6-4fd5-acbc-258ed8b37eff,1607893123187:e823d508-6114-433a-8536-e42441b3b719,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
1004,1607893123187:03983fce-2aa4-44df-885c-a8c19033047e,1607893123187:94da7867-bf31-43a6-9b6a-92dd40012345,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
