,Unnamed: 0,size,isEmpty,peek_obj_type,push,pop,clear,diff,testId,instanceId,Matched_LHS,RuleMatched_LHS,Matched,RuleMatched,Violated,RuleViolated
10,47,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607947919945:c4da4364-018c-4fc5-b958-298f8442888a,1607947919945:be8d07cb-e84d-417f-8654-d2bc7d0c8207,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
11,49,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""",Yes,1607947919945:c4da4364-018c-4fc5-b958-298f8442888a,1607947919945:be8d07cb-e84d-417f-8654-d2bc7d0c8207,81,"['14', '26', '29', '33', '34', '37', '58', '67', '69', '91', '95', '100', '113', '126', '132', '135', '137', '144', '147', '148', '151', '176', '179', '181', '182', '206', '207', '213', '218', '238', '246', '253', '255', '257', '258', '259', '267', '275', '279', '281', '284', '286', '288', '296', '306', '309', '319', '325', '327', '328', '330', '335', '337', '340', '374', '375', '377', '378', '381', '399', '404', '406', '409', '411', '412', '416', '421', '424', '425', '426', '428', '430', '436', '439', '443', '451', '454', '461', '462', '466', '467']",6,"['174', '175', '177', '178', '310', '414']",81,"['14', '26', '29', '33', '34', '37', '58', '67', '69', '91', '95', '100', '113', '126', '132', '135', '137', '144', '147', '148', '151', '176', '179', '181', '182', '206', '207', '213', '218', '238', '246', '253', '255', '257', '258', '259', '267', '275', '279', '281', '284', '286', '288', '296', '306', '309', '319', '325', '327', '328', '330', '335', '337', '340', '374', '375', '377', '378', '381', '399', '404', '406', '409', '411', '412', '416', '421', '424', '425', '426', '428', '430', '436', '439', '443', '451', '454', '461', '462', '466', '467']"
12,50,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""",Yes,1607947919945:c4da4364-018c-4fc5-b958-298f8442888a,1607947919945:be8d07cb-e84d-417f-8654-d2bc7d0c8207,81,"['14', '26', '29', '33', '34', '37', '58', '67', '69', '91', '95', '100', '113', '126', '132', '135', '137', '144', '147', '148', '151', '176', '179', '181', '182', '206', '207', '213', '218', '238', '246', '253', '255', '257', '258', '259', '267', '275', '279', '281', '284', '286', '288', '296', '306', '309', '319', '325', '327', '328', '330', '335', '337', '340', '374', '375', '377', '378', '381', '399', '404', '406', '409', '411', '412', '416', '421', '424', '425', '426', '428', '430', '436', '439', '443', '451', '454', '461', '462', '466', '467']",6,"['174', '175', '177', '178', '310', '414']",81,"['14', '26', '29', '33', '34', '37', '58', '67', '69', '91', '95', '100', '113', '126', '132', '135', '137', '144', '147', '148', '151', '176', '179', '181', '182', '206', '207', '213', '218', '238', '246', '253', '255', '257', '258', '259', '267', '275', '279', '281', '284', '286', '288', '296', '306', '309', '319', '325', '327', '328', '330', '335', '337', '340', '374', '375', '377', '378', '381', '399', '404', '406', '409', '411', '412', '416', '421', '424', '425', '426', '428', '430', '436', '439', '443', '451', '454', '461', '462', '466', '467']"
13,77,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""",Yes,1607947919945:9bb893c0-0c5e-44c6-841f-f36d63ed7701,1607947919945:b707ee84-0298-49ab-9146-35170d35fc4b,81,"['14', '26', '29', '33', '34', '37', '58', '67', '69', '91', '95', '100', '113', '126', '132', '135', '137', '144', '147', '148', '151', '176', '179', '181', '182', '206', '207', '213', '218', '238', '246', '253', '255', '257', '258', '259', '267', '275', '279', '281', '284', '286', '288', '296', '306', '309', '319', '325', '327', '328', '330', '335', '337', '340', '374', '375', '377', '378', '381', '399', '404', '406', '409', '411', '412', '416', '421', '424', '425', '426', '428', '430', '436', '439', '443', '451', '454', '461', '462', '466', '467']",6,"['174', '175', '177', '178', '310', '414']",81,"['14', '26', '29', '33', '34', '37', '58', '67', '69', '91', '95', '100', '113', '126', '132', '135', '137', '144', '147', '148', '151', '176', '179', '181', '182', '206', '207', '213', '218', '238', '246', '253', '255', '257', '258', '259', '267', '275', '279', '281', '284', '286', '288', '296', '306', '309', '319', '325', '327', '328', '330', '335', '337', '340', '374', '375', '377', '378', '381', '399', '404', '406', '409', '411', '412', '416', '421', '424', '425', '426', '428', '430', '436', '439', '443', '451', '454', '461', '462', '466', '467']"
14,78,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""",Yes,1607947919945:9bb893c0-0c5e-44c6-841f-f36d63ed7701,1607947919945:b707ee84-0298-49ab-9146-35170d35fc4b,81,"['14', '26', '29', '33', '34', '37', '58', '67', '69', '91', '95', '100', '113', '126', '132', '135', '137', '144', '147', '148', '151', '176', '179', '181', '182', '206', '207', '213', '218', '238', '246', '253', '255', '257', '258', '259', '267', '275', '279', '281', '284', '286', '288', '296', '306', '309', '319', '325', '327', '328', '330', '335', '337', '340', '374', '375', '377', '378', '381', '399', '404', '406', '409', '411', '412', '416', '421', '424', '425', '426', '428', '430', '436', '439', '443', '451', '454', '461', '462', '466', '467']",6,"['174', '175', '177', '178', '310', '414']",81,"['14', '26', '29', '33', '34', '37', '58', '67', '69', '91', '95', '100', '113', '126', '132', '135', '137', '144', '147', '148', '151', '176', '179', '181', '182', '206', '207', '213', '218', '238', '246', '253', '255', '257', '258', '259', '267', '275', '279', '281', '284', '286', '288', '296', '306', '309', '319', '325', '327', '328', '330', '335', '337', '340', '374', '375', '377', '378', '381', '399', '404', '406', '409', '411', '412', '416', '421', '424', '425', '426', '428', '430', '436', '439', '443', '451', '454', '461', '462', '466', '467']"
15,104,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607947919945:7d1d42e9-3fd0-4f54-8416-e4154f94dd8b,1607947919945:06c81eba-e019-4415-b655-e1d0b90c6697,0,,65,"['16', '17', '18', '19', '20', '21', '22', '23', '24', '30', '44', '45', '46', '47', '48', '49', '50', '51', '52', '59', '60', '86', '93', '127', '149', '150', '152', '153', '154', '162', '182', '183', '184', '185', '215', '216', '219', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '304', '326', '370', '388', '436', '452', '453', '454', '455', '468', '469', '470', '471', '472', '474', '475', '476', '477']",0,
16,129,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607947919945:5ce37d55-697a-400f-affb-6e3dc493be91,1607947919945:57a65849-0c84-43ee-bce1-91673382b3b8,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
17,130,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607947919945:5ce37d55-697a-400f-affb-6e3dc493be91,1607947919945:57a65849-0c84-43ee-bce1-91673382b3b8,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
18,156,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607947919944:de70f28b-8bc3-4b6b-9c86-ad1d1ab5f56e,1607947919944:5ccfc2e7-eaff-4c33-8a54-ca77d870e847,0,,12,"['43', '94', '141', '142', '143', '170', '171', '172', '173', '312', '415', '436']",0,
19,198,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607947919944:b9b1ecee-83e4-44e0-93af-40b3a126142f,1607947919944:11ac693c-6b09-4d93-bbef-b8822fe7e7b1,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
20,200,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607947919944:b9b1ecee-83e4-44e0-93af-40b3a126142f,1607947919944:11ac693c-6b09-4d93-bbef-b8822fe7e7b1,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
21,275,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607947919943:ec993b15-dd44-45f3-9d6d-9749c23876e1,1607947919943:b19cb3cd-beee-4dd2-a358-1e57efb1f2d3,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
22,343,"size == ""8""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607947919943:043847e9-8697-4e0c-bc8a-eff2f9daa980,1607947919943:1e4bca48-961d-463d-b123-c2c33f33ed5d,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
23,394,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607947919942:3d52e716-1902-4c2c-a582-ecc4f5a89c18,1607947919942:f9958340-457a-4791-a178-6038d162eec2,0,,7,"['43', '170', '171', '172', '173', '415', '436']",0,
24,403,"size == ""8""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""",Yes,1607947919942:3d52e716-1902-4c2c-a582-ecc4f5a89c18,1607947919942:ae114602-4a73-41a9-a4fa-ceaf28760dd7,81,"['14', '26', '29', '33', '34', '37', '58', '67', '69', '91', '95', '100', '113', '126', '132', '135', '137', '144', '147', '148', '151', '176', '179', '181', '182', '206', '207', '213', '218', '238', '246', '253', '255', '257', '258', '259', '267', '275', '279', '281', '284', '286', '288', '296', '306', '309', '319', '325', '327', '328', '330', '335', '337', '340', '374', '375', '377', '378', '381', '399', '404', '406', '409', '411', '412', '416', '421', '424', '425', '426', '428', '430', '436', '439', '443', '451', '454', '461', '462', '466', '467']",6,"['174', '175', '177', '178', '310', '414']",81,"['14', '26', '29', '33', '34', '37', '58', '67', '69', '91', '95', '100', '113', '126', '132', '135', '137', '144', '147', '148', '151', '176', '179', '181', '182', '206', '207', '213', '218', '238', '246', '253', '255', '257', '258', '259', '267', '275', '279', '281', '284', '286', '288', '296', '306', '309', '319', '325', '327', '328', '330', '335', '337', '340', '374', '375', '377', '378', '381', '399', '404', '406', '409', '411', '412', '416', '421', '424', '425', '426', '428', '430', '436', '439', '443', '451', '454', '461', '462', '466', '467']"
25,404,"size == ""9""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""",Yes,1607947919942:3d52e716-1902-4c2c-a582-ecc4f5a89c18,1607947919942:ae114602-4a73-41a9-a4fa-ceaf28760dd7,81,"['14', '26', '29', '33', '34', '37', '58', '67', '69', '91', '95', '100', '113', '126', '132', '135', '137', '144', '147', '148', '151', '176', '179', '181', '182', '206', '207', '213', '218', '238', '246', '253', '255', '257', '258', '259', '267', '275', '279', '281', '284', '286', '288', '296', '306', '309', '319', '325', '327', '328', '330', '335', '337', '340', '374', '375', '377', '378', '381', '399', '404', '406', '409', '411', '412', '416', '421', '424', '425', '426', '428', '430', '436', '439', '443', '451', '454', '461', '462', '466', '467']",6,"['174', '175', '177', '178', '310', '414']",81,"['14', '26', '29', '33', '34', '37', '58', '67', '69', '91', '95', '100', '113', '126', '132', '135', '137', '144', '147', '148', '151', '176', '179', '181', '182', '206', '207', '213', '218', '238', '246', '253', '255', '257', '258', '259', '267', '275', '279', '281', '284', '286', '288', '296', '306', '309', '319', '325', '327', '328', '330', '335', '337', '340', '374', '375', '377', '378', '381', '399', '404', '406', '409', '411', '412', '416', '421', '424', '425', '426', '428', '430', '436', '439', '443', '451', '454', '461', '462', '466', '467']"
26,486,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607947919941:d78d42e1-5d4a-468d-bc62-6e4ede4676b1,1607947919941:baf63a61-8499-4388-87bf-e242656677b8,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
27,580,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607947919941:c1f6a7db-acb2-4bd1-80aa-7a195d5ff691,1607947919941:1e3cae6c-339c-4d3c-a97a-0e34efd89748,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
28,590,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607947919941:c1f6a7db-acb2-4bd1-80aa-7a195d5ff691,1607947919941:09e9565e-6643-4fea-9ac4-6fc417487144,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
29,650,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607947919940:3aa9dec9-086e-45d4-b8fe-9c7fbb170d02,1607947919940:4b78d3d3-07da-45a2-8470-b3789fbe208d,0,,7,"['43', '170', '171', '172', '173', '415', '436']",0,
30,713,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607947919939:32175155-a665-44f5-9a49-84b4e7dafbf2,1607947919939:693a7b2d-c386-4657-98c4-d7f188efde7f,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
31,748,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607947919939:09de2c54-c28a-45c6-97ef-a2f79bc7526d,1607947919939:6a4db76f-aabd-4038-b78c-192c3acb0e16,0,,17,"['43', '93', '94', '141', '142', '143', '170', '171', '172', '173', '215', '216', '219', '312', '388', '415', '436']",0,
32,793,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607947919938:cd72cf17-a9cb-42f1-afb2-2367318a5548,1607947919938:187b848a-a737-42b5-90cf-91b525e1fbed,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
33,848,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607947919937:985deaa1-1f86-4240-8672-ee1b43bcb110,1607947919938:4cee2d4e-6366-4f09-bc5d-f2fead7f69a6,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
34,1111,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607947919934:fd4a1c62-3851-4b7c-bcf3-4a70b52bf813,1607947919934:a1d30ac9-fcd5-4aa9-a9ed-b4c046345c46,0,,7,"['43', '170', '171', '172', '173', '415', '436']",0,
35,1114,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607947919934:fd4a1c62-3851-4b7c-bcf3-4a70b52bf813,1607947919934:a1d30ac9-fcd5-4aa9-a9ed-b4c046345c46,0,,7,"['43', '170', '171', '172', '173', '415', '436']",0,
36,1322,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607947919932:5caaead5-5891-4a16-9654-353a86da99ce,1607947919932:86cdd963-2b34-4eaf-b780-322289036c0b,0,,7,"['43', '170', '171', '172', '173', '415', '436']",0,
37,1460,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607947919931:2fc996a5-e44f-4000-ad4e-b6047576f3f8,1607947919931:89bf7915-be59-4cd1-9b0e-c5e451c1e4f2,0,,7,"['43', '170', '171', '172', '173', '415', '436']",0,
38,1493,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607947919931:2945e13a-8718-4549-a852-e7f26be61da3,1607947919931:eddaa09a-2486-475f-9dda-96707c8fc8d5,0,,7,"['43', '170', '171', '172', '173', '415', '436']",0,
39,1671,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607947919929:6da4ed2e-2cb0-4bb3-8369-a88060cf549c,1607947919929:20f79a7f-b970-4d55-afb4-422dff1eec2b,0,,7,"['43', '170', '171', '172', '173', '415', '436']",0,
40,2074,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607947919924:973754e1-6a00-4756-ae3a-da10ec8c8d47,1607947919924:e0fa5836-f576-4659-9778-a702760cf212,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
41,2075,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607947919924:973754e1-6a00-4756-ae3a-da10ec8c8d47,1607947919924:e0fa5836-f576-4659-9778-a702760cf212,0,,7,"['43', '170', '171', '172', '173', '415', '436']",0,
42,2729,"size == ""9""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607947919918:b821940f-4ee5-4583-8b43-dbf10cdc1b6e,1607947919918:d132fb9b-4cd3-48a4-8ce5-3f7a5bec6a25,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
43,2780,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607947919918:a3f372ce-eb89-42da-8694-a4109ede367f,1607947919918:a816c5de-f973-4452-b4d5-23b49f667de0,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
44,3106,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607947919911:9cd4a310-ebaa-41a4-920e-b7e006b70c60,1607947919911:8a8cd7ed-66d5-42e2-a22a-bcaee9ff4dbb,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
