,Unnamed: 0,size,isEmpty,peek_obj_type,push,pop,clear,diff,testId,instanceId,Matched_LHS,RuleMatched_LHS,Matched,RuleMatched,Violated,RuleViolated
10,92,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607946326321:3fc27a6c-9676-4774-a99c-c0faf64d4891,1607946326321:902b71dc-49f9-4710-adfc-b783317c17f2,0,,65,"['16', '17', '18', '19', '20', '21', '22', '23', '24', '30', '44', '45', '46', '47', '48', '49', '50', '51', '52', '59', '60', '86', '93', '127', '149', '150', '152', '153', '154', '162', '182', '183', '184', '185', '215', '216', '219', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '304', '326', '370', '388', '436', '452', '453', '454', '455', '468', '469', '470', '471', '472', '474', '475', '476', '477']",0,
11,93,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607946326321:3fc27a6c-9676-4774-a99c-c0faf64d4891,1607946326321:902b71dc-49f9-4710-adfc-b783317c17f2,0,,12,"['43', '93', '170', '171', '172', '173', '215', '216', '219', '388', '415', '436']",0,
12,164,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607946326320:1b4ee07d-e9dd-4736-b156-5148a5f0e69b,1607946326320:a7e4004c-256d-4609-b8ab-440246789aa5,0,,12,"['43', '94', '141', '142', '143', '170', '171', '172', '173', '312', '415', '436']",0,
13,165,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607946326320:1b4ee07d-e9dd-4736-b156-5148a5f0e69b,1607946326320:a7e4004c-256d-4609-b8ab-440246789aa5,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
14,184,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607946326320:1b4ee07d-e9dd-4736-b156-5148a5f0e69b,1607946326320:1390a5de-db7d-4a73-851c-1869606c4415,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
15,208,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607946326319:ffe3699f-f335-4498-8211-1637b8c257c7,1607946326319:2bbb4d50-c854-4947-a970-4306b8edcfb4,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
16,209,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607946326319:ffe3699f-f335-4498-8211-1637b8c257c7,1607946326319:2bbb4d50-c854-4947-a970-4306b8edcfb4,0,,7,"['43', '170', '171', '172', '173', '415', '436']",0,
17,235,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607946326319:ca8e1c77-9820-4c29-95ef-0ad09f8c256f,1607946326319:d5d34c6a-5f47-4104-9af1-85228822bed6,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
18,236,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607946326319:ca8e1c77-9820-4c29-95ef-0ad09f8c256f,1607946326319:d5d34c6a-5f47-4104-9af1-85228822bed6,0,,7,"['43', '170', '171', '172', '173', '415', '436']",0,
19,237,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607946326319:ca8e1c77-9820-4c29-95ef-0ad09f8c256f,1607946326319:d5d34c6a-5f47-4104-9af1-85228822bed6,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
20,240,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607946326319:ca8e1c77-9820-4c29-95ef-0ad09f8c256f,1607946326319:d5d34c6a-5f47-4104-9af1-85228822bed6,0,,12,"['43', '94', '141', '142', '143', '170', '171', '172', '173', '312', '415', '436']",0,
21,315,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607946326318:a78a8581-2e58-4105-9c7c-a01c4f788496,1607946326318:9480503a-8b62-473c-9d06-dcf1d656ad5e,0,,65,"['7', '8', '9', '10', '20', '21', '22', '23', '49', '50', '51', '52', '53', '77', '78', '79', '80', '81', '82', '83', '84', '85', '94', '127', '141', '142', '143', '165', '166', '167', '168', '169', '182', '183', '220', '223', '224', '225', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '291', '299', '300', '301', '302', '303', '312', '326', '368', '389', '402', '403', '436', '452', '453', '454', '455']",0,
22,338,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607946326318:a78a8581-2e58-4105-9c7c-a01c4f788496,1607946326318:6d91a5bc-69d3-42f0-ac92-6c6f907bae41,0,,7,"['43', '170', '171', '172', '173', '415', '436']",0,
23,339,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Object""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607946326318:a78a8581-2e58-4105-9c7c-a01c4f788496,1607946326318:6d91a5bc-69d3-42f0-ac92-6c6f907bae41,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
24,500,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607946326317:469438f2-83ff-4d69-a650-b49346d3d085,1607946326317:1af65ac8-2377-4e11-80d7-bf6a80e3f488,0,,12,"['43', '94', '141', '142', '143', '170', '171', '172', '173', '312', '415', '436']",0,
25,541,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607946326316:78ffe622-ce2a-4b75-b404-c04a41544c4b,1607946326317:7d0eab87-4fef-4c09-9842-548745337ab3,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
26,546,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607946326316:78ffe622-ce2a-4b75-b404-c04a41544c4b,1607946326317:7be0f3ea-ae18-4176-9c49-7e10129e318b,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
27,560,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607946326316:78ffe622-ce2a-4b75-b404-c04a41544c4b,1607946326316:d86b4bb1-dfe6-4197-a079-dc05f02da723,0,,7,"['43', '170', '171', '172', '173', '415', '436']",0,
28,582,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607946326316:418b546d-e5cd-40d9-9c10-8663a4fcccca,1607946326316:ebcc454e-23f5-485d-a5a7-4e314ba2728f,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
29,583,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607946326316:418b546d-e5cd-40d9-9c10-8663a4fcccca,1607946326316:ebcc454e-23f5-485d-a5a7-4e314ba2728f,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
30,584,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607946326316:418b546d-e5cd-40d9-9c10-8663a4fcccca,1607946326316:ebcc454e-23f5-485d-a5a7-4e314ba2728f,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
31,585,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607946326316:418b546d-e5cd-40d9-9c10-8663a4fcccca,1607946326316:ebcc454e-23f5-485d-a5a7-4e314ba2728f,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
32,611,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607946326316:418b546d-e5cd-40d9-9c10-8663a4fcccca,1607946326316:ba5cc764-4d71-448a-a051-3f3caecae2df,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
33,612,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607946326316:418b546d-e5cd-40d9-9c10-8663a4fcccca,1607946326316:ba5cc764-4d71-448a-a051-3f3caecae2df,0,,7,"['43', '170', '171', '172', '173', '415', '436']",0,
34,638,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607946326316:418b546d-e5cd-40d9-9c10-8663a4fcccca,1607946326316:65801c7a-c7dc-4b4d-952c-b4f2151a47c1,0,,7,"['43', '170', '171', '172', '173', '415', '436']",0,
35,648,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607946326316:418b546d-e5cd-40d9-9c10-8663a4fcccca,1607946326316:387d592d-71fb-4fbf-b193-6ca6a8ac2f26,0,,7,"['43', '170', '171', '172', '173', '415', '436']",0,
36,726,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607946326314:e5f6da01-c289-4d37-aeab-212f5a2ee59a,1607946326314:f548eba3-e1d1-4464-a0b0-75c92c2852ba,0,,12,"['43', '94', '141', '142', '143', '170', '171', '172', '173', '312', '415', '436']",0,
37,878,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607946326313:4a5a0914-ed8a-47e9-8a53-c482600fe527,1607946326313:1828c16a-3e86-4eb0-a827-5fce5ee1cf6a,0,,7,"['43', '170', '171', '172', '173', '415', '436']",0,
38,910,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607946326312:c4fcc367-4e4c-47e8-86de-6c60b3bed9e8,1607946326312:4439e2d4-9a5f-4d5a-9eb1-e3217643e8c5,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
39,1168,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607946326310:801850f1-9029-41b5-ab26-f7ce5a5d0622,1607946326310:d74eacb8-d087-42b8-bd5a-5dab968f7cf4,0,,7,"['43', '170', '171', '172', '173', '415', '436']",0,
40,1291,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607946326309:ab211ab5-6a7c-43c2-ba94-baef07b78580,1607946326309:45adf1bf-97e4-43b6-a253-2d1e1a453347,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
41,1293,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607946326309:ab211ab5-6a7c-43c2-ba94-baef07b78580,1607946326309:45adf1bf-97e4-43b6-a253-2d1e1a453347,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
42,1301,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607946326309:ab211ab5-6a7c-43c2-ba94-baef07b78580,1607946326309:2aaaff60-b7a9-4509-8e63-25c1920099f3,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
43,1371,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607946326308:3cb1dc35-cb1e-464d-b7db-aa5735cea59f,1607946326308:f8cf156f-96cb-4994-b31f-811b597e15c1,0,,12,"['43', '93', '170', '171', '172', '173', '215', '216', '219', '388', '415', '436']",0,
44,1517,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607946326306:04c7e10a-2144-4c91-9ed4-d038c02c4258,1607946326306:34217e17-e089-41ac-bb3b-5d7bfe48a3fd,0,,7,"['43', '170', '171', '172', '173', '415', '436']",0,
45,2169,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607946326295:427b66d7-8e5a-41bc-9f9d-fb0d02ce691d,1607946326295:13f98844-2ccc-4be4-9818-4edb27b3dd4f,0,,7,"['43', '170', '171', '172', '173', '415', '436']",0,
46,2435,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607946326291:f3f02a75-3f02-4aa3-83b8-480ad658096b,1607946326291:bae8ea4a-2cf2-4075-a570-9a5a07ad5505,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
47,2468,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607946326291:7e499f9b-ec2e-435d-b160-d0794151e496,1607946326291:4e758f92-4f5a-492d-aaf6-0a2d36f55853,0,,7,"['43', '170', '171', '172', '173', '415', '436']",0,
48,3911,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607946326275:fefcc6a9-eb57-4d0d-9075-b5db3e9f4444,1607946326275:2d44ccf5-6383-41cf-96b6-50702e87e475,0,,7,"['43', '170', '171', '172', '173', '415', '436']",0,
49,4411,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607946326271:0ec9db52-528e-44b8-9bdb-8321fff3ad85,1607946326271:02f5607e-ec38-4f2d-9199-21bc17dbc5ef,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
50,4770,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607946326267:74871d1f-a77e-4844-9da7-1e962de8ddf3,1607946326267:c9f93519-5926-422e-ba6e-7cba49073345,0,,7,"['43', '170', '171', '172', '173', '415', '436']",0,
51,5489,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607946326259:64a8318e-de8f-422a-866c-075b335279ae,1607946326259:6b695743-1cd6-41ee-8ce6-99818db753f2,0,,7,"['43', '170', '171', '172', '173', '415', '436']",0,
52,9437,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607946326219:1055af49-36c3-414b-a733-3a2acd08844f,1607946326219:e8480e30-c169-4eb2-b24f-6972a7ef0664,0,,7,"['43', '170', '171', '172', '173', '415', '436']",0,
53,13842,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Object""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607946326164:63404215-4c51-4182-8fed-a0d97b912a62,1607946326164:1b8c0335-646c-46cf-ab71-f16fb64b045a,0,,12,"['43', '94', '141', '142', '143', '170', '171', '172', '173', '312', '415', '436']",0,
54,15725,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607946326141:3fba835c-8483-4080-aea2-8f752b4e521b,1607946326141:66deb490-3e9e-44c4-b50d-271116215e11,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
55,15726,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607946326141:3fba835c-8483-4080-aea2-8f752b4e521b,1607946326141:66deb490-3e9e-44c4-b50d-271116215e11,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
56,18119,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607946326113:01305e74-5071-4829-997f-d7d92a04b26a,1607946326113:08042822-f90a-4641-a099-3d6683de87b3,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
57,18705,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607946326105:f8a393a0-e8c4-4b07-a5e7-4058dfa3e65b,1607946326105:4f8cf95b-353c-444a-ae04-e6dae2985ed3,0,,7,"['43', '170', '171', '172', '173', '415', '436']",0,
58,22087,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607946326049:47cd4865-74cf-4804-b542-a13319507c75,1607946326049:25081e6f-d31c-4b67-ab30-acf019b3ba95,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
59,24351,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607946326013:d484df14-c78d-4168-a193-21949f96fdd1,1607946326013:7b4f1093-66e4-4e05-a65c-36369e1a134c,0,,12,"['43', '94', '141', '142', '143', '170', '171', '172', '173', '312', '415', '436']",0,
60,31036,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Character""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607946325920:a5f7b53a-9934-4c1e-bb15-8afa4efde7b2,1607946325920:a1a41687-cb3b-462b-8a42-2b2020076a92,0,,12,"['43', '94', '141', '142', '143', '170', '171', '172', '173', '312', '415', '436']",0,
61,31230,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607946325918:8f9d8710-2cf6-4923-8bc2-61b013a019ae,1607946325918:f9fbc5dc-051f-487e-a9f2-0bc18bf1c5d3,0,,7,"['43', '170', '171', '172', '173', '415', '436']",0,
62,33499,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607946325884:457adf74-4b0b-4c58-8525-5c61c209e2bf,1607946325884:e8c6e99a-009f-4ce9-89ca-2ccdaf5b8b25,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
63,36184,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607946325830:f3d6bfd5-45ea-4af4-8123-8ca3cc126799,1607946325830:fc82ab94-c688-49ff-8622-af8c2c7fd7b7,0,,7,"['43', '170', '171', '172', '173', '415', '436']",0,
64,38538,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607946325795:a078c926-d96c-4a03-886a-2c24cc95915d,1607946325795:c08a737c-cb18-4f41-8b96-879766281901,0,,7,"['43', '170', '171', '172', '173', '415', '436']",0,
65,46499,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""",Yes,1607946325690:37f98049-77bb-4917-8211-6b3b8df49187,1607946325690:3524a4ff-571d-4e6e-9912-49bf8227f218,0,,27,"['20', '21', '22', '23', '49', '50', '51', '52', '127', '182', '183', '240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '326', '436', '452', '453', '454', '455']",0,
66,60227,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""",Yes,1607946325356:6194219e-38de-4614-9157-305001e73f51,1607946325356:4ae36297-6733-4b80-ac91-91d352b89881,0,,7,"['43', '170', '171', '172', '173', '415', '436']",0,
