testId,instanceId,size,isEmpty,peek,peek_obj_type,calledMethod,pushInput
1607320142995:663df225-4bfd-4e83-9bbc-8419ae8a479f,1607320143276:7bebf4a2-68fa-404f-9d55-1dea05c98cec,0,true,EmptyObject,EmptyObject,CTOR,none
1607320142995:663df225-4bfd-4e83-9bbc-8419ae8a479f,1607320143276:7bebf4a2-68fa-404f-9d55-1dea05c98cec,1,false,1.0,class java.lang.Float,push,class java.lang.Float
1607320142995:663df225-4bfd-4e83-9bbc-8419ae8a479f,1607320143276:7bebf4a2-68fa-404f-9d55-1dea05c98cec,1,false,1.0,class java.lang.Float,pop,none
1607320143278:2f249654-34ed-4f63-8c08-443febf17d6d,1607320143278:54cc5b35-7dbf-48f3-9787-cdd3fbe8f77b,0,true,EmptyObject,EmptyObject,CTOR,none
1607320143278:2f249654-34ed-4f63-8c08-443febf17d6d,1607320143278:54cc5b35-7dbf-48f3-9787-cdd3fbe8f77b,1,false,1.0,class java.lang.Float,push,class java.lang.Float
1607320143278:2f249654-34ed-4f63-8c08-443febf17d6d,1607320143278:54cc5b35-7dbf-48f3-9787-cdd3fbe8f77b,1,false,1.0,class java.lang.Float,pop,none
1607320143281:162f1e50-bc36-445b-9dd6-5a8cc64fc113,1607320143281:64ea1c98-0499-4715-b0af-53f0f7144e55,0,true,EmptyObject,EmptyObject,CTOR,none
1607320143281:162f1e50-bc36-445b-9dd6-5a8cc64fc113,1607320143281:64ea1c98-0499-4715-b0af-53f0f7144e55,1,false,1.0,class java.lang.Float,push,class java.lang.Float
1607320143281:162f1e50-bc36-445b-9dd6-5a8cc64fc113,1607320143281:64ea1c98-0499-4715-b0af-53f0f7144e55,1,false,1.0,class java.lang.Float,pop,none
1607320143281:9dae0f6d-cf1e-474e-ac0b-015718666dd9,1607320143281:e74eb540-85c5-4615-b43a-4cab2bb6d626,0,true,EmptyObject,EmptyObject,CTOR,none
1607320143281:9dae0f6d-cf1e-474e-ac0b-015718666dd9,1607320143281:e74eb540-85c5-4615-b43a-4cab2bb6d626,1,false,1.0,class java.lang.Float,push,class java.lang.Float
1607320143281:9dae0f6d-cf1e-474e-ac0b-015718666dd9,1607320143281:e74eb540-85c5-4615-b43a-4cab2bb6d626,1,false,1.0,class java.lang.Float,pop,none
1607320143281:5e07352c-c510-4767-af88-30d86b9151a4,1607320143281:39a27cc5-31c3-4213-917b-aad229226f69,0,true,EmptyObject,EmptyObject,CTOR,none
1607320143281:5e07352c-c510-4767-af88-30d86b9151a4,1607320143281:39a27cc5-31c3-4213-917b-aad229226f69,1,false,1.0,class java.lang.Float,push,class java.lang.Float
1607320143281:5e07352c-c510-4767-af88-30d86b9151a4,1607320143281:39a27cc5-31c3-4213-917b-aad229226f69,1,false,1.0,class java.lang.Float,pop,none
1607320143281:c59813fe-e8d2-415c-abb8-7cc1343fe27f,1607320143281:2779219f-b833-4d4a-b8bc-06d98e64f927,0,true,EmptyObject,EmptyObject,CTOR,none
1607320143281:c59813fe-e8d2-415c-abb8-7cc1343fe27f,1607320143281:2779219f-b833-4d4a-b8bc-06d98e64f927,0,true,EmptyObject,EmptyObject,clear,none
1607320143281:c59813fe-e8d2-415c-abb8-7cc1343fe27f,1607320143281:2779219f-b833-4d4a-b8bc-06d98e64f927,0,true,EmptyObject,EmptyObject,pop,none
1607320143281:fc185bc3-154f-4d92-bd26-32d42c09b861,1607320143281:f11af102-3adc-4545-b5a4-654812cdef8f,0,true,EmptyObject,EmptyObject,CTOR,none
1607320143281:fc185bc3-154f-4d92-bd26-32d42c09b861,1607320143281:f11af102-3adc-4545-b5a4-654812cdef8f,0,true,EmptyObject,EmptyObject,clear,none
1607320143281:fc185bc3-154f-4d92-bd26-32d42c09b861,1607320143281:f11af102-3adc-4545-b5a4-654812cdef8f,1,false,class java.lang.Object,class java.lang.Class,push,class java.lang.Class
1607320143281:f0363acd-7f2b-4903-9cfe-3ea35d71e081,1607320143281:0ef57acb-83a5-477c-85b2-31fb573cab10,0,true,EmptyObject,EmptyObject,CTOR,none
