,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,diff,testId,instanceId
1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes,1607884350713:eefbd0af-080c-4c89-9513-5de5eb99366a,1607884350713:b0667cdf-6e7d-4349-8a30-5e533509ea80
2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607884350713:eefbd0af-080c-4c89-9513-5de5eb99366a,1607884350713:b0667cdf-6e7d-4349-8a30-5e533509ea80
20,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607884350713:9b26bf1a-0906-419e-ae68-6513140a454b,1607884350713:75ff7b25-5d45-427f-a8cb-b2063f183532
204,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607884350707:f9a67b49-1bb9-42d6-a1c6-01173737596f,1607884350707:9b1b005c-c39d-4b33-8ecd-a1f789a91537
