testId,instanceId,size,isEmpty,peek,peek_obj_type,calledMethod,pushInput
1607899480226:8af20b90-b00e-4032-86a8-3b9003f531e5,1607899480600:7364aea1-0ca6-4f81-985b-a60954599e87,0,true,EmptyObject,EmptyObject,CTOR,none
1607899480226:8af20b90-b00e-4032-86a8-3b9003f531e5,1607899480600:7364aea1-0ca6-4f81-985b-a60954599e87,9,true,EmptyObject,class java.lang.String,push,class java.lang.String
1607899480226:8af20b90-b00e-4032-86a8-3b9003f531e5,1607899480600:7364aea1-0ca6-4f81-985b-a60954599e87,9,true,EmptyObject,class java.lang.String,pop,none
1607899480605:46160c8f-75a5-4bc3-b030-7c0a233091bd,1607899480605:5b8afd35-bddd-4830-b617-379755645ee1,0,true,EmptyObject,EmptyObject,CTOR,none
1607899480605:46160c8f-75a5-4bc3-b030-7c0a233091bd,1607899480605:5b8afd35-bddd-4830-b617-379755645ee1,9,true,EmptyObject,class java.lang.String,push,class java.lang.String
1607899480605:46160c8f-75a5-4bc3-b030-7c0a233091bd,1607899480605:5b8afd35-bddd-4830-b617-379755645ee1,9,true,EmptyObject,class java.lang.String,pop,none
1607899480608:1c879028-f008-431d-b8dc-0dc6490d3a43,1607899480609:035261c8-32f7-4d80-bb4c-efb7c1c14a67,0,true,EmptyObject,EmptyObject,CTOR,none
1607899480608:1c879028-f008-431d-b8dc-0dc6490d3a43,1607899480609:035261c8-32f7-4d80-bb4c-efb7c1c14a67,9,true,EmptyObject,class java.lang.String,push,class java.lang.String
1607899480608:1c879028-f008-431d-b8dc-0dc6490d3a43,1607899480609:035261c8-32f7-4d80-bb4c-efb7c1c14a67,9,true,EmptyObject,class java.lang.String,pop,none
1607899480609:9a7e9ce1-db7f-4317-87ca-f42a595673d6,1607899480609:91c4bd47-7608-4809-b6e7-accccaabaff0,0,true,EmptyObject,EmptyObject,CTOR,none
1607899480609:9a7e9ce1-db7f-4317-87ca-f42a595673d6,1607899480609:91c4bd47-7608-4809-b6e7-accccaabaff0,9,true,EmptyObject,class java.lang.String,push,class java.lang.String
1607899480609:9a7e9ce1-db7f-4317-87ca-f42a595673d6,1607899480609:91c4bd47-7608-4809-b6e7-accccaabaff0,9,true,EmptyObject,class java.lang.String,pop,none
1607899480610:d9377c68-0a40-45b5-9a67-4739ed1d93d1,1607899480610:944f2e48-18eb-4034-ab08-342ee42c0bbb,0,true,EmptyObject,EmptyObject,CTOR,none
1607899480610:d9377c68-0a40-45b5-9a67-4739ed1d93d1,1607899480610:944f2e48-18eb-4034-ab08-342ee42c0bbb,9,true,EmptyObject,class java.lang.String,push,class java.lang.String
1607899480610:d9377c68-0a40-45b5-9a67-4739ed1d93d1,1607899480610:944f2e48-18eb-4034-ab08-342ee42c0bbb,9,true,EmptyObject,class java.lang.String,pop,none
1607899480610:8e09b937-c1c7-4437-be2c-6ee0827c9017,1607899480610:360d392a-b79b-416c-8196-8c707f9c02db,0,true,EmptyObject,EmptyObject,CTOR,none
1607899480610:8e09b937-c1c7-4437-be2c-6ee0827c9017,1607899480610:360d392a-b79b-416c-8196-8c707f9c02db,0,true,EmptyObject,EmptyObject,clear,none
1607899480610:8e09b937-c1c7-4437-be2c-6ee0827c9017,1607899480610:360d392a-b79b-416c-8196-8c707f9c02db,0,true,EmptyObject,EmptyObject,pop,none
1607899480611:5ea1106a-3658-473c-b9a4-e4b70686730b,1607899480611:aaa59f62-4101-45a5-a8dc-b8d9dae9761a,0,true,EmptyObject,EmptyObject,CTOR,none
1607899480611:5ea1106a-3658-473c-b9a4-e4b70686730b,1607899480611:aaa59f62-4101-45a5-a8dc-b8d9dae9761a,0,true,EmptyObject,EmptyObject,clear,none
