testId,instanceId,size,isEmpty,peek,peek_obj_type,calledMethod,pushInput
1607320021307:9427f141-1a10-4f3f-ac53-3dc649038df9,1607320021581:13351280-0455-431d-ac95-9b6feacfafe3,0,true,EmptyObject,EmptyObject,CTOR,none
1607320021307:9427f141-1a10-4f3f-ac53-3dc649038df9,1607320021581:13351280-0455-431d-ac95-9b6feacfafe3,1,false,1.0,class java.lang.Float,push,class java.lang.Float
1607320021307:9427f141-1a10-4f3f-ac53-3dc649038df9,1607320021581:13351280-0455-431d-ac95-9b6feacfafe3,1,false,1.0,class java.lang.Float,pop,none
1607320021581:a32c470a-7449-4a99-a8cb-6a871bc08037,1607320021581:a8738e32-db1f-4067-95ea-60c917b78e22,0,true,EmptyObject,EmptyObject,CTOR,none
1607320021581:a32c470a-7449-4a99-a8cb-6a871bc08037,1607320021581:a8738e32-db1f-4067-95ea-60c917b78e22,1,false,1.0,class java.lang.Float,push,class java.lang.Float
1607320021581:a32c470a-7449-4a99-a8cb-6a871bc08037,1607320021581:a8738e32-db1f-4067-95ea-60c917b78e22,1,false,1.0,class java.lang.Float,pop,none
1607320021589:05297518-8861-4ff1-907b-a508dd861cc9,1607320021589:f7356787-d7ca-4874-a63e-0870507e839c,0,true,EmptyObject,EmptyObject,CTOR,none
1607320021589:05297518-8861-4ff1-907b-a508dd861cc9,1607320021589:f7356787-d7ca-4874-a63e-0870507e839c,1,false,1.0,class java.lang.Float,push,class java.lang.Float
1607320021589:05297518-8861-4ff1-907b-a508dd861cc9,1607320021589:f7356787-d7ca-4874-a63e-0870507e839c,1,false,1.0,class java.lang.Float,pop,none
1607320021589:37a2c14a-4682-4101-a10a-ebee99a60e4c,1607320021589:865666ce-a5e4-4c2a-b918-0f5ef59733e3,0,true,EmptyObject,EmptyObject,CTOR,none
1607320021589:37a2c14a-4682-4101-a10a-ebee99a60e4c,1607320021589:865666ce-a5e4-4c2a-b918-0f5ef59733e3,1,false,1.0,class java.lang.Float,push,class java.lang.Float
1607320021589:37a2c14a-4682-4101-a10a-ebee99a60e4c,1607320021589:865666ce-a5e4-4c2a-b918-0f5ef59733e3,1,false,1.0,class java.lang.Float,pop,none
1607320021589:4f5f1c01-d591-41a6-bb2c-0fd53a8658a5,1607320021589:c594dda6-956c-49b0-9b2d-851995497faf,0,true,EmptyObject,EmptyObject,CTOR,none
1607320021589:4f5f1c01-d591-41a6-bb2c-0fd53a8658a5,1607320021589:c594dda6-956c-49b0-9b2d-851995497faf,1,false,1.0,class java.lang.Float,push,class java.lang.Float
1607320021589:4f5f1c01-d591-41a6-bb2c-0fd53a8658a5,1607320021589:c594dda6-956c-49b0-9b2d-851995497faf,1,false,1.0,class java.lang.Float,pop,none
1607320021589:d749d6ea-ee28-4370-a756-c83275c440b4,1607320021589:da1361d8-ccc3-4daf-89f7-021c290c3f43,0,true,EmptyObject,EmptyObject,CTOR,none
1607320021589:d749d6ea-ee28-4370-a756-c83275c440b4,1607320021589:da1361d8-ccc3-4daf-89f7-021c290c3f43,0,true,EmptyObject,EmptyObject,clear,none
1607320021589:d749d6ea-ee28-4370-a756-c83275c440b4,1607320021589:da1361d8-ccc3-4daf-89f7-021c290c3f43,0,true,EmptyObject,EmptyObject,pop,none
1607320021589:77e30344-17e9-4559-85ae-9c000e124042,1607320021589:9257caa4-2160-45f8-859b-51052a51521a,0,true,EmptyObject,EmptyObject,CTOR,none
1607320021589:77e30344-17e9-4559-85ae-9c000e124042,1607320021589:9257caa4-2160-45f8-859b-51052a51521a,0,true,EmptyObject,EmptyObject,clear,none
1607320021589:77e30344-17e9-4559-85ae-9c000e124042,1607320021589:9257caa4-2160-45f8-859b-51052a51521a,1,false,class java.lang.Object,class java.lang.Class,push,class java.lang.Class
1607320021591:9bc7022c-c54d-4946-ac75-a62601e31ad8,1607320021591:7a64a8d4-2b2e-4da9-b60e-f4d48c6197c5,0,true,EmptyObject,EmptyObject,CTOR,none
1607320021591:9bc7022c-c54d-4946-ac75-a62601e31ad8,1607320021591:7a64a8d4-2b2e-4da9-b60e-f4d48c6197c5,1,false,1.0,class java.lang.Float,push,class java.lang.Float
1607320021591:9bc7022c-c54d-4946-ac75-a62601e31ad8,1607320021591:7a64a8d4-2b2e-4da9-b60e-f4d48c6197c5,1,false,1.0,class java.lang.Float,pop,none
1607320021591:8fb70bf0-b12e-4573-b27a-afae852ae34e,1607320021591:80d39aae-4bb5-4c87-83c0-75d6342d9c62,0,true,EmptyObject,EmptyObject,CTOR,none
1607320021591:8fb70bf0-b12e-4573-b27a-afae852ae34e,1607320021591:80d39aae-4bb5-4c87-83c0-75d6342d9c62,1,false,1.0,class java.lang.Float,push,class java.lang.Float
1607320021591:9911172c-59e1-4055-ac09-ece7299fdb21,1607320021591:ab7fd3dc-8449-4032-bf65-30b4b8714a78,0,true,EmptyObject,EmptyObject,CTOR,none
1607320021591:9911172c-59e1-4055-ac09-ece7299fdb21,1607320021591:ab7fd3dc-8449-4032-bf65-30b4b8714a78,1,false,1.0,class java.lang.Float,push,class java.lang.Float
1607320021591:9911172c-59e1-4055-ac09-ece7299fdb21,1607320021591:ab7fd3dc-8449-4032-bf65-30b4b8714a78,1,false,1.0,class java.lang.Float,pop,none
1607320021591:fa60ac4d-2407-4042-bdca-ff92e6dcc960,1607320021591:197b0435-4df4-47dd-829e-5aaedcb0e193,0,true,EmptyObject,EmptyObject,CTOR,none
1607320021591:fa60ac4d-2407-4042-bdca-ff92e6dcc960,1607320021591:197b0435-4df4-47dd-829e-5aaedcb0e193,0,true,EmptyObject,EmptyObject,clear,none
1607320021591:fa60ac4d-2407-4042-bdca-ff92e6dcc960,1607320021591:197b0435-4df4-47dd-829e-5aaedcb0e193,0,true,EmptyObject,EmptyObject,clear,none
1607320021591:fa60ac4d-2407-4042-bdca-ff92e6dcc960,1607320021591:197b0435-4df4-47dd-829e-5aaedcb0e193,0,true,EmptyObject,EmptyObject,pop,none
1607320021591:08eda2b5-8359-4053-a100-5c4fbc789bfd,1607320021591:60f769e8-7309-485e-a029-4deeccdeaf74,0,true,EmptyObject,EmptyObject,CTOR,none
1607320021591:08eda2b5-8359-4053-a100-5c4fbc789bfd,1607320021591:60f769e8-7309-485e-a029-4deeccdeaf74,1,false,1.0,class java.lang.Float,push,class java.lang.Float
1607320021591:08eda2b5-8359-4053-a100-5c4fbc789bfd,1607320021591:60f769e8-7309-485e-a029-4deeccdeaf74,1,false,1.0,class java.lang.Float,pop,none
1607320021591:000d5631-b0b0-4ad9-a714-cb2f054217aa,1607320021591:02f69a08-4e0c-4006-b5db-7176d3c74a8d,0,true,EmptyObject,EmptyObject,CTOR,none
1607320021591:000d5631-b0b0-4ad9-a714-cb2f054217aa,1607320021591:02f69a08-4e0c-4006-b5db-7176d3c74a8d,1,false,1.0,class java.lang.Float,push,class java.lang.Float
1607320021591:000d5631-b0b0-4ad9-a714-cb2f054217aa,1607320021591:02f69a08-4e0c-4006-b5db-7176d3c74a8d,1,false,1.0,class java.lang.Float,pop,none
1607320021591:75c4467a-6adb-4b12-9eb8-8a8d888275be,1607320021591:13bc7dd0-14ad-43b3-a874-db246333b200,0,true,EmptyObject,EmptyObject,CTOR,none
1607320021591:75c4467a-6adb-4b12-9eb8-8a8d888275be,1607320021591:13bc7dd0-14ad-43b3-a874-db246333b200,1,false,1.0,class java.lang.Float,push,class java.lang.Float
1607320021591:75c4467a-6adb-4b12-9eb8-8a8d888275be,1607320021591:13bc7dd0-14ad-43b3-a874-db246333b200,1,false,1.0,class java.lang.Float,pop,none
1607320021591:e9fd7e10-c4c1-4d9d-8321-8b218e5c5946,1607320021591:abf82f13-41d5-42bb-9e84-e7a29106b47f,0,true,EmptyObject,EmptyObject,CTOR,none
1607320021591:e9fd7e10-c4c1-4d9d-8321-8b218e5c5946,1607320021591:abf82f13-41d5-42bb-9e84-e7a29106b47f,0,true,EmptyObject,EmptyObject,clear,none
