testId,instanceId,size,isEmpty,peek,peek_obj_type,calledMethod,pushInput,diff
1604913593521:1f87560f-3889-4b6d-bdee-cdd5ae451f58,1604913593522:848169c2-0dd6-4135-9e71-85b5973607b8,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593521:1f87560f-3889-4b6d-bdee-cdd5ae451f58,1604913593522:848169c2-0dd6-4135-9e71-85b5973607b8,0,True,EmptyObject,EmptyObject,clear,none,No
1604913593521:1f87560f-3889-4b6d-bdee-cdd5ae451f58,1604913593522:848169c2-0dd6-4135-9e71-85b5973607b8,0,True,EmptyObject,EmptyObject,pop,none,No
1604913593522:068a37d4-436c-46cb-94c6-550c289e6f2f,1604913593522:c50366bd-676a-4aa7-b7c1-4f16d6f223f3,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593522:068a37d4-436c-46cb-94c6-550c289e6f2f,1604913593522:c50366bd-676a-4aa7-b7c1-4f16d6f223f3,0,True,EmptyObject,EmptyObject,clear,none,No
1604913593522:068a37d4-436c-46cb-94c6-550c289e6f2f,1604913593522:c50366bd-676a-4aa7-b7c1-4f16d6f223f3,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class,No
1604913593523:e3d0546c-c5b1-40c7-9759-974999a6d476,1604913593523:a95d7c17-575a-4da4-af8d-cf52278d7d61,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593523:e3d0546c-c5b1-40c7-9759-974999a6d476,1604913593523:a95d7c17-575a-4da4-af8d-cf52278d7d61,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No
1604913593523:e3d0546c-c5b1-40c7-9759-974999a6d476,1604913593523:a95d7c17-575a-4da4-af8d-cf52278d7d61,1,False,1.0,class java.lang.Float,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
1604913593523:69dcb5d9-1457-476b-9449-3023b73d6403,1604913593523:ddae5ed0-ec08-4f25-8d9a-6b55b85d8cee,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593523:69dcb5d9-1457-476b-9449-3023b73d6403,1604913593523:ddae5ed0-ec08-4f25-8d9a-6b55b85d8cee,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No
1604913593524:22fa3c9b-37ec-4a01-9568-3d2cedc30bc6,1604913593524:cb77c539-2959-4a49-8faa-ee770442c67f,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593524:22fa3c9b-37ec-4a01-9568-3d2cedc30bc6,1604913593524:cb77c539-2959-4a49-8faa-ee770442c67f,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No
1604913593524:22fa3c9b-37ec-4a01-9568-3d2cedc30bc6,1604913593524:cb77c539-2959-4a49-8faa-ee770442c67f,1,False,1.0,class java.lang.Float,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1604913593524:ee6f66cb-2ab8-464f-8e28-c0e1ad46acac,1604913593524:682b8435-965f-4384-b740-9d5b71f32de1,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593524:ee6f66cb-2ab8-464f-8e28-c0e1ad46acac,1604913593524:682b8435-965f-4384-b740-9d5b71f32de1,0,True,EmptyObject,EmptyObject,clear,none,No
1604913593524:ee6f66cb-2ab8-464f-8e28-c0e1ad46acac,1604913593524:682b8435-965f-4384-b740-9d5b71f32de1,0,True,EmptyObject,EmptyObject,clear,none,No
1604913593524:ee6f66cb-2ab8-464f-8e28-c0e1ad46acac,1604913593524:682b8435-965f-4384-b740-9d5b71f32de1,0,True,EmptyObject,EmptyObject,pop,none,No
1604913593525:033f0556-6556-4f24-b63a-06f5e6b12227,1604913593525:32946311-53e0-4083-a471-27f4b72cff6a,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593525:033f0556-6556-4f24-b63a-06f5e6b12227,1604913593525:32946311-53e0-4083-a471-27f4b72cff6a,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No
1604913593525:033f0556-6556-4f24-b63a-06f5e6b12227,1604913593525:32946311-53e0-4083-a471-27f4b72cff6a,1,False,1.0,class java.lang.Float,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1604913593526:88da528b-79b4-44ff-b298-6db115831130,1604913593526:29610c00-bee9-4785-91aa-35ec95a9f638,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593526:88da528b-79b4-44ff-b298-6db115831130,1604913593526:29610c00-bee9-4785-91aa-35ec95a9f638,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No
1604913593526:88da528b-79b4-44ff-b298-6db115831130,1604913593526:29610c00-bee9-4785-91aa-35ec95a9f638,1,False,1.0,class java.lang.Float,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1604913593526:f69d2b83-444f-495d-9601-67d2c279df65,1604913593526:df062d1c-84cd-4cdd-a5a5-92db343c9544,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593526:f69d2b83-444f-495d-9601-67d2c279df65,1604913593526:df062d1c-84cd-4cdd-a5a5-92db343c9544,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No
1604913593526:f69d2b83-444f-495d-9601-67d2c279df65,1604913593526:df062d1c-84cd-4cdd-a5a5-92db343c9544,1,False,1.0,class java.lang.Float,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1604913593527:a2b1648e-79de-4b6a-863a-2570e237ffac,1604913593527:28b725a9-7c57-4d27-824d-07dcc551eea5,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593527:a2b1648e-79de-4b6a-863a-2570e237ffac,1604913593527:28b725a9-7c57-4d27-824d-07dcc551eea5,0,True,EmptyObject,EmptyObject,clear,none,No
1604913593527:a2b1648e-79de-4b6a-863a-2570e237ffac,1604913593527:28b725a9-7c57-4d27-824d-07dcc551eea5,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class,No
1604913593528:8437351b-4f3a-4da6-bed6-f769fc53bb21,1604913593528:e958263e-b8a9-4311-a2b6-0d3b9bda1e1b,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593528:8437351b-4f3a-4da6-bed6-f769fc53bb21,1604913593528:e958263e-b8a9-4311-a2b6-0d3b9bda1e1b,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No
1604913593528:8437351b-4f3a-4da6-bed6-f769fc53bb21,1604913593528:bbe3411c-b412-4928-b246-c262e8a2bc9d,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593528:8437351b-4f3a-4da6-bed6-f769fc53bb21,1604913593528:bbe3411c-b412-4928-b246-c262e8a2bc9d,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No
1604913593528:8437351b-4f3a-4da6-bed6-f769fc53bb21,1604913593528:bbe3411c-b412-4928-b246-c262e8a2bc9d,1,False,1.0,class java.lang.Float,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1604913593529:4090c797-9213-4576-9df9-4239bcec4ee5,1604913593529:823f6d3a-20cb-472b-84ae-07bc05c293b1,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593529:4090c797-9213-4576-9df9-4239bcec4ee5,1604913593529:823f6d3a-20cb-472b-84ae-07bc05c293b1,0,True,EmptyObject,EmptyObject,clear,none,No
1604913593529:4090c797-9213-4576-9df9-4239bcec4ee5,1604913593529:823f6d3a-20cb-472b-84ae-07bc05c293b1,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class,No
1604913593529:4090c797-9213-4576-9df9-4239bcec4ee5,1604913593529:823f6d3a-20cb-472b-84ae-07bc05c293b1,1,False,class java.lang.Object,class java.lang.Class,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
1604913593529:5d180a64-db06-427b-932a-4284020dec22,1604913593529:051b9d1a-0afb-4c5d-9578-56b9855a56ed,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593529:5d180a64-db06-427b-932a-4284020dec22,1604913593529:051b9d1a-0afb-4c5d-9578-56b9855a56ed,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No
1604913593529:5d180a64-db06-427b-932a-4284020dec22,1604913593530:483a8f77-82f4-4105-83f6-79b891393212,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593529:5d180a64-db06-427b-932a-4284020dec22,1604913593530:483a8f77-82f4-4105-83f6-79b891393212,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No
1604913593529:5d180a64-db06-427b-932a-4284020dec22,1604913593530:483a8f77-82f4-4105-83f6-79b891393212,1,False,1.0,class java.lang.Float,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1604913593530:ac2288c5-5f1d-472b-8595-026f2b8ef274,1604913593530:7a338d94-2824-40ec-8fb3-75f20ed3ee90,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593530:ac2288c5-5f1d-472b-8595-026f2b8ef274,1604913593530:7a338d94-2824-40ec-8fb3-75f20ed3ee90,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No
1604913593530:ac2288c5-5f1d-472b-8595-026f2b8ef274,1604913593530:4252ab5e-362e-4409-850a-d1ca79ea413a,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593530:ac2288c5-5f1d-472b-8595-026f2b8ef274,1604913593530:4252ab5e-362e-4409-850a-d1ca79ea413a,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No
1604913593530:ac2288c5-5f1d-472b-8595-026f2b8ef274,1604913593530:4252ab5e-362e-4409-850a-d1ca79ea413a,1,False,1.0,class java.lang.Float,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1604913593531:b5513f50-7010-4ae9-a7b4-4ab910dbfe52,1604913593531:446fde6a-f1c7-4816-abd9-2acf4f70b4f0,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593531:b5513f50-7010-4ae9-a7b4-4ab910dbfe52,1604913593531:446fde6a-f1c7-4816-abd9-2acf4f70b4f0,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No
1604913593531:b5513f50-7010-4ae9-a7b4-4ab910dbfe52,1604913593531:446fde6a-f1c7-4816-abd9-2acf4f70b4f0,1,False,1.0,class java.lang.Float,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1604913593531:506d0d8b-312a-45fc-8ae3-fb596d0f7d75,1604913593531:8a3bc046-0944-4712-8a6e-b708443ada8c,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593531:506d0d8b-312a-45fc-8ae3-fb596d0f7d75,1604913593531:8a3bc046-0944-4712-8a6e-b708443ada8c,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No
1604913593531:506d0d8b-312a-45fc-8ae3-fb596d0f7d75,1604913593531:8a3bc046-0944-4712-8a6e-b708443ada8c,1,False,1.0,class java.lang.Float,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1604913593532:eae50c0e-79c1-4851-8dd9-1dea619fa2a0,1604913593532:3f218b8a-d2a8-4182-b437-49e3e1213511,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593532:eae50c0e-79c1-4851-8dd9-1dea619fa2a0,1604913593532:3f218b8a-d2a8-4182-b437-49e3e1213511,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No
1604913593532:eae50c0e-79c1-4851-8dd9-1dea619fa2a0,1604913593532:3f218b8a-d2a8-4182-b437-49e3e1213511,1,False,1.0,class java.lang.Float,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1604913593532:fda9126c-ced2-4362-8ba7-083e7c343a6c,1604913593532:052d76d7-6eef-43d4-9710-a13969814d1d,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593532:fda9126c-ced2-4362-8ba7-083e7c343a6c,1604913593532:052d76d7-6eef-43d4-9710-a13969814d1d,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No
1604913593532:fda9126c-ced2-4362-8ba7-083e7c343a6c,1604913593533:997adc4c-504e-41cf-a65b-f0ebdfdcaf9a,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593532:fda9126c-ced2-4362-8ba7-083e7c343a6c,1604913593533:997adc4c-504e-41cf-a65b-f0ebdfdcaf9a,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No
1604913593532:fda9126c-ced2-4362-8ba7-083e7c343a6c,1604913593533:997adc4c-504e-41cf-a65b-f0ebdfdcaf9a,1,False,1.0,class java.lang.Float,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1604913593535:2d14d800-dd1a-4dfc-96f5-7e1f18ff6766,1604913593535:c7ea072c-f71b-4340-9e55-62b673f9b430,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593535:2d14d800-dd1a-4dfc-96f5-7e1f18ff6766,1604913593535:c7ea072c-f71b-4340-9e55-62b673f9b430,0,True,EmptyObject,EmptyObject,clear,none,No
1604913593535:2d14d800-dd1a-4dfc-96f5-7e1f18ff6766,1604913593535:c7ea072c-f71b-4340-9e55-62b673f9b430,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class,No
1604913593535:2d14d800-dd1a-4dfc-96f5-7e1f18ff6766,1604913593535:c7ea072c-f71b-4340-9e55-62b673f9b430,0,True,EmptyObject,EmptyObject,clear,none,No
1604913593535:2d14d800-dd1a-4dfc-96f5-7e1f18ff6766,1604913593535:c7ea072c-f71b-4340-9e55-62b673f9b430,0,True,EmptyObject,EmptyObject,clear,none,No
1604913593535:2d14d800-dd1a-4dfc-96f5-7e1f18ff6766,1604913593535:c7ea072c-f71b-4340-9e55-62b673f9b430,0,True,EmptyObject,EmptyObject,clear,none,No
1604913593535:2d14d800-dd1a-4dfc-96f5-7e1f18ff6766,1604913593535:4b13464e-bcd8-430b-9442-6ebb0efecd9c,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593535:2d14d800-dd1a-4dfc-96f5-7e1f18ff6766,1604913593535:4b13464e-bcd8-430b-9442-6ebb0efecd9c,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No
1604913593535:2d14d800-dd1a-4dfc-96f5-7e1f18ff6766,1604913593535:4b13464e-bcd8-430b-9442-6ebb0efecd9c,1,False,1.0,class java.lang.Float,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1604913593538:203b7cf5-5e9f-4695-8267-68ca107be8a2,1604913593538:ccdbb57b-3dd0-4642-8c9a-3031324f166e,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593538:203b7cf5-5e9f-4695-8267-68ca107be8a2,1604913593538:ccdbb57b-3dd0-4642-8c9a-3031324f166e,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No
1604913593538:203b7cf5-5e9f-4695-8267-68ca107be8a2,1604913593539:35a6e112-cf6a-4fcf-b5b5-2591a9190d02,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593538:203b7cf5-5e9f-4695-8267-68ca107be8a2,1604913593539:35a6e112-cf6a-4fcf-b5b5-2591a9190d02,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No
1604913593538:203b7cf5-5e9f-4695-8267-68ca107be8a2,1604913593539:35a6e112-cf6a-4fcf-b5b5-2591a9190d02,1,False,1.0,class java.lang.Float,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1604913593539:5fe6b72b-3d3d-4ed8-a60a-4ce7670b395c,1604913593539:9ef18eba-5d33-4e3f-8869-1b669f247ce1,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593539:5fe6b72b-3d3d-4ed8-a60a-4ce7670b395c,1604913593539:9ef18eba-5d33-4e3f-8869-1b669f247ce1,0,True,EmptyObject,EmptyObject,clear,none,No
1604913593539:5fe6b72b-3d3d-4ed8-a60a-4ce7670b395c,1604913593539:9ef18eba-5d33-4e3f-8869-1b669f247ce1,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class,No
1604913593539:5fe6b72b-3d3d-4ed8-a60a-4ce7670b395c,1604913593539:9ef18eba-5d33-4e3f-8869-1b669f247ce1,1,False,class java.lang.Object,class java.lang.Class,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
1604913593540:88460dcf-d8a5-4218-8066-c439a4f7dbf4,1604913593540:59b69be1-4130-4e77-b136-0f02ed32a258,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593540:88460dcf-d8a5-4218-8066-c439a4f7dbf4,1604913593540:59b69be1-4130-4e77-b136-0f02ed32a258,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No
1604913593540:88460dcf-d8a5-4218-8066-c439a4f7dbf4,1604913593540:59b69be1-4130-4e77-b136-0f02ed32a258,1,False,1.0,class java.lang.Float,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1604913593541:177e2e2e-7eb1-4e54-ad32-fcbfba68bba4,1604913593541:332af657-21c0-40cc-863e-ac41ec7b80dd,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593541:177e2e2e-7eb1-4e54-ad32-fcbfba68bba4,1604913593541:332af657-21c0-40cc-863e-ac41ec7b80dd,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No
1604913593541:177e2e2e-7eb1-4e54-ad32-fcbfba68bba4,1604913593541:35536459-0682-4b15-825f-7b1086c670ae,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593541:177e2e2e-7eb1-4e54-ad32-fcbfba68bba4,1604913593541:35536459-0682-4b15-825f-7b1086c670ae,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No
1604913593541:177e2e2e-7eb1-4e54-ad32-fcbfba68bba4,1604913593541:35536459-0682-4b15-825f-7b1086c670ae,1,False,1.0,class java.lang.Float,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
1604913593542:b0f3a3d5-ab4a-4e68-a2fd-3d6eb0824752,1604913593542:649e93f7-60d0-4322-adb3-88ee02667743,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593542:b0f3a3d5-ab4a-4e68-a2fd-3d6eb0824752,1604913593542:649e93f7-60d0-4322-adb3-88ee02667743,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No
1604913593542:b0f3a3d5-ab4a-4e68-a2fd-3d6eb0824752,1604913593542:12fd06b0-8730-468f-9a9c-9e441aa7606c,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593542:b0f3a3d5-ab4a-4e68-a2fd-3d6eb0824752,1604913593542:12fd06b0-8730-468f-9a9c-9e441aa7606c,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No
1604913593542:b0f3a3d5-ab4a-4e68-a2fd-3d6eb0824752,1604913593542:12fd06b0-8730-468f-9a9c-9e441aa7606c,1,False,1.0,class java.lang.Float,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1604913593543:d08850e2-888a-4ae0-8544-877bd388d31c,1604913593543:a3227fc7-3023-4759-914a-6ce06187a08a,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593543:d08850e2-888a-4ae0-8544-877bd388d31c,1604913593543:a3227fc7-3023-4759-914a-6ce06187a08a,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No
1604913593543:d08850e2-888a-4ae0-8544-877bd388d31c,1604913593543:a3227fc7-3023-4759-914a-6ce06187a08a,1,False,1.0,class java.lang.Float,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1604913593543:bad20b2c-5216-4e12-9e65-8035e6fe4965,1604913593543:eb1d5731-5ec3-44b6-b64a-5b979467fa95,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604913593543:bad20b2c-5216-4e12-9e65-8035e6fe4965,1604913593543:eb1d5731-5ec3-44b6-b64a-5b979467fa95,0,True,EmptyObject,EmptyObject,pop,none,No
