testId,instanceId,size,isEmpty,peek,peek_obj_type,calledMethod,pushInput
1607887325708:52b779d8-89ec-414d-bb61-6903c63d47a6,1607887326385:f8f349e7-cd03-4c6f-8ea7-723db563c013,0,true,EmptyObject,EmptyObject,CTOR,none
1607887325708:52b779d8-89ec-414d-bb61-6903c63d47a6,1607887326385:f8f349e7-cd03-4c6f-8ea7-723db563c013,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607887325708:52b779d8-89ec-414d-bb61-6903c63d47a6,1607887326385:f8f349e7-cd03-4c6f-8ea7-723db563c013,0,true,EmptyObject,EmptyObject,pop,none
1607887326402:14e2c452-afe5-49f9-a894-12bf74d7355e,1607887326403:dfa141f4-7a0e-4b43-b5d3-d3ac740788bb,0,true,EmptyObject,EmptyObject,CTOR,none
1607887326402:14e2c452-afe5-49f9-a894-12bf74d7355e,1607887326403:dfa141f4-7a0e-4b43-b5d3-d3ac740788bb,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607887326402:14e2c452-afe5-49f9-a894-12bf74d7355e,1607887326403:dfa141f4-7a0e-4b43-b5d3-d3ac740788bb,0,true,EmptyObject,EmptyObject,pop,none
1607887326409:20f8ef5a-38fd-4318-a74d-44d3a2f2fd8b,1607887326409:40628173-73e9-46be-8c8f-f02730116aab,0,true,EmptyObject,EmptyObject,CTOR,none
1607887326409:20f8ef5a-38fd-4318-a74d-44d3a2f2fd8b,1607887326409:40628173-73e9-46be-8c8f-f02730116aab,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607887326409:20f8ef5a-38fd-4318-a74d-44d3a2f2fd8b,1607887326409:40628173-73e9-46be-8c8f-f02730116aab,0,true,EmptyObject,EmptyObject,pop,none
1607887326410:343523f4-4c46-47db-bb36-a51b89ee706d,1607887326411:b1ee0d6a-554d-4caa-a440-a58079c23c50,0,true,EmptyObject,EmptyObject,CTOR,none
1607887326410:343523f4-4c46-47db-bb36-a51b89ee706d,1607887326411:b1ee0d6a-554d-4caa-a440-a58079c23c50,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607887326410:343523f4-4c46-47db-bb36-a51b89ee706d,1607887326411:b1ee0d6a-554d-4caa-a440-a58079c23c50,0,true,EmptyObject,EmptyObject,pop,none
1607887326411:e07ba23a-4bab-48eb-9a97-f7b4aa35d39c,1607887326411:22093eec-492b-41ff-8edc-482ace864aaa,0,true,EmptyObject,EmptyObject,CTOR,none
1607887326411:e07ba23a-4bab-48eb-9a97-f7b4aa35d39c,1607887326411:22093eec-492b-41ff-8edc-482ace864aaa,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607887326411:e07ba23a-4bab-48eb-9a97-f7b4aa35d39c,1607887326411:22093eec-492b-41ff-8edc-482ace864aaa,0,true,EmptyObject,EmptyObject,pop,none
