,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,calledMethod,size_p,diff
343,1607937510860:5df2deb3-eb20-42fb-a883-afd818dfc642,1607937510860:8fe75b9b-581d-4f48-8f80-ce1b9c129870,0,True,EmptyObject,none,none,clear,clear,0,No
351,1607937510859:bf897ae5-7d4b-49df-b693-e2c89e72745a,1607937510859:2f147753-f2cf-4598-81de-0b1c98127470,0,True,EmptyObject,none,none,clear,clear,0,No
353,1607937510859:624cb9b6-7fa8-4f66-9ebd-1a6f4ff6ad21,1607937510859:be4303c4-97e1-4265-9e39-423dd7fcf3e2,0,True,EmptyObject,none,none,clear,clear,0,No
357,1607937510859:4517cb00-b894-4014-a850-d64930754387,1607937510859:7275418c-e18a-4e46-bee1-e32ea2eaeb4e,0,True,EmptyObject,none,none,clear,clear,0,No
363,1607937510858:d9409c7a-1286-4551-9d89-864ae516284e,1607937510858:8c89ff54-b6ba-41c4-876e-2eefa5fab234,0,True,EmptyObject,none,none,clear,clear,0,No
367,1607937510858:7203d4d0-3c04-4d59-9d1e-50384ba1a16f,1607937510858:dac7b70e-49af-406f-8806-b75866919820,0,True,EmptyObject,none,none,clear,clear,0,No
370,1607937510857:e69e3a8d-bfac-483c-8496-042ef5c275f8,1607937510857:6a73b35a-1c22-4b1c-a7ef-d1131c63fd5a,0,True,EmptyObject,none,none,clear,clear,0,No
372,1607937510857:d43d582e-81f3-4006-96c1-55d1bc41848e,1607937510857:6946f89c-b2f3-4505-abc2-22d6c3f37a3d,0,True,EmptyObject,none,none,clear,clear,0,No
377,1607937510857:57632f39-7592-4630-8dfc-2ac51e3c5fba,1607937510857:bf3ae210-e7e5-4285-8a73-537a85cd3271,0,True,EmptyObject,none,none,clear,clear,0,No
388,1607937510855:cda8ef9c-a50a-48ef-85f3-3823234f7cbd,1607937510855:f6fae2d4-8fd1-4c59-ae5f-09972627f8f3,0,True,EmptyObject,none,none,clear,clear,0,No
391,1607937510855:6f4b4a6b-fb10-448e-a053-9b50eefffcf8,1607937510855:f2acce7b-8ff6-47f3-9cfc-94f6b2822563,0,True,EmptyObject,none,none,clear,clear,0,No
396,1607937510854:de42ff68-092f-45b0-b3a1-dfd6e8764692,1607937510854:03abedad-70e9-443b-8ad6-b1f0715ee66c,0,True,EmptyObject,none,none,clear,clear,0,No
398,1607937510854:7a346080-1d34-4033-a84e-9426ef09a3b5,1607937510854:45dcee9f-1d18-43a6-9daa-b04aaff7679f,0,True,EmptyObject,none,none,clear,clear,0,No
400,1607937510854:744cb689-5a3d-40fc-9253-678d5588be3b,1607937510854:f87e4910-da5f-4f25-a8e0-039b95b0c5eb,0,True,EmptyObject,none,none,clear,clear,0,No
405,1607937510854:1948f41a-13b5-4217-965e-0b0c1e2af561,1607937510854:e58ca7fb-b580-4e4d-920c-80907ddc1af4,0,True,EmptyObject,none,none,clear,clear,0,No
410,1607937510853:aeb12d6e-5ff9-48bd-b70e-de25eec7a877,1607937510853:04fd7a15-1158-4016-9c7d-50e5a0dc68a2,0,True,EmptyObject,none,none,clear,clear,0,No
412,1607937510853:96cbff78-4f41-41d3-8e0d-79c93ba78b70,1607937510853:8c95c8ff-ff27-4cc4-b9bc-059572cc5ac6,0,True,EmptyObject,none,none,clear,clear,0,No
414,1607937510853:0f0b8c30-da9c-4faf-bea5-3dacafb02ad3,1607937510853:6771b658-93d1-4d68-b0b4-14bad143dca1,0,True,EmptyObject,none,none,clear,clear,0,No
420,1607937510852:bf60b99e-c90a-4360-a3c4-1974e0d14c12,1607937510852:3e49b4d1-a8df-4398-b549-baf285037c03,0,True,EmptyObject,none,none,clear,clear,0,No
430,1607937510851:0b8c24b0-9db8-4eea-8ca8-4158154fc6f5,1607937510851:d9c6fc33-4b3f-4a69-9293-8173369ac9fc,0,True,EmptyObject,none,none,clear,clear,0,No
439,1607937510850:559a1296-7013-4c82-a831-592256e9f099,1607937510850:7b81c9d2-a6c2-4d6e-a454-f0fca4f64140,0,True,EmptyObject,none,none,clear,clear,0,No
448,1607937510849:1b35d373-ab1b-4008-bd28-8ddff9addd74,1607937510849:f099bef7-a412-441d-9e56-4b94aa1a9a7a,0,True,EmptyObject,none,none,clear,clear,0,No
450,1607937510848:be4950c4-d8d6-427c-a47c-3479df1ee8d9,1607937510848:a3d51718-7073-4b16-af5f-e199f40daed1,0,True,EmptyObject,none,none,clear,clear,0,No
452,1607937510848:7706e5cd-5d98-460f-81d4-6d6ff3994448,1607937510848:2c3dce63-b2f0-420f-8932-b92dc72b6fe1,0,True,EmptyObject,none,none,clear,clear,0,No
454,1607937510848:71c41d78-c6d6-4c1e-93cf-d7ead397ef93,1607937510848:8420ba10-553a-47d9-a22e-7f8d97eeef3a,0,True,EmptyObject,none,none,clear,clear,0,No
456,1607937510848:67f06e69-b691-4ef1-a013-0652200d041c,1607937510848:6d450beb-d89b-42f1-acdc-c244dd4294b5,0,True,EmptyObject,none,none,clear,clear,0,No
462,1607937510847:932b8103-f0d4-4105-a5ba-fa35ce0d32ba,1607937510847:c8db0f20-bdf3-4680-872c-38e79db97140,0,True,EmptyObject,none,none,clear,clear,0,No
471,1607937510846:7b186cc3-bc34-4fd4-b1ea-41e37bb243c8,1607937510846:9cb58598-0cbc-406b-8eb1-3d46af028433,0,True,EmptyObject,none,none,clear,clear,0,No
473,1607937510846:49208e42-1313-4d3d-831b-fb988cc82f4c,1607937510846:38d5e512-6d1e-4e78-b74c-226c36aa80e1,0,True,EmptyObject,none,none,clear,clear,0,No
477,1607937510845:f2bfa5bb-32b4-41d3-b8b4-3dbae587c75b,1607937510845:906bc723-fa79-4728-b863-ee4dcdfe746a,0,True,EmptyObject,none,none,clear,clear,0,No
479,1607937510845:88f80a60-2aea-4868-a4b1-fe7932a0cd0c,1607937510845:ba470230-be9d-412e-a3f6-9669a603dd4a,0,True,EmptyObject,none,none,clear,clear,0,No
481,1607937510845:70e12e8e-0fe6-4178-84aa-d2ab1c1964d6,1607937510845:45a2a880-8d38-4e3f-93e4-2ffed4f12044,0,True,EmptyObject,none,none,clear,clear,0,No
489,1607937510844:85547ce6-56c1-4e39-9d7b-fa183e8cef8b,1607937510844:a148a436-e6ae-4a69-9b39-c2ef1324cc73,0,True,EmptyObject,none,none,clear,clear,0,No
491,1607937510844:8518f493-1724-4a10-8da8-69afce4fad84,1607937510844:9c46627a-d067-4db7-a6bc-6d472964761c,0,True,EmptyObject,none,none,clear,clear,0,No
507,1607937510842:cf928361-5dbb-4759-a934-d91b41579730,1607937510843:72baf890-6d5f-4648-89bc-a7c96a6b4525,0,True,EmptyObject,none,none,clear,clear,0,No
512,1607937510842:57158527-dd84-4dda-9ad2-461eb0af0d92,1607937510842:6ad413df-112d-4f78-833e-42440d93a731,0,True,EmptyObject,none,none,clear,clear,0,No
514,1607937510841:beb856df-acf9-4125-90b2-eea28088f106,1607937510841:3afbfde7-4252-47d1-8dd2-d979d9ac0bf9,0,True,EmptyObject,none,none,clear,clear,0,No
525,1607937510840:aafb6217-fc98-4a73-8e4a-f44a72cdbd3f,1607937510840:5c4c8ee2-2187-44b8-814a-69c65589176b,0,True,EmptyObject,none,none,clear,clear,0,No
535,1607937510839:0caf7123-3be7-44f4-a863-ffe083257f64,1607937510839:7a8bb837-9164-4838-8d86-005632de8673,0,True,EmptyObject,none,none,clear,clear,0,No
537,1607937510839:06ed1be3-630e-4940-8899-28d600f2da2b,1607937510839:e12402ac-c71f-4421-a33b-588e9d800c1a,0,True,EmptyObject,none,none,clear,clear,0,No
549,1607937510837:104108ad-ed2a-407d-a50f-7e0eecaa6369,1607937510837:4277bdce-4ed4-41b1-92cb-2fd425993900,0,True,EmptyObject,none,none,clear,clear,0,No
560,1607937510835:8cee4b02-df26-4d7d-afe7-99297abfaf1f,1607937510835:b70bac14-bca3-4783-b919-074ebd36d82b,0,True,EmptyObject,none,none,clear,clear,0,No
565,1607937510835:51aa6400-5165-46fc-a707-01fc1a479a26,1607937510835:41f4bac6-dbae-407a-bb15-27d91305d619,0,True,EmptyObject,none,none,clear,clear,0,No
567,1607937510835:342b5e3d-60b5-43aa-a63b-e0b3fc015fe0,1607937510835:10cbfa99-6620-496a-9cb5-05d0ae5b4e52,0,True,EmptyObject,none,none,clear,clear,0,No
576,1607937510834:1559d8a1-dc5c-4794-9439-691bdd46ee15,1607937510834:40ffef3d-59a3-46d6-a54c-2d3f831e30e9,0,True,EmptyObject,none,none,clear,clear,0,No
584,1607937510833:27b1bb8c-3327-4a28-8e09-b4e53cdac801,1607937510833:2dcb0959-80d2-4668-af57-64f0a80b21ba,0,True,EmptyObject,none,none,clear,clear,0,No
589,1607937510832:fa45329f-13ef-4986-9f88-2596eac6be89,1607937510832:71b34003-92cc-4599-891a-b7a6e1914668,0,True,EmptyObject,none,none,clear,clear,0,No
591,1607937510832:f8f12df7-40db-4a7f-88f1-0b5996a84a6c,1607937510832:d316d900-d29b-455e-ad33-4a24dcc0a567,0,True,EmptyObject,none,none,clear,clear,0,No
598,1607937510832:2c2f937c-fa4d-4000-8a02-b9366d5f2d43,1607937510832:3fdbe34f-cb6c-41bf-b12c-f1dff2dff8cf,0,True,EmptyObject,none,none,clear,clear,0,No
605,1607937510831:c2847fc5-50d1-46cf-a725-0ae8cefaaca2,1607937510831:4b304c86-095b-4914-bdb2-6a52b92f546e,0,True,EmptyObject,none,none,clear,clear,0,No
614,1607937510830:f3e8e3d7-eab0-41f6-be49-9f46d1f11c70,1607937510830:e12feb8e-44cf-4ab3-99a1-d72174f9fa8a,0,True,EmptyObject,none,none,clear,clear,0,No
632,1607937510828:c58354e0-980f-4816-b2b2-c8263463b32a,1607937510828:609794e1-0c8e-4a39-b467-3ebd79db6474,0,True,EmptyObject,none,none,clear,clear,0,No
645,1607937510827:2a2ffc29-fbcb-45a0-ba1c-2bc4eb54a315,1607937510827:148d23ff-0ac6-47c0-9981-b9e60f2971b4,0,True,EmptyObject,none,none,clear,clear,0,No
653,1607937510826:80ea95f8-92a2-42c8-94cd-20668e26b3fe,1607937510826:5efd33f9-4b76-4c19-873c-6804cc065f4b,0,True,EmptyObject,none,none,clear,clear,0,No
655,1607937510826:609eec95-7306-4373-9d23-32cf9343e64a,1607937510826:891f41cf-0bcd-4bbd-9964-472a24339639,0,True,EmptyObject,none,none,clear,clear,0,No
658,1607937510825:fce8ff60-d881-4a62-8501-01162a06dc16,1607937510826:ff8604b4-6f0f-478b-8cc0-7cd7bf1371b1,0,True,EmptyObject,none,none,clear,clear,0,No
660,1607937510825:f39eff4c-c98d-4603-8d98-ae7a7f27060b,1607937510825:1f891cf3-92d2-431f-ad7d-2493737043c9,0,True,EmptyObject,none,none,clear,clear,0,No
662,1607937510825:f1335862-7d2f-4717-b8b8-ae211bde7c6d,1607937510825:740b9e2d-574e-4f98-b151-c5ffda918eed,0,True,EmptyObject,none,none,clear,clear,0,No
664,1607937510825:ec90b2e7-a9a5-4cc1-86a3-6ffb1713421a,1607937510825:2860d68d-c1e1-424d-9acf-5ffe5282c2a4,0,True,EmptyObject,none,none,clear,clear,0,No
667,1607937510825:4b8d0edf-743e-429a-aab4-108b395d2126,1607937510825:f6e21c1f-9ab2-4a7c-91e0-3e66d8f85d01,0,True,EmptyObject,none,none,clear,clear,0,No
670,1607937510824:e66473a3-16ad-4e4f-883d-e39e5cbd6c49,1607937510824:b1e180d3-e900-4a46-b897-92b7c480bc2c,0,True,EmptyObject,none,none,clear,clear,0,No
672,1607937510824:a06fc3b8-76fe-4ece-8230-619130e4ec4b,1607937510824:d587153f-c113-4bde-b054-1045542bedff,0,True,EmptyObject,none,none,clear,clear,0,No
675,1607937510824:5c4dd8e1-4771-4c72-b0e2-4834ffc975c2,1607937510824:d6b58436-7f80-4e43-bb34-144e7f387c3c,0,True,EmptyObject,none,none,clear,clear,0,No
680,1607937510823:f8fb4b02-13bc-4cfc-bcf0-b3ad7f1809e4,1607937510824:71073864-0a5b-408c-8b4a-aa2435b7dece,0,True,EmptyObject,none,none,clear,clear,0,No
684,1607937510823:b6802d14-2b43-406e-abf4-8845a2160721,1607937510823:7700f38d-7a54-467b-813a-e9ef592f41d5,0,True,EmptyObject,none,none,clear,clear,0,No
690,1607937510822:df97a2c1-0c08-4d9d-a6d8-af1714cdb181,1607937510822:fdad2b13-bb46-4451-9f31-0044281d2996,0,True,EmptyObject,none,none,clear,clear,0,No
695,1607937510822:3cb21ae7-5a1b-464b-9aa2-a0fbec73d1f5,1607937510822:331f40fa-18d7-4b61-b892-294e8ec7443b,0,True,EmptyObject,none,none,clear,clear,0,No
707,1607937510819:fea7851b-2317-466c-ad72-eb3d2099b5f5,1607937510819:00d961de-e7cc-4817-90bb-bdc2e31d9530,0,True,EmptyObject,none,none,clear,clear,0,No
718,1607937510818:9bf971ac-572b-4431-9c78-884f0c41eb34,1607937510818:b580b560-e6a7-4ae0-920b-f29c3ed7848a,0,True,EmptyObject,none,none,clear,clear,0,No
723,1607937510817:aa69c246-09d3-42d8-8de8-c8fc74d4ce34,1607937510817:aaa7111c-3b07-4db4-843d-690f79460ef4,0,True,EmptyObject,none,none,clear,clear,0,No
738,1607937510815:9d27e340-748f-4289-8460-578ca2628c9d,1607937510815:00eea1bc-9640-4290-81cd-9b74c67ed69c,0,True,EmptyObject,none,none,clear,clear,0,No
745,1607937510814:d0ede26e-c6e5-4fd8-bbf3-a5e4748f6875,1607937510814:8e9500bb-450c-4ac3-80a5-76b762025271,0,True,EmptyObject,none,none,clear,clear,0,No
748,1607937510814:9be72f28-607e-4e6c-99b2-95b3de40ec58,1607937510814:346696c8-4372-4c7a-8c5f-4f1125d82ad1,0,True,EmptyObject,none,none,clear,clear,0,No
759,1607937510813:1f64f886-b2fb-4e8c-8250-c3097f8886ea,1607937510813:e9812d05-6399-44bc-9615-6787d53db81a,0,True,EmptyObject,none,none,clear,clear,0,No
