,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,diff
768,1607899088070:efb1b34d-8cd0-44de-bd06-037d5399a499,1607899088070:e679ad06-27dc-4428-9e24-2df30698610c,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
769,1607899088070:efb1b34d-8cd0-44de-bd06-037d5399a499,1607899088070:e679ad06-27dc-4428-9e24-2df30698610c,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
771,1607899088070:efb1b34d-8cd0-44de-bd06-037d5399a499,1607899088070:e3a1cd95-1aa1-4a3a-838f-d016b848ede4,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
772,1607899088070:efb1b34d-8cd0-44de-bd06-037d5399a499,1607899088070:e3a1cd95-1aa1-4a3a-838f-d016b848ede4,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
774,1607899088070:9bc805c6-6042-43ef-8c7b-347b1461745c,1607899088070:589aab6a-ac9f-4402-8724-84534de4bdcd,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
775,1607899088070:9bc805c6-6042-43ef-8c7b-347b1461745c,1607899088070:589aab6a-ac9f-4402-8724-84534de4bdcd,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
777,1607899088070:4fe5df28-4e9f-43d4-9b1f-df81611c6dc7,1607899088070:9707ff48-5884-4286-a207-e3e29ec8760e,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
778,1607899088070:4fe5df28-4e9f-43d4-9b1f-df81611c6dc7,1607899088070:9707ff48-5884-4286-a207-e3e29ec8760e,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
780,1607899088070:4c534168-76da-4428-b43b-464d20460595,1607899088070:ef6fa3c7-74b3-43a3-865b-6e2dc10acbd9,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
782,1607899088070:4c534168-76da-4428-b43b-464d20460595,1607899088070:aa2b11ba-90a4-4a6c-91d6-c7bb64249dbd,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
783,1607899088070:4c534168-76da-4428-b43b-464d20460595,1607899088070:aa2b11ba-90a4-4a6c-91d6-c7bb64249dbd,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
786,1607899088070:31366ebe-0d33-4f5b-86f7-a4a09ff08310,1607899088070:7aebce57-f087-4f22-a55a-d68db18c1063,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
787,1607899088070:31366ebe-0d33-4f5b-86f7-a4a09ff08310,1607899088070:7aebce57-f087-4f22-a55a-d68db18c1063,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
788,1607899088070:31366ebe-0d33-4f5b-86f7-a4a09ff08310,1607899088070:7aebce57-f087-4f22-a55a-d68db18c1063,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
789,1607899088070:31366ebe-0d33-4f5b-86f7-a4a09ff08310,1607899088070:7aebce57-f087-4f22-a55a-d68db18c1063,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
791,1607899088070:31366ebe-0d33-4f5b-86f7-a4a09ff08310,1607899088070:7170db3a-caf1-4c0e-9265-7ecd60acf533,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
792,1607899088070:31366ebe-0d33-4f5b-86f7-a4a09ff08310,1607899088070:7170db3a-caf1-4c0e-9265-7ecd60acf533,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
794,1607899088070:2369e52a-7a8f-497c-8da6-8da8eb8ed8a8,1607899088070:f08c04c9-a0b7-4338-8bbd-d25a1635707f,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
796,1607899088070:2369e52a-7a8f-497c-8da6-8da8eb8ed8a8,1607899088070:9e2ba4dc-b9d5-4512-80a9-2a020b9ba95f,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
797,1607899088070:2369e52a-7a8f-497c-8da6-8da8eb8ed8a8,1607899088070:9e2ba4dc-b9d5-4512-80a9-2a020b9ba95f,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
799,1607899088069:faf8ded7-6e43-4722-bfda-cd9eb88a206e,1607899088070:142f04d2-d320-4bc9-b0dc-15e8e088b3c5,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
800,1607899088069:faf8ded7-6e43-4722-bfda-cd9eb88a206e,1607899088070:142f04d2-d320-4bc9-b0dc-15e8e088b3c5,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
803,1607899088069:faf8ded7-6e43-4722-bfda-cd9eb88a206e,1607899088069:4828ccbe-bb4e-49da-b347-434a1fbdd707,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
804,1607899088069:faf8ded7-6e43-4722-bfda-cd9eb88a206e,1607899088069:4828ccbe-bb4e-49da-b347-434a1fbdd707,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
805,1607899088069:faf8ded7-6e43-4722-bfda-cd9eb88a206e,1607899088069:4828ccbe-bb4e-49da-b347-434a1fbdd707,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
806,1607899088069:faf8ded7-6e43-4722-bfda-cd9eb88a206e,1607899088069:4828ccbe-bb4e-49da-b347-434a1fbdd707,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
808,1607899088069:eb06b6d2-62bb-46e1-beda-8e33744b3ff6,1607899088069:971bfcb4-026a-44d7-943b-49da7b17073a,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
809,1607899088069:eb06b6d2-62bb-46e1-beda-8e33744b3ff6,1607899088069:971bfcb4-026a-44d7-943b-49da7b17073a,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
811,1607899088069:800e6f55-a418-4c94-b5af-8419e762a97b,1607899088069:ef65700f-b455-4cab-9443-2a1f4af97b34,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
812,1607899088069:800e6f55-a418-4c94-b5af-8419e762a97b,1607899088069:ef65700f-b455-4cab-9443-2a1f4af97b34,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
815,1607899088069:800e6f55-a418-4c94-b5af-8419e762a97b,1607899088069:ced36092-44df-446b-b1e5-ea7b007e601b,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
816,1607899088069:800e6f55-a418-4c94-b5af-8419e762a97b,1607899088069:ced36092-44df-446b-b1e5-ea7b007e601b,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
817,1607899088069:800e6f55-a418-4c94-b5af-8419e762a97b,1607899088069:ced36092-44df-446b-b1e5-ea7b007e601b,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
818,1607899088069:800e6f55-a418-4c94-b5af-8419e762a97b,1607899088069:ced36092-44df-446b-b1e5-ea7b007e601b,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
820,1607899088069:5250a7bc-6b72-40ec-8199-99212b0872c4,1607899088069:7b29554f-8d24-434d-8bd8-b33536a656a0,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
821,1607899088069:5250a7bc-6b72-40ec-8199-99212b0872c4,1607899088069:7b29554f-8d24-434d-8bd8-b33536a656a0,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
823,1607899088069:5250a7bc-6b72-40ec-8199-99212b0872c4,1607899088069:14af08f1-d97f-40d5-ba43-18fc598c9871,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
825,1607899088069:13b0526f-e72a-4c9b-9d49-63c38ec7190e,1607899088069:e080e1db-fae6-4668-97fe-b7b6f0325f8c,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
828,1607899088069:13b0526f-e72a-4c9b-9d49-63c38ec7190e,1607899088069:3f539c60-5409-4960-b414-afdf26fc8fa2,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
829,1607899088069:13b0526f-e72a-4c9b-9d49-63c38ec7190e,1607899088069:3f539c60-5409-4960-b414-afdf26fc8fa2,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
832,1607899088069:0916eadb-08e4-45b5-bab6-901e97315139,1607899088069:6248b67c-9a12-45ee-8762-c5fdc93da4c4,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
833,1607899088069:0916eadb-08e4-45b5-bab6-901e97315139,1607899088069:6248b67c-9a12-45ee-8762-c5fdc93da4c4,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
834,1607899088069:0916eadb-08e4-45b5-bab6-901e97315139,1607899088069:6248b67c-9a12-45ee-8762-c5fdc93da4c4,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
835,1607899088069:0916eadb-08e4-45b5-bab6-901e97315139,1607899088069:6248b67c-9a12-45ee-8762-c5fdc93da4c4,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
837,1607899088069:0916eadb-08e4-45b5-bab6-901e97315139,1607899088069:3b5a2c3a-7f4f-4dd9-9a9c-c44f40c0b4d7,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
838,1607899088069:0916eadb-08e4-45b5-bab6-901e97315139,1607899088069:3b5a2c3a-7f4f-4dd9-9a9c-c44f40c0b4d7,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
840,1607899088068:f7266d09-7d5b-4acc-9d39-94354a1114a4,1607899088068:e7500c4e-2842-4ce8-b18a-32462066b8cd,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
841,1607899088068:f7266d09-7d5b-4acc-9d39-94354a1114a4,1607899088068:e7500c4e-2842-4ce8-b18a-32462066b8cd,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
844,1607899088068:f7266d09-7d5b-4acc-9d39-94354a1114a4,1607899088068:673b3d96-de3e-43ee-bb36-01dc9043e96c,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
846,1607899088068:d6a19d08-721a-4b82-8347-748cbbba36df,1607899088069:52417123-0639-42ed-a96d-225df10c937a,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
847,1607899088068:d6a19d08-721a-4b82-8347-748cbbba36df,1607899088069:52417123-0639-42ed-a96d-225df10c937a,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
849,1607899088068:d6a19d08-721a-4b82-8347-748cbbba36df,1607899088069:38f77a78-0aee-4e26-991c-eb023fe91cf7,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
851,1607899088068:d6a19d08-721a-4b82-8347-748cbbba36df,1607899088068:18fe5018-75f4-4d2f-9905-fdab55d88b56,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
852,1607899088068:d6a19d08-721a-4b82-8347-748cbbba36df,1607899088068:18fe5018-75f4-4d2f-9905-fdab55d88b56,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""1""",Yes
853,1607899088068:d6a19d08-721a-4b82-8347-748cbbba36df,1607899088068:18fe5018-75f4-4d2f-9905-fdab55d88b56,"size == ""3""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""2""",Yes
854,1607899088068:d6a19d08-721a-4b82-8347-748cbbba36df,1607899088068:18fe5018-75f4-4d2f-9905-fdab55d88b56,"size == ""3""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""3""",Yes
856,1607899088068:76e863dc-a0c3-47f4-8d90-f57847b38bed,1607899088068:884ad390-acbb-47ef-a01e-e50acd55e29e,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
857,1607899088068:76e863dc-a0c3-47f4-8d90-f57847b38bed,1607899088068:884ad390-acbb-47ef-a01e-e50acd55e29e,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
859,1607899088068:6ad361ec-8009-450e-b04f-9b067d0937b5,1607899088068:5164deb3-879c-4120-8d3b-655240096772,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
860,1607899088068:6ad361ec-8009-450e-b04f-9b067d0937b5,1607899088068:5164deb3-879c-4120-8d3b-655240096772,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
863,1607899088068:2c2ce3dc-dbe6-4d4a-9f0a-486c9d902b3d,1607899088068:897213d5-0b2e-4163-8b16-b128b7299920,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
864,1607899088068:2c2ce3dc-dbe6-4d4a-9f0a-486c9d902b3d,1607899088068:897213d5-0b2e-4163-8b16-b128b7299920,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
866,1607899088068:2c2ce3dc-dbe6-4d4a-9f0a-486c9d902b3d,1607899088068:2ede14b2-f8f6-422b-8eff-ee60c5bc1177,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
867,1607899088068:2c2ce3dc-dbe6-4d4a-9f0a-486c9d902b3d,1607899088068:2ede14b2-f8f6-422b-8eff-ee60c5bc1177,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""1""",Yes
868,1607899088068:2c2ce3dc-dbe6-4d4a-9f0a-486c9d902b3d,1607899088068:2ede14b2-f8f6-422b-8eff-ee60c5bc1177,"size == ""3""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""2""",Yes
870,1607899088067:e0775ef8-69c0-46b4-85b7-e352140df2b3,1607899088067:79b09323-ebe2-4cc8-8ffa-df89a6c681ec,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
871,1607899088067:e0775ef8-69c0-46b4-85b7-e352140df2b3,1607899088067:79b09323-ebe2-4cc8-8ffa-df89a6c681ec,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
873,1607899088067:b2de725f-6410-48b7-9a3e-de5d0fe8d247,1607899088067:a74e3250-7a0d-42e3-9e93-4c3c6d4d875c,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
874,1607899088067:b2de725f-6410-48b7-9a3e-de5d0fe8d247,1607899088067:a74e3250-7a0d-42e3-9e93-4c3c6d4d875c,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
876,1607899088067:a77aa90e-4c90-4c2a-9f98-9b80c0acea97,1607899088067:91853f9c-4226-4684-890c-04f363c2f1e5,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
877,1607899088067:a77aa90e-4c90-4c2a-9f98-9b80c0acea97,1607899088067:91853f9c-4226-4684-890c-04f363c2f1e5,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
880,1607899088067:a77aa90e-4c90-4c2a-9f98-9b80c0acea97,1607899088067:11c01bc7-f8fe-462c-aef2-0a40b7c25b81,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
881,1607899088067:a77aa90e-4c90-4c2a-9f98-9b80c0acea97,1607899088067:11c01bc7-f8fe-462c-aef2-0a40b7c25b81,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
882,1607899088067:a77aa90e-4c90-4c2a-9f98-9b80c0acea97,1607899088067:11c01bc7-f8fe-462c-aef2-0a40b7c25b81,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
883,1607899088067:a77aa90e-4c90-4c2a-9f98-9b80c0acea97,1607899088067:11c01bc7-f8fe-462c-aef2-0a40b7c25b81,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
885,1607899088067:48ad5e9a-134a-4a71-98a6-66f68689b5c5,1607899088067:e63cd10f-e86c-4f4d-b163-11369547b17a,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
886,1607899088067:48ad5e9a-134a-4a71-98a6-66f68689b5c5,1607899088067:e63cd10f-e86c-4f4d-b163-11369547b17a,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""1""",Yes
888,1607899088067:48ad5e9a-134a-4a71-98a6-66f68689b5c5,1607899088067:ce7691a7-f61a-414b-be20-dd9f560f4d26,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
889,1607899088067:48ad5e9a-134a-4a71-98a6-66f68689b5c5,1607899088067:ce7691a7-f61a-414b-be20-dd9f560f4d26,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
891,1607899088067:3c9fdb17-4966-4510-8158-fb31869d6521,1607899088067:37b845cc-b964-4f89-8ee0-c10f31e39e2d,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
892,1607899088067:3c9fdb17-4966-4510-8158-fb31869d6521,1607899088067:37b845cc-b964-4f89-8ee0-c10f31e39e2d,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""1""",Yes
894,1607899088067:3c9fdb17-4966-4510-8158-fb31869d6521,1607899088067:1462dd4c-197f-4dbb-bc78-35892031ae58,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
895,1607899088067:3c9fdb17-4966-4510-8158-fb31869d6521,1607899088067:1462dd4c-197f-4dbb-bc78-35892031ae58,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
897,1607899088067:261ba738-9795-4aed-8fe9-fee540516c7c,1607899088067:f2c49047-6bcf-4647-9b10-cb910b8cdc44,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
898,1607899088067:261ba738-9795-4aed-8fe9-fee540516c7c,1607899088067:f2c49047-6bcf-4647-9b10-cb910b8cdc44,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
901,1607899088067:261ba738-9795-4aed-8fe9-fee540516c7c,1607899088067:c3187df2-184a-47a5-a19d-1d4cf0ae079d,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
902,1607899088067:261ba738-9795-4aed-8fe9-fee540516c7c,1607899088067:c3187df2-184a-47a5-a19d-1d4cf0ae079d,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
903,1607899088067:261ba738-9795-4aed-8fe9-fee540516c7c,1607899088067:c3187df2-184a-47a5-a19d-1d4cf0ae079d,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
904,1607899088067:261ba738-9795-4aed-8fe9-fee540516c7c,1607899088067:c3187df2-184a-47a5-a19d-1d4cf0ae079d,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
906,1607899088067:1bf53275-8fbb-4d80-86c4-1bc4b2e2a69a,1607899088067:3a5cd5be-4936-4cae-a738-5348478eca48,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
907,1607899088067:1bf53275-8fbb-4d80-86c4-1bc4b2e2a69a,1607899088067:3a5cd5be-4936-4cae-a738-5348478eca48,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
909,1607899088067:0117f1a6-cc69-4a38-9ee4-5246dd52e94f,1607899088067:06434e11-e7b6-4968-a1f6-8c74de0b8f59,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
910,1607899088067:0117f1a6-cc69-4a38-9ee4-5246dd52e94f,1607899088067:06434e11-e7b6-4968-a1f6-8c74de0b8f59,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
912,1607899088066:d2dfc3cc-d814-45d9-b7f7-40cf8d29ef3b,1607899088067:0fc6e4b7-90a5-447e-8e0f-143b02124882,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
