,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,diff
40,1607898863337:54a79e14-8c90-4537-b942-356e10fa1618,1607898863337:bd2bc97d-f78f-4fa2-839c-0dde934703e4,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
41,1607898863337:54a79e14-8c90-4537-b942-356e10fa1618,1607898863337:bd2bc97d-f78f-4fa2-839c-0dde934703e4,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
44,1607898863337:54a79e14-8c90-4537-b942-356e10fa1618,1607898863337:0828900a-25b3-43f0-961a-6efb6f5c7129,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
45,1607898863337:54a79e14-8c90-4537-b942-356e10fa1618,1607898863337:0828900a-25b3-43f0-961a-6efb6f5c7129,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
46,1607898863337:54a79e14-8c90-4537-b942-356e10fa1618,1607898863337:0828900a-25b3-43f0-961a-6efb6f5c7129,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
47,1607898863337:54a79e14-8c90-4537-b942-356e10fa1618,1607898863337:0828900a-25b3-43f0-961a-6efb6f5c7129,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
49,1607898863337:2dbb0154-f5a9-41e2-97f2-f9ee7d87286f,1607898863337:2847a8b9-362d-406e-9435-ca8e1eadb6d7,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
50,1607898863337:2dbb0154-f5a9-41e2-97f2-f9ee7d87286f,1607898863337:2847a8b9-362d-406e-9435-ca8e1eadb6d7,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
52,1607898863336:975416ca-8ce8-4d57-9cce-39277b10e2e0,1607898863336:86955427-7de2-43e5-8dc7-4f8346916249,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
53,1607898863336:975416ca-8ce8-4d57-9cce-39277b10e2e0,1607898863336:86955427-7de2-43e5-8dc7-4f8346916249,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
56,1607898863336:975416ca-8ce8-4d57-9cce-39277b10e2e0,1607898863336:75f2529d-8cfe-4d72-b2f3-12345d445195,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
57,1607898863336:975416ca-8ce8-4d57-9cce-39277b10e2e0,1607898863336:75f2529d-8cfe-4d72-b2f3-12345d445195,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
58,1607898863336:975416ca-8ce8-4d57-9cce-39277b10e2e0,1607898863336:75f2529d-8cfe-4d72-b2f3-12345d445195,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
59,1607898863336:975416ca-8ce8-4d57-9cce-39277b10e2e0,1607898863336:75f2529d-8cfe-4d72-b2f3-12345d445195,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
62,1607898863336:498c6efb-f2c4-4e98-9463-b1bcf5f5ca83,1607898863336:b72fdf10-21e9-489d-9318-4d0f1b4947a3,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
63,1607898863336:498c6efb-f2c4-4e98-9463-b1bcf5f5ca83,1607898863336:b72fdf10-21e9-489d-9318-4d0f1b4947a3,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
65,1607898863336:3a61afd0-512b-4fd0-95c4-19f4f883dad2,1607898863336:04db60c8-8ff2-4caa-8ca3-17249a42641b,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
66,1607898863336:3a61afd0-512b-4fd0-95c4-19f4f883dad2,1607898863336:04db60c8-8ff2-4caa-8ca3-17249a42641b,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
68,1607898863336:03164df3-da14-4d92-8db9-024c0675ed35,1607898863336:d0ef19d3-adbf-487a-a62f-eda6da51b634,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
70,1607898863336:03164df3-da14-4d92-8db9-024c0675ed35,1607898863336:0cc5ea74-b3ad-4fd9-b95b-3d1f2442a134,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
71,1607898863336:03164df3-da14-4d92-8db9-024c0675ed35,1607898863336:0cc5ea74-b3ad-4fd9-b95b-3d1f2442a134,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
73,1607898863335:dcc37a42-e126-414a-b9e5-a3960bc2ef26,1607898863335:7bad240a-c702-4b40-b252-0fe8ade1772a,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
74,1607898863335:dcc37a42-e126-414a-b9e5-a3960bc2ef26,1607898863335:7bad240a-c702-4b40-b252-0fe8ade1772a,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
77,1607898863335:bbe2653d-d29d-4728-acfa-ecf42d154494,1607898863335:2c9b06e8-7418-4f36-92fe-d7ba87a2c101,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
79,1607898863335:bbe2653d-d29d-4728-acfa-ecf42d154494,1607898863335:1627900b-72c8-4bc3-9b8d-9a5b27ec38f1,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
80,1607898863335:bbe2653d-d29d-4728-acfa-ecf42d154494,1607898863335:1627900b-72c8-4bc3-9b8d-9a5b27ec38f1,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
82,1607898863335:3a5268d2-a3a9-418f-b0c8-cca4a277a14a,1607898863335:a93813cb-601a-4e30-a186-8b78158b3c22,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
83,1607898863335:3a5268d2-a3a9-418f-b0c8-cca4a277a14a,1607898863335:a93813cb-601a-4e30-a186-8b78158b3c22,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
86,1607898863335:3a5268d2-a3a9-418f-b0c8-cca4a277a14a,1607898863335:0d767776-8c84-42c0-a046-ac1a546fdcf1,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
88,1607898863335:33765cef-52a6-4f91-934f-87291886f3d1,1607898863336:8634cd2b-5dc6-4dc6-99ab-8b3e276afad4,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
89,1607898863335:33765cef-52a6-4f91-934f-87291886f3d1,1607898863336:8634cd2b-5dc6-4dc6-99ab-8b3e276afad4,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
92,1607898863335:33765cef-52a6-4f91-934f-87291886f3d1,1607898863335:86cc0b5e-d521-449b-a260-7468b42e25f9,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
93,1607898863335:33765cef-52a6-4f91-934f-87291886f3d1,1607898863335:86cc0b5e-d521-449b-a260-7468b42e25f9,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
94,1607898863335:33765cef-52a6-4f91-934f-87291886f3d1,1607898863335:86cc0b5e-d521-449b-a260-7468b42e25f9,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
95,1607898863335:33765cef-52a6-4f91-934f-87291886f3d1,1607898863335:86cc0b5e-d521-449b-a260-7468b42e25f9,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
97,1607898863334:b05a80e6-25bc-4d96-a109-124fec43c96f,1607898863335:1267f180-32bd-45e2-b6d8-9a3745f4b556,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
98,1607898863334:b05a80e6-25bc-4d96-a109-124fec43c96f,1607898863335:1267f180-32bd-45e2-b6d8-9a3745f4b556,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
100,1607898863334:b05a80e6-25bc-4d96-a109-124fec43c96f,1607898863334:9ddf43a8-1b8a-4595-aab6-8c2df2ce8ae9,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
102,1607898863334:845e8f0f-5c8b-4dfb-acf9-9d2743c39527,1607898863334:50e5e548-6370-4405-a783-ead100515eb6,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
104,1607898863334:845e8f0f-5c8b-4dfb-acf9-9d2743c39527,1607898863334:1cd0955e-4d75-4aa3-acfe-ea44d6c7b0cb,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
105,1607898863334:845e8f0f-5c8b-4dfb-acf9-9d2743c39527,1607898863334:1cd0955e-4d75-4aa3-acfe-ea44d6c7b0cb,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
107,1607898863334:665b1aa6-30e4-4b6d-abac-8e11b62d26f6,1607898863334:cc4220b1-8fb7-4a45-a066-cdd47fb21733,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
108,1607898863334:665b1aa6-30e4-4b6d-abac-8e11b62d26f6,1607898863334:cc4220b1-8fb7-4a45-a066-cdd47fb21733,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""1""",Yes
110,1607898863334:665b1aa6-30e4-4b6d-abac-8e11b62d26f6,1607898863334:519eec4b-2d60-4277-bd78-d0408cb64852,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
111,1607898863334:665b1aa6-30e4-4b6d-abac-8e11b62d26f6,1607898863334:519eec4b-2d60-4277-bd78-d0408cb64852,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
113,1607898863333:92bd8124-b0d5-4f0d-b25e-241c13d6269e,1607898863333:8222e9b1-baeb-454a-b065-73be7e059963,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
114,1607898863333:92bd8124-b0d5-4f0d-b25e-241c13d6269e,1607898863333:8222e9b1-baeb-454a-b065-73be7e059963,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
116,1607898863332:f6c9bc7a-770d-4b1a-9b19-203a25b3ab67,1607898863332:be910f77-ad0d-4fbc-b9cb-03ee165777e0,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
117,1607898863332:f6c9bc7a-770d-4b1a-9b19-203a25b3ab67,1607898863332:be910f77-ad0d-4fbc-b9cb-03ee165777e0,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
119,1607898863332:f6c9bc7a-770d-4b1a-9b19-203a25b3ab67,1607898863332:a82a5bb2-0021-4c33-8d21-6b9b92e28b4a,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
120,1607898863332:f6c9bc7a-770d-4b1a-9b19-203a25b3ab67,1607898863332:a82a5bb2-0021-4c33-8d21-6b9b92e28b4a,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""1""",Yes
122,1607898863332:d551a00b-fef9-47ef-8c72-2792eadf6612,1607898863332:e6ceecf7-d80a-4b2e-a28b-cb6af9cffdc8,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
125,1607898863332:d551a00b-fef9-47ef-8c72-2792eadf6612,1607898863332:14e0ec52-ec18-4802-bd51-cb001e5699a1,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
126,1607898863332:d551a00b-fef9-47ef-8c72-2792eadf6612,1607898863332:14e0ec52-ec18-4802-bd51-cb001e5699a1,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
129,1607898863332:5662a60e-ea30-4d79-8a2f-b15dedeb4195,1607898863332:d9a342c7-a09d-40c5-b3ea-46e0c629025e,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
130,1607898863332:5662a60e-ea30-4d79-8a2f-b15dedeb4195,1607898863332:d9a342c7-a09d-40c5-b3ea-46e0c629025e,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
131,1607898863332:5662a60e-ea30-4d79-8a2f-b15dedeb4195,1607898863332:d9a342c7-a09d-40c5-b3ea-46e0c629025e,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
132,1607898863332:5662a60e-ea30-4d79-8a2f-b15dedeb4195,1607898863332:d9a342c7-a09d-40c5-b3ea-46e0c629025e,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
134,1607898863332:5662a60e-ea30-4d79-8a2f-b15dedeb4195,1607898863332:b5b14216-b7c0-4090-afbf-6ffffafe4121,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
135,1607898863332:5662a60e-ea30-4d79-8a2f-b15dedeb4195,1607898863332:b5b14216-b7c0-4090-afbf-6ffffafe4121,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
137,1607898863332:3cb38c22-8496-484e-b020-ef28303965c6,1607898863332:e5e5227c-f896-4a15-8051-49e0a2928fd8,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
138,1607898863332:3cb38c22-8496-484e-b020-ef28303965c6,1607898863332:e5e5227c-f896-4a15-8051-49e0a2928fd8,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
141,1607898863332:3cb38c22-8496-484e-b020-ef28303965c6,1607898863332:77156c7d-c0c6-45bf-92cc-dd2e5158cbd5,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
142,1607898863332:3cb38c22-8496-484e-b020-ef28303965c6,1607898863332:77156c7d-c0c6-45bf-92cc-dd2e5158cbd5,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
143,1607898863332:3cb38c22-8496-484e-b020-ef28303965c6,1607898863332:77156c7d-c0c6-45bf-92cc-dd2e5158cbd5,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
144,1607898863332:3cb38c22-8496-484e-b020-ef28303965c6,1607898863332:77156c7d-c0c6-45bf-92cc-dd2e5158cbd5,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
146,1607898863332:3bcc9332-508d-421e-813c-0e51b1f76d40,1607898863332:976ca76f-65b0-4c0d-b234-9acf15186db7,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
147,1607898863332:3bcc9332-508d-421e-813c-0e51b1f76d40,1607898863332:976ca76f-65b0-4c0d-b234-9acf15186db7,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
