testId,instanceId,size,isEmpty,peek,peek_obj_type,calledMethod,pushInput
1607897247996:8a1209b8-e676-4430-9356-44a196b3eb07,1607897248442:d693a60c-d20c-4106-bbd6-282b00892f67,0,true,EmptyObject,EmptyObject,CTOR,none
1607897247996:8a1209b8-e676-4430-9356-44a196b3eb07,1607897248442:d693a60c-d20c-4106-bbd6-282b00892f67,1,true,EmptyObject,class java.lang.String,push,class java.lang.String
1607897247996:8a1209b8-e676-4430-9356-44a196b3eb07,1607897248442:d693a60c-d20c-4106-bbd6-282b00892f67,1,true,EmptyObject,class java.lang.String,pop,none
1607897248447:ce8a16a0-690c-494d-9674-a35062b25088,1607897248447:a521c029-12d5-4bf4-9ed8-dccc5b0f4d45,0,true,EmptyObject,EmptyObject,CTOR,none
1607897248447:ce8a16a0-690c-494d-9674-a35062b25088,1607897248447:a521c029-12d5-4bf4-9ed8-dccc5b0f4d45,1,true,EmptyObject,class java.lang.String,push,class java.lang.String
1607897248447:ce8a16a0-690c-494d-9674-a35062b25088,1607897248447:a521c029-12d5-4bf4-9ed8-dccc5b0f4d45,1,true,EmptyObject,class java.lang.String,pop,none
1607897248450:4d694f8b-b59b-4a6d-b124-f1d75c3f6e01,1607897248450:aa56ad11-9cf6-4c1a-82fa-4d703761ec5d,0,true,EmptyObject,EmptyObject,CTOR,none
1607897248450:4d694f8b-b59b-4a6d-b124-f1d75c3f6e01,1607897248450:aa56ad11-9cf6-4c1a-82fa-4d703761ec5d,1,true,EmptyObject,class java.lang.String,push,class java.lang.String
1607897248450:4d694f8b-b59b-4a6d-b124-f1d75c3f6e01,1607897248450:aa56ad11-9cf6-4c1a-82fa-4d703761ec5d,1,true,EmptyObject,class java.lang.String,pop,none
1607897248451:8ed9e435-45f0-40c3-aeb4-5d0eeb22cd3b,1607897248451:94bcf88e-8147-4ac0-9b15-b9d2fe5d256f,0,true,EmptyObject,EmptyObject,CTOR,none
1607897248451:8ed9e435-45f0-40c3-aeb4-5d0eeb22cd3b,1607897248451:94bcf88e-8147-4ac0-9b15-b9d2fe5d256f,1,true,EmptyObject,class java.lang.String,push,class java.lang.String
1607897248451:8ed9e435-45f0-40c3-aeb4-5d0eeb22cd3b,1607897248451:94bcf88e-8147-4ac0-9b15-b9d2fe5d256f,1,true,EmptyObject,class java.lang.String,pop,none
1607897248452:c42f5766-2ec9-42ff-b46b-2b534c86b990,1607897248452:2c5a8339-ad0b-43be-a785-fcbbee06b16f,0,true,EmptyObject,EmptyObject,CTOR,none
