,LHS,LHS_size,RHS,RHS_size,conf,sup,lift,cov
0,"('isEmpty == ""True""', 'isEmpty_p == ""False""')",2,"('clear_p == ""none""',)",1,1.0,0.21406625328193957,1.2584403943830296,205365622.03228867
1,"('pop == ""none""', 'pop_p == ""none""', 'size_p == ""0""')",3,"('isEmpty_p == ""True""',)",1,1.0,0.4091950170381543,1.8240733664501338,451776437.0705547
2,"('isEmpty_p == ""True""', 'pop == ""none""', 'pop_p == ""none""')",3,"('size_p == ""0""',)",1,1.0,0.4091950170381543,1.8240733664501338,451776437.0705547
3,"('isEmpty_p == ""True""', 'pop_p == ""none""', 'size == ""1""')",3,"('isEmpty == ""False""',)",1,1.0,0.2961147421931736,1.6496716968091236,393818781.073683
4,"('isEmpty == ""False""', 'isEmpty_p == ""True""', 'pop_p == ""none""')",3,"('size == ""1""',)",1,1.0,0.2961147421931736,2.4505133470225875,591922238.9810625
5,"('clear_p == ""none""', 'isEmpty == ""False""', 'isEmpty_p == ""True""', 'size_p == ""0""')",4,"('clear == ""none""', 'peek_obj_type_p == ""EmptyObject""', 'push_p == ""none""')",3,1.0,0.23291994860622312,2.665922037305931,624895257.2481985
6,"('clear_p == ""none""', 'isEmpty == ""False""', 'isEmpty_p == ""True""', 'push_p == ""none""')",4,"('clear == ""none""', 'peek_obj_type_p == ""EmptyObject""', 'size_p == ""0""')",3,1.0,0.23291994860622312,2.665922037305931,624895257.2481985
7,"('clear_p == ""none""', 'isEmpty == ""False""', 'isEmpty_p == ""True""', 'peek_obj_type_p == ""EmptyObject""')",4,"('clear == ""none""', 'push_p == ""none""', 'size_p == ""0""')",3,1.0,0.23291994860622312,2.665922037305931,624895257.2481985
8,"('clear == ""none""', 'clear_p == ""none""', 'isEmpty == ""False""', 'size_p == ""0""')",4,"('isEmpty_p == ""True""', 'peek_obj_type_p == ""EmptyObject""', 'push_p == ""none""')",3,1.0,0.23291994860622312,1.8240733664501338,451776437.0705547
9,"('clear == ""none""', 'clear_p == ""none""', 'isEmpty == ""False""', 'peek_obj_type_p == ""EmptyObject""')",4,"('isEmpty_p == ""True""', 'push_p == ""none""', 'size_p == ""0""')",3,1.0,0.23291994860622312,1.8240733664501338,451776437.0705547
10,"('clear == ""none""', 'clear_p == ""none""', 'isEmpty == ""False""', 'isEmpty_p == ""True""')",4,"('peek_obj_type_p == ""EmptyObject""', 'push_p == ""none""', 'size_p == ""0""')",3,1.0,0.23291994860622312,1.8240733664501338,451776437.0705547
11,"('clear_p == ""none""', 'isEmpty == ""False""', 'size_p == ""0""')",3,"('clear == ""none""', 'isEmpty_p == ""True""', 'peek_obj_type_p == ""EmptyObject""', 'push_p == ""none""')",4,1.0,0.23291994860622312,2.665922037305931,624895257.2481985
12,"('clear_p == ""none""', 'isEmpty == ""False""', 'peek_obj_type_p == ""EmptyObject""')",3,"('clear == ""none""', 'isEmpty_p == ""True""', 'push_p == ""none""', 'size_p == ""0""')",4,1.0,0.23291994860622312,2.665922037305931,624895257.2481985
13,"('clear_p == ""none""', 'isEmpty == ""False""', 'isEmpty_p == ""True""')",3,"('clear == ""none""', 'peek_obj_type_p == ""EmptyObject""', 'push_p == ""none""', 'size_p == ""0""')",4,1.0,0.23291994860622312,2.665922037305931,624895257.2481985
14,"('clear_p == ""none""', 'peek_obj_type_p == ""EmptyObject""', 'size == ""1""', 'size_p == ""0""')",4,"('clear == ""none""',)",1,1.0,0.23291994860622312,1.2969154697433483,228939724.0377633
15,"('clear == ""none""', 'clear_p == ""none""', 'size == ""1""', 'size_p == ""0""')",4,"('peek_obj_type_p == ""EmptyObject""',)",1,1.0,0.23291994860622312,1.8240733664501338,451776437.0705547
16,"('clear == ""none""', 'clear_p == ""none""', 'peek_obj_type_p == ""EmptyObject""', 'size == ""1""')",4,"('size_p == ""0""',)",1,1.0,0.23291994860622312,1.8240733664501338,451776437.0705547
17,"('clear_p == ""none""', 'size == ""1""', 'size_p == ""0""')",3,"('clear == ""none""', 'peek_obj_type_p == ""EmptyObject""')",2,1.0,0.23291994860622312,2.665922037305931,624895257.2481985
