,LHS,LHS_size,RHS,RHS_size,conf,sup,lift,cov
0,"('isEmpty == ""False""', 'push == ""class java.lang.Float""')",2,"('clear == ""none""',)",1,1.0,0.2067621920563097,1.296915469743348,228939724.0377633
1,"('clear == ""none""', 'push == ""class java.lang.Float""')",2,"('isEmpty == ""False""',)",1,1.0,0.2067621920563097,1.6496716968091234,393818781.073683
2,"('clear == ""clear""', 'size == ""0""')",2,"('isEmpty == ""True""', 'push == ""none""')",2,1.0,0.22893972403776325,2.539238980105677,606181218.9263169
3,"('clear == ""clear""', 'push == ""none""')",2,"('isEmpty == ""True""', 'size == ""0""')",2,1.0,0.22893972403776325,2.539238980105677,606181218.9263169
4,"('clear == ""clear""', 'isEmpty == ""True""')",2,"('push == ""none""', 'size == ""0""')",2,1.0,0.22893972403776325,2.539238980105677,606181218.9263169
5,"('clear == ""clear""',)",1,"('isEmpty == ""True""', 'push == ""none""', 'size == ""0""')",3,1.0,0.22893972403776325,2.539238980105677,606181218.9263169
6,"('clear == ""clear""', 'push == ""none""', 'size == ""0""')",3,"('isEmpty == ""True""',)",1,1.0,0.22893972403776325,2.539238980105677,606181218.9263169
7,"('clear == ""clear""', 'pop == ""none""', 'push == ""none""')",3,"('peek_obj_type == ""EmptyObject""',)",1,1.0,0.22893972403776325,2.539238980105677,606181218.9263169
8,"('peek_obj_type == ""class java.lang.Float""', 'pop == ""none""')",2,"('isEmpty == ""False""',)",1,1.0,0.2067621920563097,1.6496716968091234,393818781.073683
9,"('clear == ""clear""', 'peek_obj_type == ""EmptyObject""', 'push == ""none""')",3,"('pop == ""none""',)",1,1.0,0.22893972403776325,1.2854373115036621,222054633.81933963
10,"('push == ""none""', 'size == ""0""')",2,"('peek_obj_type == ""EmptyObject""',)",1,1.0,0.393818781073683,2.539238980105677,606181218.9263169
11,"('peek_obj_type == ""EmptyObject""', 'size == ""0""')",2,"('push == ""none""',)",1,1.0,0.393818781073683,2.2173226395813335,549005642.142897
12,"('peek_obj_type == ""EmptyObject""', 'push == ""none""')",2,"('size == ""0""',)",1,1.0,0.393818781073683,2.539238980105677,606181218.9263169
13,"('size == ""0""',)",1,"('peek_obj_type == ""EmptyObject""', 'push == ""none""')",2,1.0,0.393818781073683,2.539238980105677,606181218.9263169
14,"('peek_obj_type == ""EmptyObject""',)",1,"('push == ""none""', 'size == ""0""')",2,1.0,0.393818781073683,2.539238980105677,606181218.9263169
15,"('clear == ""clear""', 'peek_obj_type == ""EmptyObject""', 'pop == ""none""', 'push == ""none""')",4,"('size == ""0""',)",1,1.0,0.22893972403776325,2.539238980105677,606181218.9263169
16,"('pop == ""none""', 'push == ""none""', 'size == ""0""')",3,"('clear == ""clear""', 'peek_obj_type == ""EmptyObject""')",2,1.0,0.22893972403776325,4.367961934972245,771060275.9622366
17,"('peek_obj_type == ""EmptyObject""', 'pop == ""none""', 'size == ""0""')",3,"('clear == ""clear""', 'push == ""none""')",2,1.0,0.22893972403776325,4.367961934972245,771060275.9622366
18,"('peek_obj_type == ""EmptyObject""', 'pop == ""none""', 'push == ""none""')",3,"('clear == ""clear""', 'size == ""0""')",2,1.0,0.22893972403776325,4.367961934972245,771060275.9622366
19,"('clear == ""clear""', 'push == ""none""', 'size == ""0""')",3,"('peek_obj_type == ""EmptyObject""', 'pop == ""none""')",2,1.0,0.22893972403776325,4.367961934972245,771060275.9622366
20,"('clear == ""clear""',)",1,"('isEmpty == ""True""', 'pop == ""none""', 'push == ""none""', 'size == ""0""')",4,1.0,0.22893972403776325,4.367961934972245,771060275.9622366
21,"('isEmpty == ""True""', 'pop == ""none""', 'push == ""none""', 'size == ""0""')",4,"('clear == ""clear""',)",1,1.0,0.22893972403776325,4.367961934972245,771060275.9622366
22,"('clear == ""clear""', 'pop == ""none""', 'push == ""none""', 'size == ""0""')",4,"('isEmpty == ""True""',)",1,1.0,0.22893972403776325,2.539238980105677,606181218.9263169
23,"('clear == ""clear""', 'isEmpty == ""True""', 'push == ""none""', 'size == ""0""')",4,"('pop == ""none""',)",1,1.0,0.22893972403776325,1.2854373115036621,222054633.81933963
24,"('clear == ""clear""', 'isEmpty == ""True""', 'pop == ""none""', 'size == ""0""')",4,"('push == ""none""',)",1,1.0,0.22893972403776325,2.2173226395813335,549005642.142897
25,"('clear == ""clear""', 'isEmpty == ""True""', 'pop == ""none""', 'push == ""none""')",4,"('size == ""0""',)",1,1.0,0.22893972403776325,2.539238980105677,606181218.9263169
