testId,instanceId,size,isEmpty,peek,peek_obj_type,calledMethod,pushInput
1607881571922:3f405d77-47e2-4f48-a677-a7287e26beba,1607881572258:86ddc70d-b3fc-4954-bf67-194e06553bfb,0,true,EmptyObject,EmptyObject,CTOR,none
1607881571922:3f405d77-47e2-4f48-a677-a7287e26beba,1607881572258:86ddc70d-b3fc-4954-bf67-194e06553bfb,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607881571922:3f405d77-47e2-4f48-a677-a7287e26beba,1607881572258:86ddc70d-b3fc-4954-bf67-194e06553bfb,0,true,EmptyObject,EmptyObject,pop,none
1607881572264:5acae4bd-6a04-46e8-aaca-6dbd1671846d,1607881572264:3762e0c0-6b5b-43ac-94a2-f6a75a17dd88,0,true,EmptyObject,EmptyObject,CTOR,none
1607881572264:5acae4bd-6a04-46e8-aaca-6dbd1671846d,1607881572264:3762e0c0-6b5b-43ac-94a2-f6a75a17dd88,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607881572264:5acae4bd-6a04-46e8-aaca-6dbd1671846d,1607881572264:3762e0c0-6b5b-43ac-94a2-f6a75a17dd88,0,true,EmptyObject,EmptyObject,pop,none
1607881572266:2e227808-eab0-4101-aa88-e30b3dc4aa5d,1607881572266:545efbd5-b73d-4a41-bf6d-cb6fcaa83a5a,0,true,EmptyObject,EmptyObject,CTOR,none
1607881572266:2e227808-eab0-4101-aa88-e30b3dc4aa5d,1607881572266:545efbd5-b73d-4a41-bf6d-cb6fcaa83a5a,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607881572266:2e227808-eab0-4101-aa88-e30b3dc4aa5d,1607881572266:545efbd5-b73d-4a41-bf6d-cb6fcaa83a5a,0,true,EmptyObject,EmptyObject,pop,none
1607881572266:f0184356-dfa3-4925-b915-6d415462ac68,1607881572266:99fa99db-2421-472f-a77b-3bc01a63d861,0,true,EmptyObject,EmptyObject,CTOR,none
1607881572266:f0184356-dfa3-4925-b915-6d415462ac68,1607881572266:99fa99db-2421-472f-a77b-3bc01a63d861,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607881572266:f0184356-dfa3-4925-b915-6d415462ac68,1607881572266:99fa99db-2421-472f-a77b-3bc01a63d861,0,true,EmptyObject,EmptyObject,pop,none
1607881572267:3d942df7-c692-4a67-a92f-d792409a1b1c,1607881572267:27948250-79b7-41cd-a529-40c7de8cd510,0,true,EmptyObject,EmptyObject,CTOR,none
1607881572267:3d942df7-c692-4a67-a92f-d792409a1b1c,1607881572267:27948250-79b7-41cd-a529-40c7de8cd510,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607881572267:3d942df7-c692-4a67-a92f-d792409a1b1c,1607881572267:27948250-79b7-41cd-a529-40c7de8cd510,0,true,EmptyObject,EmptyObject,pop,none
1607881572267:4ccf8088-d464-4e9e-900e-41104ee4910c,1607881572267:584f5707-e3a0-44c3-b335-018b6e3430c2,0,true,EmptyObject,EmptyObject,CTOR,none
1607881572267:4ccf8088-d464-4e9e-900e-41104ee4910c,1607881572267:584f5707-e3a0-44c3-b335-018b6e3430c2,0,true,EmptyObject,EmptyObject,clear,none
1607881572267:4ccf8088-d464-4e9e-900e-41104ee4910c,1607881572267:584f5707-e3a0-44c3-b335-018b6e3430c2,0,true,EmptyObject,EmptyObject,pop,none
1607881572268:3867606a-8a5f-4843-918d-1f035a0efdd3,1607881572268:a1d01a85-6b57-4fa2-850b-9b22dd60d971,0,true,EmptyObject,EmptyObject,CTOR,none
1607881572268:3867606a-8a5f-4843-918d-1f035a0efdd3,1607881572268:a1d01a85-6b57-4fa2-850b-9b22dd60d971,0,true,EmptyObject,EmptyObject,clear,none
1607881572268:3867606a-8a5f-4843-918d-1f035a0efdd3,1607881572268:a1d01a85-6b57-4fa2-850b-9b22dd60d971,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607881572268:14089ab3-0bc0-41ac-92bb-e783cf3b5db4,1607881572268:1323fd78-80aa-42a2-b900-75b2f9cf9f97,0,true,EmptyObject,EmptyObject,CTOR,none
1607881572268:14089ab3-0bc0-41ac-92bb-e783cf3b5db4,1607881572268:1323fd78-80aa-42a2-b900-75b2f9cf9f97,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607881572268:14089ab3-0bc0-41ac-92bb-e783cf3b5db4,1607881572268:1323fd78-80aa-42a2-b900-75b2f9cf9f97,0,true,EmptyObject,EmptyObject,pop,none
1607881572268:92db967f-aa88-4c74-b395-d8ea92f66200,1607881572268:2bf95758-e3d7-45c9-b4c0-fb834a619217,0,true,EmptyObject,EmptyObject,CTOR,none
1607881572268:92db967f-aa88-4c74-b395-d8ea92f66200,1607881572268:2bf95758-e3d7-45c9-b4c0-fb834a619217,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607881572269:b74213f5-9ad6-4643-b815-accd997d9785,1607881572269:8d7a708c-450e-4f61-a37b-6b16ab8cb3e6,0,true,EmptyObject,EmptyObject,CTOR,none
1607881572269:b74213f5-9ad6-4643-b815-accd997d9785,1607881572269:8d7a708c-450e-4f61-a37b-6b16ab8cb3e6,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607881572269:b74213f5-9ad6-4643-b815-accd997d9785,1607881572269:8d7a708c-450e-4f61-a37b-6b16ab8cb3e6,0,true,EmptyObject,EmptyObject,pop,none
1607881572269:bdbb4713-1fd5-41d2-966d-791ac65323cd,1607881572269:b89c752e-44bd-44b9-8a68-7475c89233e4,0,true,EmptyObject,EmptyObject,CTOR,none
1607881572269:bdbb4713-1fd5-41d2-966d-791ac65323cd,1607881572269:b89c752e-44bd-44b9-8a68-7475c89233e4,0,true,EmptyObject,EmptyObject,clear,none
1607881572269:bdbb4713-1fd5-41d2-966d-791ac65323cd,1607881572269:b89c752e-44bd-44b9-8a68-7475c89233e4,0,true,EmptyObject,EmptyObject,clear,none
1607881572269:bdbb4713-1fd5-41d2-966d-791ac65323cd,1607881572269:b89c752e-44bd-44b9-8a68-7475c89233e4,0,true,EmptyObject,EmptyObject,pop,none
1607881572270:ef9e12ac-4a68-4898-b2f8-34c79ea6ea0a,1607881572270:dbbbd546-d36f-4d58-a016-42f1908e7afd,0,true,EmptyObject,EmptyObject,CTOR,none
1607881572270:ef9e12ac-4a68-4898-b2f8-34c79ea6ea0a,1607881572270:dbbbd546-d36f-4d58-a016-42f1908e7afd,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607881572270:ef9e12ac-4a68-4898-b2f8-34c79ea6ea0a,1607881572270:dbbbd546-d36f-4d58-a016-42f1908e7afd,0,true,EmptyObject,EmptyObject,pop,none
1607881572270:7e1a0690-056b-4303-bf9a-43b6106708fe,1607881572270:852254b5-9a98-4f92-a724-94dded932042,0,true,EmptyObject,EmptyObject,CTOR,none
1607881572270:7e1a0690-056b-4303-bf9a-43b6106708fe,1607881572270:852254b5-9a98-4f92-a724-94dded932042,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607881572270:7e1a0690-056b-4303-bf9a-43b6106708fe,1607881572270:852254b5-9a98-4f92-a724-94dded932042,0,true,EmptyObject,EmptyObject,pop,none
1607881572271:88377238-938b-42ea-84b7-7eb76e9443c4,1607881572271:e32ce4d2-176d-4ce3-b216-027a3b9fd01e,0,true,EmptyObject,EmptyObject,CTOR,none
1607881572271:88377238-938b-42ea-84b7-7eb76e9443c4,1607881572271:e32ce4d2-176d-4ce3-b216-027a3b9fd01e,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607881572271:88377238-938b-42ea-84b7-7eb76e9443c4,1607881572271:e32ce4d2-176d-4ce3-b216-027a3b9fd01e,0,true,EmptyObject,EmptyObject,pop,none
1607881572271:7e697b1c-863a-4f37-b100-78b418535797,1607881572271:8b7f2d30-47df-4383-9d5a-bdb2a206c9fe,0,true,EmptyObject,EmptyObject,CTOR,none
1607881572271:7e697b1c-863a-4f37-b100-78b418535797,1607881572271:8b7f2d30-47df-4383-9d5a-bdb2a206c9fe,0,true,EmptyObject,EmptyObject,clear,none
1607881572271:7e697b1c-863a-4f37-b100-78b418535797,1607881572271:8b7f2d30-47df-4383-9d5a-bdb2a206c9fe,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607881572273:baeb949c-5850-447f-bbce-73a12dff47e9,1607881572273:64b103de-e0dd-4411-a205-eccc5917376a,0,true,EmptyObject,EmptyObject,CTOR,none
1607881572273:baeb949c-5850-447f-bbce-73a12dff47e9,1607881572273:64b103de-e0dd-4411-a205-eccc5917376a,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607881572273:baeb949c-5850-447f-bbce-73a12dff47e9,1607881572273:1cc259a2-9a52-4e53-b116-9bbf145abc0c,0,true,EmptyObject,EmptyObject,CTOR,none
1607881572273:baeb949c-5850-447f-bbce-73a12dff47e9,1607881572273:1cc259a2-9a52-4e53-b116-9bbf145abc0c,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607881572273:baeb949c-5850-447f-bbce-73a12dff47e9,1607881572273:1cc259a2-9a52-4e53-b116-9bbf145abc0c,0,true,EmptyObject,EmptyObject,pop,none
1607881572273:411e6229-2d13-4d88-9cd6-a60663ee0fc0,1607881572273:ad108c27-c10a-4402-ad1d-f18bb99d194b,0,true,EmptyObject,EmptyObject,CTOR,none
1607881572273:411e6229-2d13-4d88-9cd6-a60663ee0fc0,1607881572273:ad108c27-c10a-4402-ad1d-f18bb99d194b,0,true,EmptyObject,EmptyObject,clear,none
1607881572273:411e6229-2d13-4d88-9cd6-a60663ee0fc0,1607881572273:ad108c27-c10a-4402-ad1d-f18bb99d194b,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607881572273:411e6229-2d13-4d88-9cd6-a60663ee0fc0,1607881572273:ad108c27-c10a-4402-ad1d-f18bb99d194b,0,true,EmptyObject,EmptyObject,pop,none
1607881572274:744c65cb-3150-46bf-aee1-4aa14641037a,1607881572274:38d15531-708a-4c3e-ad9c-6783be66e343,0,true,EmptyObject,EmptyObject,CTOR,none
