testId,instanceId,size,isEmpty,peek,peek_obj_type,calledMethod,pushInput,diff
1607926248122:a5d418b0-cdfc-4277-9ea0-c7d4334b7eb9,1607926248122:5d05a861-9df3-4d2b-8f74-2280199a1baf,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248122:a5d418b0-cdfc-4277-9ea0-c7d4334b7eb9,1607926248122:5d05a861-9df3-4d2b-8f74-2280199a1baf,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
1607926248122:21c46405-83e9-4051-8aff-1f86063cb42c,1607926248122:f402084b-9f49-4822-9728-5ea6c972ecb9,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248122:21c46405-83e9-4051-8aff-1f86063cb42c,1607926248122:f402084b-9f49-4822-9728-5ea6c972ecb9,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248122:21c46405-83e9-4051-8aff-1f86063cb42c,1607926248122:f402084b-9f49-4822-9728-5ea6c972ecb9,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607926248123:3c754a79-f762-403f-b23f-9db559364aa8,1607926248123:e974bf4c-cb2d-4e4f-99fd-70194f4fe29c,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248123:3c754a79-f762-403f-b23f-9db559364aa8,1607926248123:e974bf4c-cb2d-4e4f-99fd-70194f4fe29c,1,True,EmptyObject,class java.lang.String,clear,none,Yes
1607926248123:3c754a79-f762-403f-b23f-9db559364aa8,1607926248123:e974bf4c-cb2d-4e4f-99fd-70194f4fe29c,1,True,EmptyObject,class java.lang.String,pop,none,Yes
1607926248123:30a3cc5f-f6d6-472f-a846-5e35359f94a0,1607926248123:25325421-4292-47a5-ac80-755e328a19ee,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248123:30a3cc5f-f6d6-472f-a846-5e35359f94a0,1607926248123:25325421-4292-47a5-ac80-755e328a19ee,1,True,EmptyObject,class java.lang.String,clear,none,Yes
1607926248123:30a3cc5f-f6d6-472f-a846-5e35359f94a0,1607926248123:25325421-4292-47a5-ac80-755e328a19ee,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248123:62b9f5bc-a03c-4133-8e36-dad6eb414cdf,1607926248123:509cf662-9eae-4ed9-b118-34f829940dd4,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248123:62b9f5bc-a03c-4133-8e36-dad6eb414cdf,1607926248123:509cf662-9eae-4ed9-b118-34f829940dd4,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248123:62b9f5bc-a03c-4133-8e36-dad6eb414cdf,1607926248123:509cf662-9eae-4ed9-b118-34f829940dd4,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
1607926248124:d5829686-b2be-4ee7-80a4-11748553b4f8,1607926248124:39fe7154-2b0e-42a9-a5a5-8d8ee2e92131,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248124:d5829686-b2be-4ee7-80a4-11748553b4f8,1607926248124:39fe7154-2b0e-42a9-a5a5-8d8ee2e92131,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248124:e39b8d72-5272-4bb0-a26b-e0a47e72ec3a,1607926248124:253a3ebb-265c-4085-adf3-a7c0bf2b14da,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248124:e39b8d72-5272-4bb0-a26b-e0a47e72ec3a,1607926248124:253a3ebb-265c-4085-adf3-a7c0bf2b14da,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248124:e39b8d72-5272-4bb0-a26b-e0a47e72ec3a,1607926248124:253a3ebb-265c-4085-adf3-a7c0bf2b14da,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607926248124:af55dd6a-c8da-42ea-933f-a440a27cacc5,1607926248124:4a881a6e-d027-4e46-9b11-75d21b2112e8,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248124:af55dd6a-c8da-42ea-933f-a440a27cacc5,1607926248124:4a881a6e-d027-4e46-9b11-75d21b2112e8,1,True,EmptyObject,class java.lang.String,clear,none,Yes
1607926248124:af55dd6a-c8da-42ea-933f-a440a27cacc5,1607926248124:4a881a6e-d027-4e46-9b11-75d21b2112e8,2,True,EmptyObject,class java.lang.String,clear,none,Yes
1607926248124:af55dd6a-c8da-42ea-933f-a440a27cacc5,1607926248124:4a881a6e-d027-4e46-9b11-75d21b2112e8,2,True,EmptyObject,class java.lang.String,pop,none,Yes
1607926248125:eae258ba-4d79-4c70-964b-1755ee4ceb55,1607926248125:28a86fb8-b617-4d80-b5ae-823408bd3733,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248125:eae258ba-4d79-4c70-964b-1755ee4ceb55,1607926248125:28a86fb8-b617-4d80-b5ae-823408bd3733,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248125:eae258ba-4d79-4c70-964b-1755ee4ceb55,1607926248125:28a86fb8-b617-4d80-b5ae-823408bd3733,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607926248125:5b689a89-f094-4680-aff4-572a4bd47abc,1607926248125:4e10f26b-b380-489d-8ee1-a2b2979c470c,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248125:5b689a89-f094-4680-aff4-572a4bd47abc,1607926248125:4e10f26b-b380-489d-8ee1-a2b2979c470c,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248125:5b689a89-f094-4680-aff4-572a4bd47abc,1607926248125:4e10f26b-b380-489d-8ee1-a2b2979c470c,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607926248125:970d7543-18e2-4374-972b-77438510f746,1607926248125:2bbd38ee-d740-4f40-bf77-9a64528858de,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248125:970d7543-18e2-4374-972b-77438510f746,1607926248125:2bbd38ee-d740-4f40-bf77-9a64528858de,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248125:970d7543-18e2-4374-972b-77438510f746,1607926248125:2bbd38ee-d740-4f40-bf77-9a64528858de,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607926248126:581c5b6b-0e7e-4dfe-836d-b35c8550bce3,1607926248126:964598dc-2ed6-4601-93fb-2d1c60a4f619,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248126:581c5b6b-0e7e-4dfe-836d-b35c8550bce3,1607926248126:964598dc-2ed6-4601-93fb-2d1c60a4f619,1,True,EmptyObject,class java.lang.String,clear,none,Yes
1607926248126:581c5b6b-0e7e-4dfe-836d-b35c8550bce3,1607926248126:964598dc-2ed6-4601-93fb-2d1c60a4f619,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248127:5fd3ecf3-454f-4bbc-a330-90a81ea3cd63,1607926248127:61318d3e-ff73-481e-ae64-abe0dda95ad9,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248127:5fd3ecf3-454f-4bbc-a330-90a81ea3cd63,1607926248127:61318d3e-ff73-481e-ae64-abe0dda95ad9,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248127:5fd3ecf3-454f-4bbc-a330-90a81ea3cd63,1607926248127:5d07fc86-b091-4a51-89cf-3be5d7c74c3e,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248127:5fd3ecf3-454f-4bbc-a330-90a81ea3cd63,1607926248127:5d07fc86-b091-4a51-89cf-3be5d7c74c3e,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248127:5fd3ecf3-454f-4bbc-a330-90a81ea3cd63,1607926248127:5d07fc86-b091-4a51-89cf-3be5d7c74c3e,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607926248127:d1cb4eb8-8adb-4381-b2db-9934efb424c0,1607926248127:d97e1d78-6996-45ae-b914-23f8943718b6,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248127:d1cb4eb8-8adb-4381-b2db-9934efb424c0,1607926248127:d97e1d78-6996-45ae-b914-23f8943718b6,1,True,EmptyObject,class java.lang.String,clear,none,Yes
1607926248127:d1cb4eb8-8adb-4381-b2db-9934efb424c0,1607926248127:d97e1d78-6996-45ae-b914-23f8943718b6,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248127:d1cb4eb8-8adb-4381-b2db-9934efb424c0,1607926248127:d97e1d78-6996-45ae-b914-23f8943718b6,2,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
1607926248128:76f00f53-2c0c-45e9-b937-dc8a37eb5e4e,1607926248128:b6a9e348-aa7a-4fd5-beae-df2098820bd7,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248128:76f00f53-2c0c-45e9-b937-dc8a37eb5e4e,1607926248128:b6a9e348-aa7a-4fd5-beae-df2098820bd7,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248128:76f00f53-2c0c-45e9-b937-dc8a37eb5e4e,1607926248128:fddca2c3-704d-4efe-8084-e9b303532e49,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248128:76f00f53-2c0c-45e9-b937-dc8a37eb5e4e,1607926248128:fddca2c3-704d-4efe-8084-e9b303532e49,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248128:76f00f53-2c0c-45e9-b937-dc8a37eb5e4e,1607926248128:fddca2c3-704d-4efe-8084-e9b303532e49,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607926248128:212195d9-3eb1-4ef1-904f-5265f1d1836e,1607926248128:eef92ba2-9141-4fe8-aaba-02a1d7141b65,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248128:212195d9-3eb1-4ef1-904f-5265f1d1836e,1607926248128:eef92ba2-9141-4fe8-aaba-02a1d7141b65,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248128:212195d9-3eb1-4ef1-904f-5265f1d1836e,1607926248128:8ec6b7c7-337b-482f-8a04-c6685dc03983,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248128:212195d9-3eb1-4ef1-904f-5265f1d1836e,1607926248128:8ec6b7c7-337b-482f-8a04-c6685dc03983,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248128:212195d9-3eb1-4ef1-904f-5265f1d1836e,1607926248128:8ec6b7c7-337b-482f-8a04-c6685dc03983,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607926248129:e43a950b-4ded-438c-8291-7fec3da1bf01,1607926248129:f0f2235e-8abd-43b2-b0a3-135fdc818120,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248129:e43a950b-4ded-438c-8291-7fec3da1bf01,1607926248129:f0f2235e-8abd-43b2-b0a3-135fdc818120,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248129:e43a950b-4ded-438c-8291-7fec3da1bf01,1607926248129:f0f2235e-8abd-43b2-b0a3-135fdc818120,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607926248129:98337f2f-9989-4a72-b734-c7827be99704,1607926248129:32f72fb1-8b91-4725-895e-3d30a233f75e,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248129:98337f2f-9989-4a72-b734-c7827be99704,1607926248129:32f72fb1-8b91-4725-895e-3d30a233f75e,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248129:98337f2f-9989-4a72-b734-c7827be99704,1607926248129:32f72fb1-8b91-4725-895e-3d30a233f75e,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607926248129:e4c1e388-f2f4-4cfc-80c9-d30100ebf02b,1607926248129:40c5a424-b71b-4aa4-aa5d-75259c7359fb,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248129:e4c1e388-f2f4-4cfc-80c9-d30100ebf02b,1607926248129:40c5a424-b71b-4aa4-aa5d-75259c7359fb,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248129:e4c1e388-f2f4-4cfc-80c9-d30100ebf02b,1607926248129:40c5a424-b71b-4aa4-aa5d-75259c7359fb,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607926248130:fbcdd551-ff01-43dd-b66c-c036c7b8ea4f,1607926248130:e391b8aa-1d88-4c5a-a5f8-476ba5ab73e1,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248130:fbcdd551-ff01-43dd-b66c-c036c7b8ea4f,1607926248130:e391b8aa-1d88-4c5a-a5f8-476ba5ab73e1,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248130:fbcdd551-ff01-43dd-b66c-c036c7b8ea4f,1607926248130:2b64cc4f-8131-42e1-96c9-54a7d7b496e2,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248130:fbcdd551-ff01-43dd-b66c-c036c7b8ea4f,1607926248130:2b64cc4f-8131-42e1-96c9-54a7d7b496e2,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248130:fbcdd551-ff01-43dd-b66c-c036c7b8ea4f,1607926248130:2b64cc4f-8131-42e1-96c9-54a7d7b496e2,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607926248130:954c0319-92c4-4712-9016-f664c4d53abe,1607926248130:e05258be-078c-4d0a-92ff-4fad7d33568b,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248130:954c0319-92c4-4712-9016-f664c4d53abe,1607926248130:e05258be-078c-4d0a-92ff-4fad7d33568b,1,True,EmptyObject,class java.lang.String,clear,none,Yes
1607926248130:954c0319-92c4-4712-9016-f664c4d53abe,1607926248130:e05258be-078c-4d0a-92ff-4fad7d33568b,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248130:954c0319-92c4-4712-9016-f664c4d53abe,1607926248130:e05258be-078c-4d0a-92ff-4fad7d33568b,3,True,EmptyObject,class java.lang.String,clear,none,Yes
1607926248130:954c0319-92c4-4712-9016-f664c4d53abe,1607926248130:e05258be-078c-4d0a-92ff-4fad7d33568b,4,True,EmptyObject,class java.lang.String,clear,none,Yes
1607926248130:954c0319-92c4-4712-9016-f664c4d53abe,1607926248130:e05258be-078c-4d0a-92ff-4fad7d33568b,5,True,EmptyObject,class java.lang.String,clear,none,Yes
1607926248130:954c0319-92c4-4712-9016-f664c4d53abe,1607926248130:d5854f73-6300-434a-babd-694761c51e4b,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248130:954c0319-92c4-4712-9016-f664c4d53abe,1607926248130:d5854f73-6300-434a-babd-694761c51e4b,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248130:954c0319-92c4-4712-9016-f664c4d53abe,1607926248130:d5854f73-6300-434a-babd-694761c51e4b,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607926248131:6ee6b309-a632-431f-a7b4-170ad0c3d892,1607926248131:5c806586-e00e-4672-aa5c-04bb474319b1,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248131:6ee6b309-a632-431f-a7b4-170ad0c3d892,1607926248131:5c806586-e00e-4672-aa5c-04bb474319b1,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248131:6ee6b309-a632-431f-a7b4-170ad0c3d892,1607926248131:d6b666b1-e9cc-4fde-9c34-608da22f51f8,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248131:6ee6b309-a632-431f-a7b4-170ad0c3d892,1607926248131:d6b666b1-e9cc-4fde-9c34-608da22f51f8,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248131:6ee6b309-a632-431f-a7b4-170ad0c3d892,1607926248131:d6b666b1-e9cc-4fde-9c34-608da22f51f8,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607926248131:5ee12ebc-06e2-4594-afce-674de7306d34,1607926248131:c20cf07c-2c4a-463b-b740-624a3e0127e1,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248131:5ee12ebc-06e2-4594-afce-674de7306d34,1607926248131:c20cf07c-2c4a-463b-b740-624a3e0127e1,1,True,EmptyObject,class java.lang.String,clear,none,Yes
1607926248131:5ee12ebc-06e2-4594-afce-674de7306d34,1607926248131:c20cf07c-2c4a-463b-b740-624a3e0127e1,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248131:5ee12ebc-06e2-4594-afce-674de7306d34,1607926248131:c20cf07c-2c4a-463b-b740-624a3e0127e1,2,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
1607926248131:7a1e627d-09a2-4f8f-aa77-3a7ac2fec404,1607926248132:083484f6-1c88-4a5e-8d4a-04f2e3214547,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248131:7a1e627d-09a2-4f8f-aa77-3a7ac2fec404,1607926248132:083484f6-1c88-4a5e-8d4a-04f2e3214547,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248131:7a1e627d-09a2-4f8f-aa77-3a7ac2fec404,1607926248132:083484f6-1c88-4a5e-8d4a-04f2e3214547,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607926248132:4b1cc3c4-c532-45f2-99be-00fdba8d22d4,1607926248132:238acb90-b6d7-404b-bd6e-e400129e2ff2,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248132:4b1cc3c4-c532-45f2-99be-00fdba8d22d4,1607926248132:238acb90-b6d7-404b-bd6e-e400129e2ff2,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248132:4b1cc3c4-c532-45f2-99be-00fdba8d22d4,1607926248132:76a886ad-9695-446a-815b-786c7ee183ae,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248132:4b1cc3c4-c532-45f2-99be-00fdba8d22d4,1607926248132:76a886ad-9695-446a-815b-786c7ee183ae,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248132:4b1cc3c4-c532-45f2-99be-00fdba8d22d4,1607926248132:76a886ad-9695-446a-815b-786c7ee183ae,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
1607926248132:4e609a0f-e819-4e5e-879d-90b1893a941a,1607926248132:71f2063d-bf76-49e0-b217-6cba50daafb0,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248132:4e609a0f-e819-4e5e-879d-90b1893a941a,1607926248132:71f2063d-bf76-49e0-b217-6cba50daafb0,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248132:4e609a0f-e819-4e5e-879d-90b1893a941a,1607926248132:1c1a11bc-b83f-4174-b87f-67c13e7599c3,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248132:4e609a0f-e819-4e5e-879d-90b1893a941a,1607926248132:1c1a11bc-b83f-4174-b87f-67c13e7599c3,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248132:4e609a0f-e819-4e5e-879d-90b1893a941a,1607926248132:1c1a11bc-b83f-4174-b87f-67c13e7599c3,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607926248133:f65a0385-c349-4d21-9f25-3a4014ee2311,1607926248133:db94ad45-4445-44a1-a00b-88a826479589,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607926248133:f65a0385-c349-4d21-9f25-3a4014ee2311,1607926248133:db94ad45-4445-44a1-a00b-88a826479589,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607926248133:f65a0385-c349-4d21-9f25-3a4014ee2311,1607926248133:db94ad45-4445-44a1-a00b-88a826479589,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
