testId,instanceId,size,isEmpty,peek,peek_obj_type,calledMethod,pushInput,diff
1607925280269:54f91e30-55ee-4754-aecb-d75bedebde85,1607925280269:dd7a0460-1bf3-44ba-8997-c57cc452a578,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607925280269:54f91e30-55ee-4754-aecb-d75bedebde85,1607925280269:dd7a0460-1bf3-44ba-8997-c57cc452a578,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607925280270:b31c587b-6e63-4d33-9234-724535d9c07a,1607925280270:8d093c46-1acf-4607-a1a1-6c76dabf2843,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607925280270:b31c587b-6e63-4d33-9234-724535d9c07a,1607925280270:8d093c46-1acf-4607-a1a1-6c76dabf2843,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607925280270:b31c587b-6e63-4d33-9234-724535d9c07a,1607925280270:8d093c46-1acf-4607-a1a1-6c76dabf2843,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607925280270:4c7bf799-7da0-42a5-965c-e7fd497f0564,1607925280270:55d56db6-ec37-4509-a507-825ace5d6d50,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607925280270:4c7bf799-7da0-42a5-965c-e7fd497f0564,1607925280270:55d56db6-ec37-4509-a507-825ace5d6d50,0,True,EmptyObject,EmptyObject,clear,none,No
1607925280270:4c7bf799-7da0-42a5-965c-e7fd497f0564,1607925280270:55d56db6-ec37-4509-a507-825ace5d6d50,0,True,EmptyObject,EmptyObject,clear,none,No
1607925280270:4c7bf799-7da0-42a5-965c-e7fd497f0564,1607925280270:55d56db6-ec37-4509-a507-825ace5d6d50,0,True,EmptyObject,EmptyObject,pop,none,No
1607925280271:386c8920-33ee-401b-a559-2140eba1acd1,1607925280271:19188e5f-7829-4d71-8b57-996578f5abdc,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607925280271:386c8920-33ee-401b-a559-2140eba1acd1,1607925280271:19188e5f-7829-4d71-8b57-996578f5abdc,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607925280271:386c8920-33ee-401b-a559-2140eba1acd1,1607925280271:19188e5f-7829-4d71-8b57-996578f5abdc,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607925280271:c41b0793-7e25-4238-93e7-e4174e2107d5,1607925280271:98aa3ac4-f0ce-4936-8d7e-f53d65ca4fd7,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607925280271:c41b0793-7e25-4238-93e7-e4174e2107d5,1607925280271:98aa3ac4-f0ce-4936-8d7e-f53d65ca4fd7,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607925280271:c41b0793-7e25-4238-93e7-e4174e2107d5,1607925280271:98aa3ac4-f0ce-4936-8d7e-f53d65ca4fd7,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607925280272:141c3de4-9d37-4463-8e69-1e2bbce50357,1607925280272:13cbfc46-0c18-4eab-b639-c01bd802a48c,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607925280272:141c3de4-9d37-4463-8e69-1e2bbce50357,1607925280272:13cbfc46-0c18-4eab-b639-c01bd802a48c,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607925280272:141c3de4-9d37-4463-8e69-1e2bbce50357,1607925280272:13cbfc46-0c18-4eab-b639-c01bd802a48c,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607925280272:5c439c1b-6441-4204-b369-02ab880e7304,1607925280273:790a5626-f598-4dc6-bb93-60fe065bb433,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607925280272:5c439c1b-6441-4204-b369-02ab880e7304,1607925280273:790a5626-f598-4dc6-bb93-60fe065bb433,0,True,EmptyObject,EmptyObject,clear,none,No
1607925280272:5c439c1b-6441-4204-b369-02ab880e7304,1607925280273:790a5626-f598-4dc6-bb93-60fe065bb433,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607925280275:8bcd5ebd-2db2-450d-a7bc-a8f7b6afe9f5,1607925280275:4d54ae4b-1eb8-4d22-8b12-747edaf8f232,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607925280275:8bcd5ebd-2db2-450d-a7bc-a8f7b6afe9f5,1607925280275:4d54ae4b-1eb8-4d22-8b12-747edaf8f232,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607925280275:8bcd5ebd-2db2-450d-a7bc-a8f7b6afe9f5,1607925280275:b1529486-617d-4778-94c6-8a7d838398d7,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607925280275:8bcd5ebd-2db2-450d-a7bc-a8f7b6afe9f5,1607925280275:b1529486-617d-4778-94c6-8a7d838398d7,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607925280275:8bcd5ebd-2db2-450d-a7bc-a8f7b6afe9f5,1607925280275:b1529486-617d-4778-94c6-8a7d838398d7,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607925280276:10d12813-636e-4f7c-95b2-7b21b8962967,1607925280276:abe1055a-05e5-4595-afc4-945525f1ed52,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607925280276:10d12813-636e-4f7c-95b2-7b21b8962967,1607925280276:abe1055a-05e5-4595-afc4-945525f1ed52,0,True,EmptyObject,EmptyObject,clear,none,No
1607925280276:10d12813-636e-4f7c-95b2-7b21b8962967,1607925280276:abe1055a-05e5-4595-afc4-945525f1ed52,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607925280276:10d12813-636e-4f7c-95b2-7b21b8962967,1607925280276:abe1055a-05e5-4595-afc4-945525f1ed52,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
1607925280277:7994d38d-448c-4f98-8dd7-b5c77f9dc4c4,1607925280277:c4bf5230-2b06-4cf0-9593-62897716334a,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607925280277:7994d38d-448c-4f98-8dd7-b5c77f9dc4c4,1607925280277:c4bf5230-2b06-4cf0-9593-62897716334a,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607925280277:7994d38d-448c-4f98-8dd7-b5c77f9dc4c4,1607925280277:e40b07c5-15fe-476c-9e55-15fdf88463e2,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607925280277:7994d38d-448c-4f98-8dd7-b5c77f9dc4c4,1607925280277:e40b07c5-15fe-476c-9e55-15fdf88463e2,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607925280277:7994d38d-448c-4f98-8dd7-b5c77f9dc4c4,1607925280277:e40b07c5-15fe-476c-9e55-15fdf88463e2,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607925280277:5851169f-46a7-4635-b92c-fceca52da65f,1607925280277:668d176a-f1c0-456f-affe-f1676cbc13ae,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607925280277:5851169f-46a7-4635-b92c-fceca52da65f,1607925280277:668d176a-f1c0-456f-affe-f1676cbc13ae,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607925280277:5851169f-46a7-4635-b92c-fceca52da65f,1607925280278:35a639e4-61cf-4e5c-91b8-e7adecc04a44,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607925280277:5851169f-46a7-4635-b92c-fceca52da65f,1607925280278:35a639e4-61cf-4e5c-91b8-e7adecc04a44,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607925280277:5851169f-46a7-4635-b92c-fceca52da65f,1607925280278:35a639e4-61cf-4e5c-91b8-e7adecc04a44,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607925280278:64144ae6-3d04-47e5-9ca4-41612e22dccc,1607925280278:90c1c821-7463-404e-9d84-1bf5013d6b3d,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607925280278:64144ae6-3d04-47e5-9ca4-41612e22dccc,1607925280278:90c1c821-7463-404e-9d84-1bf5013d6b3d,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607925280278:64144ae6-3d04-47e5-9ca4-41612e22dccc,1607925280278:90c1c821-7463-404e-9d84-1bf5013d6b3d,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607925280279:3f8236ef-e75e-4596-9c29-cd307d048e83,1607925280279:aa8a3cb4-fddf-4691-a274-45554d35b3b7,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607925280279:3f8236ef-e75e-4596-9c29-cd307d048e83,1607925280279:aa8a3cb4-fddf-4691-a274-45554d35b3b7,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607925280279:3f8236ef-e75e-4596-9c29-cd307d048e83,1607925280279:aa8a3cb4-fddf-4691-a274-45554d35b3b7,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607925280279:e4eba6fc-5672-4d1c-9e71-829c8ded6d5a,1607925280279:b8c7aaa6-0ca3-4854-a1af-ce6be313f19e,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607925280279:e4eba6fc-5672-4d1c-9e71-829c8ded6d5a,1607925280279:b8c7aaa6-0ca3-4854-a1af-ce6be313f19e,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607925280279:e4eba6fc-5672-4d1c-9e71-829c8ded6d5a,1607925280279:b8c7aaa6-0ca3-4854-a1af-ce6be313f19e,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607925280280:08b33c23-cf11-4fcc-8b53-f95ee547395c,1607925280280:87d04e9c-1d0e-4387-a3e3-f7238b8c703a,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607925280280:08b33c23-cf11-4fcc-8b53-f95ee547395c,1607925280280:87d04e9c-1d0e-4387-a3e3-f7238b8c703a,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607925280280:08b33c23-cf11-4fcc-8b53-f95ee547395c,1607925280280:c35a498e-c85c-4c5a-9c44-623eba972d6e,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607925280280:08b33c23-cf11-4fcc-8b53-f95ee547395c,1607925280280:c35a498e-c85c-4c5a-9c44-623eba972d6e,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607925280280:08b33c23-cf11-4fcc-8b53-f95ee547395c,1607925280280:c35a498e-c85c-4c5a-9c44-623eba972d6e,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607925280280:8785adc4-8ecb-4479-94db-29870316964d,1607925280280:b4b48620-79d4-4281-9271-7bafd01fc692,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607925280280:8785adc4-8ecb-4479-94db-29870316964d,1607925280280:b4b48620-79d4-4281-9271-7bafd01fc692,0,True,EmptyObject,EmptyObject,clear,none,No
1607925280280:8785adc4-8ecb-4479-94db-29870316964d,1607925280280:b4b48620-79d4-4281-9271-7bafd01fc692,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607925280280:8785adc4-8ecb-4479-94db-29870316964d,1607925280280:b4b48620-79d4-4281-9271-7bafd01fc692,0,True,EmptyObject,EmptyObject,clear,none,No
1607925280280:8785adc4-8ecb-4479-94db-29870316964d,1607925280280:b4b48620-79d4-4281-9271-7bafd01fc692,0,True,EmptyObject,EmptyObject,clear,none,No
1607925280280:8785adc4-8ecb-4479-94db-29870316964d,1607925280280:b4b48620-79d4-4281-9271-7bafd01fc692,0,True,EmptyObject,EmptyObject,clear,none,No
1607925280280:8785adc4-8ecb-4479-94db-29870316964d,1607925280281:1f20bf91-ca15-4354-863c-d8aef322f078,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607925280280:8785adc4-8ecb-4479-94db-29870316964d,1607925280281:1f20bf91-ca15-4354-863c-d8aef322f078,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607925280280:8785adc4-8ecb-4479-94db-29870316964d,1607925280281:1f20bf91-ca15-4354-863c-d8aef322f078,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607925280281:63edcc6c-cc14-48f2-8bff-4427a771eaab,1607925280281:b74b4acb-13e3-4624-9317-0b7ea0a86f97,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607925280281:63edcc6c-cc14-48f2-8bff-4427a771eaab,1607925280281:b74b4acb-13e3-4624-9317-0b7ea0a86f97,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607925280281:63edcc6c-cc14-48f2-8bff-4427a771eaab,1607925280282:c1ab754e-27f9-45d7-be6b-18e54a47f595,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607925280281:63edcc6c-cc14-48f2-8bff-4427a771eaab,1607925280282:c1ab754e-27f9-45d7-be6b-18e54a47f595,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607925280281:63edcc6c-cc14-48f2-8bff-4427a771eaab,1607925280282:c1ab754e-27f9-45d7-be6b-18e54a47f595,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607925280282:65a4d050-52ed-431e-8daa-f859d1b53a50,1607925280282:ce754e6a-ba3f-4f4f-b9b9-0f8debdb2c8d,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607925280282:65a4d050-52ed-431e-8daa-f859d1b53a50,1607925280282:ce754e6a-ba3f-4f4f-b9b9-0f8debdb2c8d,0,True,EmptyObject,EmptyObject,clear,none,No
1607925280282:65a4d050-52ed-431e-8daa-f859d1b53a50,1607925280282:ce754e6a-ba3f-4f4f-b9b9-0f8debdb2c8d,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607925280282:65a4d050-52ed-431e-8daa-f859d1b53a50,1607925280282:ce754e6a-ba3f-4f4f-b9b9-0f8debdb2c8d,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
1607925280283:be2a1f12-d380-4525-a954-b5b104ba9409,1607925280283:39f4c1eb-8173-4032-b4d4-cf1b86fd384f,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607925280283:be2a1f12-d380-4525-a954-b5b104ba9409,1607925280283:39f4c1eb-8173-4032-b4d4-cf1b86fd384f,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607925280283:be2a1f12-d380-4525-a954-b5b104ba9409,1607925280283:39f4c1eb-8173-4032-b4d4-cf1b86fd384f,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607925280284:99804dff-0dad-4134-bb6a-b4d2af3e8721,1607925280284:2b2b61df-d99d-417d-b6b7-d79b79486781,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607925280284:99804dff-0dad-4134-bb6a-b4d2af3e8721,1607925280284:2b2b61df-d99d-417d-b6b7-d79b79486781,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607925280284:99804dff-0dad-4134-bb6a-b4d2af3e8721,1607925280284:2bf233e4-8d95-46c6-899e-63bcdcaea13a,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607925280284:99804dff-0dad-4134-bb6a-b4d2af3e8721,1607925280284:2bf233e4-8d95-46c6-899e-63bcdcaea13a,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607925280284:99804dff-0dad-4134-bb6a-b4d2af3e8721,1607925280284:2bf233e4-8d95-46c6-899e-63bcdcaea13a,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
1607925280284:0b873028-7354-473b-9ec4-60cab4dfbb33,1607925280284:1c165987-41a1-44f2-8159-c88ffffd6954,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607925280284:0b873028-7354-473b-9ec4-60cab4dfbb33,1607925280284:1c165987-41a1-44f2-8159-c88ffffd6954,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607925280284:0b873028-7354-473b-9ec4-60cab4dfbb33,1607925280285:515b5ffb-462c-4fe5-a255-40c3dfe1e037,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607925280284:0b873028-7354-473b-9ec4-60cab4dfbb33,1607925280285:515b5ffb-462c-4fe5-a255-40c3dfe1e037,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607925280284:0b873028-7354-473b-9ec4-60cab4dfbb33,1607925280285:515b5ffb-462c-4fe5-a255-40c3dfe1e037,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607925280285:244a5bea-8c86-41f0-96e8-53de40625722,1607925280285:32840830-7f81-4383-9749-b5bd40e781fa,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607925280285:244a5bea-8c86-41f0-96e8-53de40625722,1607925280285:32840830-7f81-4383-9749-b5bd40e781fa,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes
1607925280285:244a5bea-8c86-41f0-96e8-53de40625722,1607925280285:32840830-7f81-4383-9749-b5bd40e781fa,1,True,EmptyObject,class java.lang.String,pop,none,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607925280286:01fb0b5b-13b4-4be5-82e5-852ce57dc16e,1607925280286:82f9c99c-c627-4681-9edd-2e504f7136a6,0,True,EmptyObject,EmptyObject,CTOR,none,No
