testId,instanceId,size,isEmpty,peek,peek_obj_type,calledMethod,pushInput
1607880581557:a5aeef05-c8ac-4452-9000-5cd67fabdc80,1607880581985:7a92bac5-26be-4d2b-9823-21008cc733b3,0,true,EmptyObject,EmptyObject,CTOR,none
1607880581557:a5aeef05-c8ac-4452-9000-5cd67fabdc80,1607880581985:7a92bac5-26be-4d2b-9823-21008cc733b3,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607880581557:a5aeef05-c8ac-4452-9000-5cd67fabdc80,1607880581985:7a92bac5-26be-4d2b-9823-21008cc733b3,0,true,EmptyObject,EmptyObject,pop,none
1607880581988:47c1e665-f179-48e7-a181-f6881b6e97ff,1607880581989:acd6856d-7be5-498a-a938-6929adfa49be,0,true,EmptyObject,EmptyObject,CTOR,none
1607880581988:47c1e665-f179-48e7-a181-f6881b6e97ff,1607880581989:acd6856d-7be5-498a-a938-6929adfa49be,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607880581988:47c1e665-f179-48e7-a181-f6881b6e97ff,1607880581989:acd6856d-7be5-498a-a938-6929adfa49be,0,true,EmptyObject,EmptyObject,pop,none
1607880581992:f0d273d3-b0dd-4915-b7ec-d0afc9bec177,1607880581992:87eb731f-e4d0-4a34-b32d-e47b00df9c41,0,true,EmptyObject,EmptyObject,CTOR,none
1607880581992:f0d273d3-b0dd-4915-b7ec-d0afc9bec177,1607880581992:87eb731f-e4d0-4a34-b32d-e47b00df9c41,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607880581992:f0d273d3-b0dd-4915-b7ec-d0afc9bec177,1607880581992:87eb731f-e4d0-4a34-b32d-e47b00df9c41,0,true,EmptyObject,EmptyObject,pop,none
1607880581993:bd68f988-82ef-4885-95cc-55286e835134,1607880581993:470f3b1f-ca54-4978-bb57-312dbad852d2,0,true,EmptyObject,EmptyObject,CTOR,none
1607880581993:bd68f988-82ef-4885-95cc-55286e835134,1607880581993:470f3b1f-ca54-4978-bb57-312dbad852d2,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607880581993:bd68f988-82ef-4885-95cc-55286e835134,1607880581993:470f3b1f-ca54-4978-bb57-312dbad852d2,0,true,EmptyObject,EmptyObject,pop,none
1607880581994:0ca406da-97bd-4763-af19-4e18b290a56b,1607880581994:5aa66738-3f14-4b75-89d2-419809db664c,0,true,EmptyObject,EmptyObject,CTOR,none
1607880581994:0ca406da-97bd-4763-af19-4e18b290a56b,1607880581994:5aa66738-3f14-4b75-89d2-419809db664c,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607880581994:0ca406da-97bd-4763-af19-4e18b290a56b,1607880581994:5aa66738-3f14-4b75-89d2-419809db664c,0,true,EmptyObject,EmptyObject,pop,none
1607880581995:132ea64c-0235-4b38-812f-8c68d59a03f8,1607880581995:3f951b30-0a59-4be7-aae4-f51266ffb2d7,0,true,EmptyObject,EmptyObject,CTOR,none
1607880581995:132ea64c-0235-4b38-812f-8c68d59a03f8,1607880581995:3f951b30-0a59-4be7-aae4-f51266ffb2d7,0,true,EmptyObject,EmptyObject,clear,none
1607880581995:132ea64c-0235-4b38-812f-8c68d59a03f8,1607880581995:3f951b30-0a59-4be7-aae4-f51266ffb2d7,0,true,EmptyObject,EmptyObject,pop,none
1607880581996:7381bc30-ba83-49eb-9aef-44a430303e2c,1607880581996:6a3adfc2-f2b0-40a2-9780-8d9eabaf339b,0,true,EmptyObject,EmptyObject,CTOR,none
1607880581996:7381bc30-ba83-49eb-9aef-44a430303e2c,1607880581996:6a3adfc2-f2b0-40a2-9780-8d9eabaf339b,0,true,EmptyObject,EmptyObject,clear,none
1607880581996:7381bc30-ba83-49eb-9aef-44a430303e2c,1607880581996:6a3adfc2-f2b0-40a2-9780-8d9eabaf339b,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607880581996:08713fb3-97d0-4017-b3d6-732802ae0651,1607880581996:7ce4d25b-9f4d-4b56-9c5b-1c0de570d0dd,0,true,EmptyObject,EmptyObject,CTOR,none
1607880581996:08713fb3-97d0-4017-b3d6-732802ae0651,1607880581996:7ce4d25b-9f4d-4b56-9c5b-1c0de570d0dd,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607880581996:08713fb3-97d0-4017-b3d6-732802ae0651,1607880581996:7ce4d25b-9f4d-4b56-9c5b-1c0de570d0dd,0,true,EmptyObject,EmptyObject,pop,none
1607880581997:64ff49a6-c9bb-4290-8f12-170a94aacb84,1607880581997:833719e4-c62a-461e-89ef-d2e7e1328d81,0,true,EmptyObject,EmptyObject,CTOR,none
1607880581997:64ff49a6-c9bb-4290-8f12-170a94aacb84,1607880581997:833719e4-c62a-461e-89ef-d2e7e1328d81,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607880581997:fe35cf16-f1d7-46b8-ad79-9c93217bddea,1607880581997:30163c29-59ab-4dc1-b05e-d6478dc012a9,0,true,EmptyObject,EmptyObject,CTOR,none
1607880581997:fe35cf16-f1d7-46b8-ad79-9c93217bddea,1607880581997:30163c29-59ab-4dc1-b05e-d6478dc012a9,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607880581997:fe35cf16-f1d7-46b8-ad79-9c93217bddea,1607880581997:30163c29-59ab-4dc1-b05e-d6478dc012a9,0,true,EmptyObject,EmptyObject,pop,none
1607880581998:559dbd16-2ccd-44d7-ae91-aed54a6dabd5,1607880581998:435b6632-dcb7-4c0c-8520-c3d00e05a940,0,true,EmptyObject,EmptyObject,CTOR,none
1607880581998:559dbd16-2ccd-44d7-ae91-aed54a6dabd5,1607880581998:435b6632-dcb7-4c0c-8520-c3d00e05a940,0,true,EmptyObject,EmptyObject,clear,none
1607880581998:559dbd16-2ccd-44d7-ae91-aed54a6dabd5,1607880581998:435b6632-dcb7-4c0c-8520-c3d00e05a940,0,true,EmptyObject,EmptyObject,clear,none
1607880581998:559dbd16-2ccd-44d7-ae91-aed54a6dabd5,1607880581998:435b6632-dcb7-4c0c-8520-c3d00e05a940,0,true,EmptyObject,EmptyObject,pop,none
1607880581999:99aa67fb-d469-49fc-81a9-716f57040b78,1607880581999:6288032c-0f7b-454a-925c-3ee3184fb3c9,0,true,EmptyObject,EmptyObject,CTOR,none
1607880581999:99aa67fb-d469-49fc-81a9-716f57040b78,1607880581999:6288032c-0f7b-454a-925c-3ee3184fb3c9,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607880581999:99aa67fb-d469-49fc-81a9-716f57040b78,1607880581999:6288032c-0f7b-454a-925c-3ee3184fb3c9,0,true,EmptyObject,EmptyObject,pop,none
1607880581999:f3c191ee-b8ed-4eff-bdce-f5f4ca746292,1607880581999:da7f8c39-a901-4b8c-913f-646d27d11073,0,true,EmptyObject,EmptyObject,CTOR,none
1607880581999:f3c191ee-b8ed-4eff-bdce-f5f4ca746292,1607880581999:da7f8c39-a901-4b8c-913f-646d27d11073,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607880581999:f3c191ee-b8ed-4eff-bdce-f5f4ca746292,1607880581999:da7f8c39-a901-4b8c-913f-646d27d11073,0,true,EmptyObject,EmptyObject,pop,none
1607880582000:a5fc4366-614b-4496-9e89-181d595f4356,1607880582000:72cd6814-c396-4db3-8304-8e1976a9d832,0,true,EmptyObject,EmptyObject,CTOR,none
1607880582000:a5fc4366-614b-4496-9e89-181d595f4356,1607880582000:72cd6814-c396-4db3-8304-8e1976a9d832,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607880582000:a5fc4366-614b-4496-9e89-181d595f4356,1607880582000:72cd6814-c396-4db3-8304-8e1976a9d832,0,true,EmptyObject,EmptyObject,pop,none
1607880582001:47054bee-2345-4bee-8258-be648aca6d77,1607880582001:77cd94c2-689f-4405-8cc4-5971da9a909d,0,true,EmptyObject,EmptyObject,CTOR,none
1607880582001:47054bee-2345-4bee-8258-be648aca6d77,1607880582001:77cd94c2-689f-4405-8cc4-5971da9a909d,0,true,EmptyObject,EmptyObject,clear,none
1607880582001:47054bee-2345-4bee-8258-be648aca6d77,1607880582001:77cd94c2-689f-4405-8cc4-5971da9a909d,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607880582004:66bb1c7c-6313-48b1-8470-593a7e89f393,1607880582004:1f35e607-eb23-492e-b89a-26189960e6d2,0,true,EmptyObject,EmptyObject,CTOR,none
1607880582004:66bb1c7c-6313-48b1-8470-593a7e89f393,1607880582004:1f35e607-eb23-492e-b89a-26189960e6d2,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607880582004:66bb1c7c-6313-48b1-8470-593a7e89f393,1607880582005:426e9c40-d383-441c-b743-75515f3a64ab,0,true,EmptyObject,EmptyObject,CTOR,none
1607880582004:66bb1c7c-6313-48b1-8470-593a7e89f393,1607880582005:426e9c40-d383-441c-b743-75515f3a64ab,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607880582004:66bb1c7c-6313-48b1-8470-593a7e89f393,1607880582005:426e9c40-d383-441c-b743-75515f3a64ab,0,true,EmptyObject,EmptyObject,pop,none
1607880582005:c9f6f18f-ff99-42e1-b437-df9e21705c16,1607880582005:0ca9b364-11ef-42cd-a688-3795bbba0ed7,0,true,EmptyObject,EmptyObject,CTOR,none
1607880582005:c9f6f18f-ff99-42e1-b437-df9e21705c16,1607880582005:0ca9b364-11ef-42cd-a688-3795bbba0ed7,0,true,EmptyObject,EmptyObject,clear,none
1607880582005:c9f6f18f-ff99-42e1-b437-df9e21705c16,1607880582005:0ca9b364-11ef-42cd-a688-3795bbba0ed7,0,true,EmptyObject,EmptyObject,push,class java.lang.String
1607880582005:c9f6f18f-ff99-42e1-b437-df9e21705c16,1607880582005:0ca9b364-11ef-42cd-a688-3795bbba0ed7,0,true,EmptyObject,EmptyObject,pop,none
1607880582006:c7245b86-6b94-499e-858e-03d17e148b03,1607880582006:135d15d3-abe4-424c-bf59-e203cf8464e2,0,true,EmptyObject,EmptyObject,CTOR,none
1607880582006:c7245b86-6b94-499e-858e-03d17e148b03,1607880582006:135d15d3-abe4-424c-bf59-e203cf8464e2,0,true,EmptyObject,EmptyObject,push,class java.lang.String
