testId,instanceId,size,isEmpty,peek,peek_obj_type,calledMethod,pushInput
1607926046915:b4e2a42a-4d75-4255-b4d9-3a0a9af3d185,1607926047188:5f0d3d6e-fdec-4c9a-8f82-78abf0b3f3a6,0,true,EmptyObject,EmptyObject,CTOR,none
1607926046915:b4e2a42a-4d75-4255-b4d9-3a0a9af3d185,1607926047188:5f0d3d6e-fdec-4c9a-8f82-78abf0b3f3a6,2,true,EmptyObject,class java.lang.String,push,class java.lang.String
1607926046915:b4e2a42a-4d75-4255-b4d9-3a0a9af3d185,1607926047188:5f0d3d6e-fdec-4c9a-8f82-78abf0b3f3a6,2,true,EmptyObject,class java.lang.String,pop,none
1607926047191:d044f933-7967-4dc7-b2cc-e76706bdd6e6,1607926047191:880e01b3-bca4-453c-bca5-68cda93b9aee,0,true,EmptyObject,EmptyObject,CTOR,none
1607926047191:d044f933-7967-4dc7-b2cc-e76706bdd6e6,1607926047191:880e01b3-bca4-453c-bca5-68cda93b9aee,2,true,EmptyObject,class java.lang.String,push,class java.lang.String
1607926047191:d044f933-7967-4dc7-b2cc-e76706bdd6e6,1607926047191:880e01b3-bca4-453c-bca5-68cda93b9aee,2,true,EmptyObject,class java.lang.String,pop,none
1607926047192:df7dbc3f-deac-42cb-aca7-981129bb5aac,1607926047192:b117fc7c-d223-4947-a6d3-1d7467a54bc6,0,true,EmptyObject,EmptyObject,CTOR,none
1607926047192:df7dbc3f-deac-42cb-aca7-981129bb5aac,1607926047192:b117fc7c-d223-4947-a6d3-1d7467a54bc6,2,true,EmptyObject,class java.lang.String,push,class java.lang.String
1607926047192:df7dbc3f-deac-42cb-aca7-981129bb5aac,1607926047192:b117fc7c-d223-4947-a6d3-1d7467a54bc6,2,true,EmptyObject,class java.lang.String,pop,none
1607926047192:20c4e038-9d62-4092-a62c-5729e5c3a546,1607926047192:f1920aef-5bba-4f64-bd89-b99b5101f50d,0,true,EmptyObject,EmptyObject,CTOR,none
1607926047192:20c4e038-9d62-4092-a62c-5729e5c3a546,1607926047192:f1920aef-5bba-4f64-bd89-b99b5101f50d,2,true,EmptyObject,class java.lang.String,push,class java.lang.String
1607926047192:20c4e038-9d62-4092-a62c-5729e5c3a546,1607926047192:f1920aef-5bba-4f64-bd89-b99b5101f50d,2,true,EmptyObject,class java.lang.String,pop,none
1607926047192:a6f42b66-cce5-4435-8b20-69195d2b0971,1607926047192:2ee099b7-6f5f-47d3-92c4-c6a2a7404f06,0,true,EmptyObject,EmptyObject,CTOR,none
