,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,calledMethod,diff,testId,instanceId
1223,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","push_p == ""class java.lang.Double""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326310:801850f1-9029-41b5-ab26-f7ce5a5d0622,1607946326310:2baa0b44-c1bc-4963-a9f1-136b76f1b793
1290,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""class java.lang.Integer""","pop == ""none""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""class java.lang.Float""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326309:ab211ab5-6a7c-43c2-ba94-baef07b78580,1607946326309:45adf1bf-97e4-43b6-a253-2d1e1a453347
1291,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","push == ""class java.lang.Short""","pop == ""none""","clear == ""none""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""class java.lang.Integer""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326309:ab211ab5-6a7c-43c2-ba94-baef07b78580,1607946326309:45adf1bf-97e4-43b6-a253-2d1e1a453347
1292,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","push_p == ""class java.lang.Short""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326309:ab211ab5-6a7c-43c2-ba94-baef07b78580,1607946326309:45adf1bf-97e4-43b6-a253-2d1e1a453347
1293,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""class java.lang.Integer""","pop == ""none""","clear == ""none""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""class experiment.drivers.AlejaStackTestDriver""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326309:ab211ab5-6a7c-43c2-ba94-baef07b78580,1607946326309:45adf1bf-97e4-43b6-a253-2d1e1a453347
1301,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""class java.lang.Long""","pop == ""none""","clear == ""none""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""none""","pop_p == ""class java.lang.Class""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326309:ab211ab5-6a7c-43c2-ba94-baef07b78580,1607946326309:2aaaff60-b7a9-4509-8e63-25c1920099f3
1352,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326309:8545036d-9ab5-4276-844c-914402f19530,1607946326309:4aa2c388-fc6d-4204-8bca-f85c89aef34a
1353,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""class experiment.drivers.AlejaStackTestDriver""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326309:8545036d-9ab5-4276-844c-914402f19530,1607946326309:4aa2c388-fc6d-4204-8bca-f85c89aef34a
1371,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""class java.lang.Float""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326308:3cb1dc35-cb1e-464d-b7db-aa5735cea59f,1607946326308:f8cf156f-96cb-4994-b31f-811b597e15c1
1517,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","push == ""none""","pop == ""class java.lang.Short""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","push_p == ""class java.lang.Short""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326306:04c7e10a-2144-4c91-9ed4-d038c02c4258,1607946326306:34217e17-e089-41ac-bb3b-5d7bfe48a3fd
1538,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""none""","pop_p == ""class java.lang.Class""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326305:651f463d-b9b2-4d23-8708-c92076713d6b,1607946326305:b86572a6-2d01-4653-b0bd-5856b68fb063
1579,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""class java.lang.Integer""","pop == ""none""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""none""","pop_p == ""class java.lang.Float""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326305:651f463d-b9b2-4d23-8708-c92076713d6b,1607946326305:2ea9a504-48eb-4658-b870-4e8e9422ce9f
1637,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326304:18dadaf6-d800-40b5-be8d-fdd57e3dde48,1607946326304:353630ab-6949-45e4-9d08-b1a8ea33854f
1668,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""none""","pop_p == ""class java.lang.Integer""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326303:c4cdeb82-df77-445d-96eb-90d7e221bd75,1607946326303:1cd1c2af-fc53-4dee-96b0-aab08c6cdd41
1708,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""none""","pop == ""class experiment.drivers.AlejaStackTestDriver""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326303:9842d48a-3b78-47f3-98f2-c72b14d2aad7,1607946326304:82aaaed4-c899-4e1b-bc63-15fc6d46d17a
1728,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""none""","pop_p == ""class java.lang.Float""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326303:9842d48a-3b78-47f3-98f2-c72b14d2aad7,1607946326303:52cdad4d-6596-4e3b-a697-43f6dad72b27
1729,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""none""","pop_p == ""class java.lang.Float""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326303:9842d48a-3b78-47f3-98f2-c72b14d2aad7,1607946326303:52cdad4d-6596-4e3b-a697-43f6dad72b27
1741,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""none""","pop == ""class java.lang.Integer""","clear == ""none""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""none""","pop_p == ""class java.lang.Integer""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326303:44e27613-e0ce-4f5c-8561-72e7f1f049f2,1607946326303:cd818747-0b35-4eec-8af5-7158a624dbd0
1771,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""class java.lang.Integer""","pop == ""none""","clear == ""none""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""none""","pop_p == ""class java.lang.Long""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326302:832b7d99-a62e-44fc-98d2-67beac0393e4,1607946326302:5e72c6f0-ac77-4a3c-9f9f-375ab610fca6
2022,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""none""","pop == ""class java.lang.Integer""","clear == ""none""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""none""","pop_p == ""class java.lang.Integer""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326297:13d5ec3b-3802-4501-b6b2-b5dbdb3e1f8a,1607946326297:9b72f540-8301-47bf-acde-a845199d2603
2072,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""class java.lang.Integer""","pop == ""none""","clear == ""none""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""class experiment.drivers.AlejaStackTestDriver""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326296:cec1902f-9e8f-4fab-9b3b-80f376e3c805,1607946326296:eb53f673-e489-49ab-9705-32ba0fc0f2da
2169,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""none""","pop == ""class experiment.drivers.AlejaStackTestDriver""","clear == ""none""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""class experiment.drivers.AlejaStackTestDriver""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326295:427b66d7-8e5a-41bc-9f9d-fb0d02ce691d,1607946326295:13f98844-2ccc-4be4-9818-4edb27b3dd4f
2170,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""none""","pop == ""class experiment.drivers.AlejaStackTestDriver""","clear == ""none""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326295:427b66d7-8e5a-41bc-9f9d-fb0d02ce691d,1607946326295:13f98844-2ccc-4be4-9818-4edb27b3dd4f
2435,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326291:f3f02a75-3f02-4aa3-83b8-480ad658096b,1607946326291:bae8ea4a-2cf2-4075-a570-9a5a07ad5505
2468,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""none""","pop == ""class java.lang.Class""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""class java.lang.Class""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326291:7e499f9b-ec2e-435d-b160-d0794151e496,1607946326291:4e758f92-4f5a-492d-aaf6-0a2d36f55853
2668,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""none""","pop_p == ""class java.lang.String""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326289:fc42e69e-875d-4100-9039-124e544f9be1,1607946326289:5b894160-1fc9-4382-bae0-277f9ff99d7a
2912,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""class java.lang.Class""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326286:bde4ba04-bd02-4327-8de6-a78edb7eabf6,1607946326287:8c8c01c6-98e8-4dac-9248-b4af0a9ce016
3169,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""none""","pop_p == ""class java.lang.Float""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326284:3625ff32-f6dc-4f3b-bcd7-93c09b668533,1607946326284:a1b5eb10-dc98-4c7a-92d6-75ffe7edceca
3247,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""class java.lang.Integer""","pop == ""none""","clear == ""none""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","push_p == ""class java.lang.Double""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326283:f3422e15-b9d2-462f-b13e-e4bfa5ffba90,1607946326283:400f0a8f-1184-4879-a8be-a7938c45c5e1
3307,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""class java.lang.Integer""","pop == ""none""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","push_p == ""class java.lang.Double""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326282:55ef5eab-eca5-4e42-a645-9dd9d7a3ee6b,1607946326282:46bca0c6-24c0-43d5-a869-48664f04a060
3353,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""none""","pop == ""class java.lang.Class""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""none""","pop_p == ""class java.lang.Class""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326281:efc14dde-c3cc-4895-9c7b-aa7742fbb17f,1607946326281:eab13884-6849-47e7-a863-54c61f3e2664
3721,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","push_p == ""class java.lang.Short""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326277:05719586-dcd6-4fdc-ad7a-171429d5675d,1607946326277:c8337d1b-e752-4ef9-ad88-2dab9aa4b26b
3827,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""class java.lang.Long""","pop == ""none""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""class java.lang.Byte""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326276:cac1a13a-7ca4-42ff-bfb2-9c2a4a7206be,1607946326276:c93a8571-0703-4a90-a22a-7050f0006ac0
3911,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""none""","pop == ""class experiment.drivers.AlejaStackTestDriver""","clear == ""none""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""class experiment.drivers.AlejaStackTestDriver""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326275:fefcc6a9-eb57-4d0d-9075-b5db3e9f4444,1607946326275:2d44ccf5-6383-41cf-96b6-50702e87e475
4075,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""none""","pop == ""class experiment.drivers.AlejaStackTestDriver""","clear == ""none""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326274:f6ea3ac9-9de3-40c6-90ca-c9b6f1ecfd08,1607946326274:48150f83-6783-4a8e-853c-7a9d3aa4ab23
4093,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326274:1ea13f25-56b6-49f4-a5ce-cb113ef2024d,1607946326274:d319b681-b1b9-4dbf-b22a-eefb9e569d7f
4335,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""none""","pop == ""class experiment.drivers.AlejaStackTestDriver""","clear == ""none""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326272:ce5a0527-4d62-42ed-ba15-1317d208ee2d,1607946326272:14224c0a-ea42-4e7c-891a-f9292bb07612
4411,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""none""","pop_p == ""class java.lang.Integer""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326271:0ec9db52-528e-44b8-9bdb-8321fff3ad85,1607946326271:02f5607e-ec38-4f2d-9199-21bc17dbc5ef
4413,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""none""","pop_p == ""class java.lang.Class""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326271:0ec9db52-528e-44b8-9bdb-8321fff3ad85,1607946326271:02f5607e-ec38-4f2d-9199-21bc17dbc5ef
4770,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""none""","pop == ""class java.lang.Boolean""","clear == ""none""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""class java.lang.Boolean""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326267:74871d1f-a77e-4844-9da7-1e962de8ddf3,1607946326267:c9f93519-5926-422e-ba6e-7cba49073345
4771,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""none""","pop == ""class java.lang.Boolean""","clear == ""none""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""none""","pop_p == ""class java.lang.Boolean""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326267:74871d1f-a77e-4844-9da7-1e962de8ddf3,1607946326267:c9f93519-5926-422e-ba6e-7cba49073345
5096,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""none""","pop == ""class java.lang.Long""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""none""","pop_p == ""class java.lang.Long""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326264:9425d755-7091-4e99-914a-78fdb0224051,1607946326264:6dc15cc9-2e8d-4e94-9e01-c6e4dd254d9b
5163,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","push == ""none""","pop == ""class java.lang.Short""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","push_p == ""none""","pop_p == ""class java.lang.Short""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326263:ebcad2e9-f649-4218-8df0-6e4b8ea9c2fd,1607946326263:881c75c5-39bf-4d39-900e-96223f6b1626
5164,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","push_p == ""none""","pop_p == ""class java.lang.Short""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326263:ebcad2e9-f649-4218-8df0-6e4b8ea9c2fd,1607946326263:881c75c5-39bf-4d39-900e-96223f6b1626
5488,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""class java.lang.Class""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326259:64a8318e-de8f-422a-866c-075b335279ae,1607946326259:6b695743-1cd6-41ee-8ce6-99818db753f2
5489,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""none""","pop == ""class java.lang.Class""","clear == ""none""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""class java.lang.Class""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326259:64a8318e-de8f-422a-866c-075b335279ae,1607946326259:6b695743-1cd6-41ee-8ce6-99818db753f2
5603,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""none""","pop_p == ""class java.lang.Float""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326258:bbb4ecf3-ad91-4886-9626-ed6e0bfcc76b,1607946326258:9d564897-a845-4ca2-abaf-2eac436220c8
5723,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""class experiment.drivers.AlejaStackTestDriver""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326257:075987f1-42a6-47fd-98fb-cb16aeb2e0ae,1607946326257:d42ecc11-ab99-4ea3-870d-9c83bd2e67da
6251,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""none""","pop == ""class experiment.drivers.AlejaStackTestDriver""","clear == ""none""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326252:b2bc04d9-bb74-4d25-9b36-77591847510b,1607946326252:f5980545-d110-4d28-aecf-614365a742e3
8077,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""class java.lang.Integer""","pop == ""none""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""class experiment.drivers.AlejaStackTestDriver""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326233:45625578-2c55-4777-acf6-84b783ad80ee,1607946326233:0bccfb24-ed12-4b7b-9b44-55a0e08224f2
8220,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""none""","pop_p == ""class java.lang.Class""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326231:a25885b0-2428-4386-a03f-fc331ee01858,1607946326231:3239bf7d-138a-48a1-98bb-6c29d7d6df06
9054,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""none""","pop == ""class java.lang.Class""","clear == ""none""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""none""","pop_p == ""class java.lang.Class""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326222:b9f0fd7e-ce9d-49b1-a70c-711782b84a29,1607946326222:e62a0731-4790-4b5b-845c-b723d8a67fab
9429,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""none""","pop == ""class java.lang.Boolean""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""none""","pop_p == ""class java.lang.Boolean""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326219:a6010ab1-e9ae-477c-b004-da6e2bccaa79,1607946326220:8dd0d3c0-81f8-4c72-a259-bb3be1cc4f3f
9430,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","push == ""class java.lang.Double""","pop == ""none""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""none""","pop_p == ""class java.lang.Boolean""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326219:a6010ab1-e9ae-477c-b004-da6e2bccaa79,1607946326220:8dd0d3c0-81f8-4c72-a259-bb3be1cc4f3f
9432,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","push == ""none""","pop == ""class java.lang.Double""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","push_p == ""none""","pop_p == ""class java.lang.Double""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326219:a6010ab1-e9ae-477c-b004-da6e2bccaa79,1607946326220:8dd0d3c0-81f8-4c72-a259-bb3be1cc4f3f
